battle_id,winner,turns,won,team_us,team_opp,fainted_us,fainted_opp,moves_used
battle-gen9randomdoublesbattle-95956,V1_A_6b50,16,1,bellibolt|gougingfire|komala|manaphy|pincurchin|porygon2,arceuswater|copperajah|exeggutoralola|ninetalesalola|orthworm|ragingbolt,4,6,
battle-gen9randomdoublesbattle-95957,V1_B_6b50,22,0,ariados|farigiraf|jumpluff|mimikyubusted|pelipper|vigoroth,armarouge|gardevoir|jolteon|moltresgalar|ogerponcornerstone|trevenant,6,1,
battle-gen9randomdoublesbattle-95958,V1_B_6b50,22,0,klefki|latios|noivern|taurospaldeaaqua|tinkaton|uxie,armarouge|baxcalibur|meloetta|miniorindigo|persianalola|shiftry,6,3,
battle-gen9randomdoublesbattle-95959,V1_B_6b50,21,0,dragalge|granbull|manaphy|sawsbuckautumn|scrafty|umbreon,articuno|beartic|dragapult|espeon|manaphy|wochien,6,3,
battle-gen9randomdoublesbattle-95960,V1_A_6b50,21,1,barraskewda|cyclizar|mimikyubusted|rotomfan|swanna|tinkaton,cinccino|florgeswhite|froslass|garchomp|klawf|raikou,5,6,
battle-gen9randomdoublesbattle-95961,V1_B_6b50,16,0,basculinbluestriped|dragonite|dudunsparcethreesegment|gougingfire|oricorio|tinglu,bombirdier|calyrexshadow|espeon|hitmontop|salazzle|skuntank,6,3,
battle-gen9randomdoublesbattle-95962,V1_A_6b50,16,1,basculinbluestriped|bellibolt|emboar|ironcrown|ironvaliant|leavanny,abomasnow|cryogonal|deoxysattack|dragonite|hypno|infernape,5,6,
battle-gen9randomdoublesbattle-95963,V1_A_6b50,24,1,dachsbun|dipplin|furret|kleavor|probopass|snorlax,carbink|coalossal|lugia|slowking|tatsugiri|vileplume,5,6,
battle-gen9randomdoublesbattle-95964,V1_B_6b50,14,0,blastoise|dusknoir|empoleon|fezandipiti|goodra|noivern,arbok|greedent|phione|spiritomb|yanmega,6,4,
battle-gen9randomdoublesbattle-95965,V1_A_6b50,20,1,frosmoth|illumise|mandibuzz|meganium|pincurchin|zacian,blastoise|lycanrocmidnight|probopass|rayquaza|ursaluna|zapdos,3,6,
battle-gen9randomdoublesbattle-95966,V1_A_6b50,18,1,delphox|greedent|ludicolo|medicham|persian|salamence,clefairy|golurk|kricketune|torterra|volcanion|zarude,4,6,
battle-gen9randomdoublesbattle-95967,V1_B_6b50,46,0,greattusk|meganium|mesprit|registeel|sandslash|terrakion,arceusfighting|drifblim|glalie|kingdra|serperior|victreebel,6,5,
battle-gen9randomdoublesbattle-95968,V1_B_6b50,14,0,clodsire|cobalion|jolteon|moltresgalar|roaringmoon|volcarona,bellossom|donphan|entei|ironthorns|overqwil|primarina,6,4,
battle-gen9randomdoublesbattle-95969,V1_B_6b50,17,0,dondozo|exeggutor|stonjourner|swalot|tornadustherian|vileplume,archaludon|gastrodon|hippowdon|kyuremwhite|oricorio|polteageistantique,6,1,
battle-gen9randomdoublesbattle-95970,V1_B_6b50,20,0,electabuzz|lurantis|manaphy|noivern|sylveon|talonflame,arboliva|arceuspoison|donphan|gogoat|terrakion|zamazentacrowned,6,2,
battle-gen9randomdoublesbattle-95971,V1_B_6b50,21,0,kommoo|spiritomb|tauros|tropius|ursalunabloodmoon|veluza,drifblim|falinks|oranguru|pelipper|revavroom|slowbro,6,4,
