battle_id,winner,turns,won,team_us,team_opp,fainted_us,fainted_opp,moves_used
battle-gen9randombattle-70159,Expert_B_ac6f,34,0,crabominable|diancie|palossand|staraptor|vespiquen|whiscash,azumarill|chansey|florges|indeedee|torterra|vespiquen,6,5,airslash|closecombat|diamondstorm|drainingkiss|earthpower|icehammer|shadowball|stoneedge|uturn
battle-gen9randombattle-70160,Expert_B_ac6f,18,0,lapras|ogerponhearthflame|oranguru|screamtail|scyther|shiftry,goodra|gurdurr|ironboulder|jumpluff|skarmory,6,4,knockoff|leafblade|playrough|psyshock|suckerpunch|uturn|waterfall
battle-gen9randombattle-70161,Expert_B_ac6f,30,0,dachsbun|glimmora|houndoom|meloetta|pelipper|primarina,cryogonal|lumineon|lunala|meloetta|piloswine|sunflora,6,5,earthpower|playrough|powergem|psyshock|sparklingaria|suckerpunch|weatherball
battle-gen9randombattle-70162,Expert_B_ac6f,25,0,chienpao|dudunsparce|palafinhero|scovillain|shaymin|staraptor,beartic|furret|goodra|okidogi|victreebel,6,4,airslash|boomburst|flamethrower|iceshard|jetpunch|quickattack|seedflare
battle-gen9randombattle-70163,Expert_A_ac6f,31,1,hydrapple|mightyena|raikou|regirock|shaymin|volcanion,ceruledge|dipplin|drednaw|masquerain|pikachupartner|polteageist,4,6,airslash|crunch|flamethrower|seedflare|stoneedge|suckerpunch|thunderbolt
battle-gen9randombattle-70164,Expert_B_ac6f,34,0,breloom|cetitan|dragapult|granbull|haxorus|orthworm,chesnaught|ditto|dusknoir|hydreigon|lokix|oricoriopau,6,5,bodypress|closecombat|earthquake|fireblast|iceshard|ironhead|liquidation|machpunch|stealthrock|terablast
battle-gen9randombattle-70165,Expert_A_ac6f,22,1,cobalion|greattusk|meowsticf|piloswine|salazzle|shiftry,ceruledge|dragapult|feraligatr|klawf|scovillain|zapdos,5,6,closecombat|darkpulse|earthquake|flamethrower|headlongrush|iciclecrash|ironhead|suckerpunch
battle-gen9randombattle-70166,Expert_A_ac6f,14,1,bombirdier|cacturne|golem|lanturn|slitherwing|sylveon,floatzel|grafaiai|medicham|persianalola|regidrago|rotomwash,3,6,earthquake|hypervoice|scald|suckerpunch|uturn
battle-gen9randombattle-70167,Expert_A_ac6f,37,1,dusknoir|garganacl|gliscor|koraidon|lunala|magmortar,arbok|bronzong|flygon|golurk|ironvaliant|klefki,3,6,earthquake|fireblast|focusblast|poltergeist|scaleshot|toxic
battle-gen9randombattle-70168,Expert_A_ac6f,22,1,baxcalibur|comfey|copperajah|okidogi|oricoriopompom|vivillonelegant,gougingfire|gumshoos|heracross|irontreads|magmortar|veluza,4,6,drainingkiss|gigadrain|glaiverush|hurricane|stoneedge
battle-gen9randombattle-70169,Expert_B_ac6f,29,0,chansey|dewgong|froslass|mandibuzz|overqwil|zamazenta,ariados|azumarill|banette|dachsbun|pawmot|reshiram,6,5,crunch|foulplay|poltergeist|seismictoss|surf|tripleaxel
battle-gen9randombattle-70170,Expert_B_ac6f,22,0,glastrier|groudon|hoopaunbound|munkidori|sinistchamasterpiece|spidops,azumarill|bruxish|darkrai|masquerain|perrserker|solgaleo,6,4,closecombat|drainpunch|focusblast|knockoff|matchagotcha|precipiceblades|shadowball
battle-gen9randombattle-70171,Expert_A_ac6f,47,1,dialgaorigin|dudunsparce|gholdengo|inteleon|mudsdale|munkidori,cryogonal|dachsbun|fezandipiti|manaphy|mesprit|minun,4,6,boomburst|dracometeor|earthpower|earthquake|fakeout|heavyslam|shadowball|sludgewave|uturn
battle-gen9randombattle-70172,Expert_A_ac6f,17,1,chiyu|cloyster|electivire|mimikyubusted|pecharunt|pelipper,ditto|duraludon|glastrier|ironcrown|palossand|passimian,5,6,drainpunch|fireblast|hydropump|icepunch|malignantchain|shadowsneak|supercellslam
battle-gen9randombattle-70173,Expert_A_ac6f,30,1,dipplin|magcargo|oricoriosensu|sandslashalola|sunflora|volcanion,carbink|delphox|hitmonchan|porygonz|quagsire|rotomheat,4,6,dragonpulse|earthpower|earthquake|gigadrain|hurricane|powergem|rapidspin|suckerpunch
battle-gen9randombattle-70174,Expert_B_ac6f,18,0,banette|grafaiai|perrserker|spectrier|suicune|typhlosion,azelf|ceruledge|hariyama|hydrapple|regieleki|rotomfan,6,4,eruption|icebeam|ironhead|knockoff|scald|shadowball|shadowsneak
battle-gen9randombattle-70175,Expert_B_ac6f,29,0,banette|brutebonnet|clawitzer|goodra|lapras|mightyena,eelektross|glastrier|goodrahisui|hariyama|taurospaldeacombat|vikavolt,6,5,dragonpulse|earthquake|poltergeist|powerwhip|shadowsneak|suckerpunch|waterfall
battle-gen9randombattle-70176,Expert_B_ac6f,17,0,dachsbun|delibird|hypno|primarina|stonjourner|ursaring,flygon|hoopa|lapras|tinkaton|weavile,6,4,bravebird|earthquake|moonblast|playrough|psychicnoise|stoneedge
battle-gen9randombattle-70177,Expert_A_ac6f,24,1,basculinbluestriped|hatterene|luvdisc|rabsca|regidrago|rhydon,ceruledge|illumise|okidogi|quagsire|registeel|rillaboom,5,6,aquajet|doubleedge|dragonclaw|drainingkiss|earthquake|psychic|surf
battle-gen9randombattle-70178,Expert_A_ac6f,26,1,azumarill|electrodehisui|gardevoir|jolteon|miniorviolet|regice,decidueye|latios|mew|regigigas|toxicroak|umbreon,4,6,aquajet|earthquake|icebeam|moonblast|playrough|thunderbolt
battle-gen9randombattle-70179,Expert_B_ac6f,24,0,dondozo|galvantula|gurdurr|masquerain|skuntank|ursaluna,golduck|magcargo|mewtwo|raikou|swampert|uxie,6,4,bugbuzz|energyball|hydropump|knockoff|machpunch|trailblaze|wavecrash
battle-gen9randombattle-70180,Expert_B_ac6f,27,0,crawdaunt|gholdengo|jolteon|mesprit|rabsca|smeargle,eiscue|glaceon|ironjugulis|mabosstiff|plusle,6,4,aquajet|bugbuzz|ceaselessedge|crabhammer|makeitrain|shadowball|uturn
battle-gen9randombattle-70181,Expert_B_ac6f,17,0,crabominable|infernape|necrozmaduskmane|porygonz|tinkaton|toucannon,crawdaunt|golem|golurk|okidogi|reuniclus,6,4,boomburst|flareblitz|knockoff|machpunch|photongeyser|playrough|shadowball|sunsteelstrike|terablast
battle-gen9randombattle-70182,Expert_A_ac6f,24,1,dialga|hypno|sneasler|spiritomb|swampert|talonflame,floatzel|mew|sandyshocks|slitherwing|toxapex|vespiquen,4,6,bravebird|dracometeor|earthquake|knockoff|overheat|psychicnoise|suckerpunch
battle-gen9randombattle-70183,Expert_B_ac6f,22,0,chienpao|cloyster|sableye|sandslash|slowbro|toxtricity,ironjugulis|palkia|poliwrath|scizor|wigglytuff,6,4,bodypress|hydropump|iciclecrash|knockoff|scald|sludgewave|stoneedge
battle-gen9randombattle-70184,Expert_A_ac6f,22,1,chiyu|dragonite|kingdra|pecharunt|skarmory|victreebel,blastoise|hypno|ironboulder|luxray|plusle|primarina,5,6,flamethrower|outrage|powerwhip|psychic|shadowball|wavecrash
battle-gen9randombattle-70185,Expert_A_ac6f,21,1,excadrill|gengar|lumineon|meowscarada|quaquaval|skarmory,articuno|cyclizar|glaceon|mabosstiff|serperior|zekrom,5,6,aquastep|bravebird|flowertrick|hydropump|icebeam|knockoff|rockslide|shadowball
battle-gen9randombattle-70186,Expert_B_ac6f,21,0,arbok|blaziken|cobalion|persian|terapagosterastal|vikavolt,cresselia|lycanrocmidnight|mienshao|rabsca,6,2,bugbuzz|earthquake|fakeout|flashcannon|knockoff|rapidspin|terastarstorm
battle-gen9randombattle-70187,Expert_A_ac6f,20,1,bellossom|carbink|glalie|klawf|tentacruel|vigoroth,braviaryhisui|emboar|lokix|luvdisc|tsareena|walkingwake,5,6,bodyslam|earthquake|freezedry|highhorsepower|moonblast|sludgebomb|terablast
battle-gen9randombattle-70188,Expert_B_ac6f,22,0,dewgong|empoleon|flapple|lilliganthisui|pachirisu|umbreon,groudon|plusle|ribombee|sableye|volcarona,6,4,closecombat|discharge|foulplay|gravapple|knockoff|uturn
battle-gen9randombattle-70189,Expert_A_ac6f,20,1,deoxysspeed|florgesblue|glalie|haxorus|komala|scrafty,cobalion|dodrio|heracross|hydreigon|ironleaves|uxie,2,6,bodyslam|drainpunch|knockoff|moonblast
battle-gen9randombattle-70190,Expert_B_ac6f,15,0,bruxish|infernape|misdreavus|morpeko|reshiram|scyther,deoxysspeed|gumshoos|mienshao|muk,6,2,aurawheel|closecombat|icefang|knockoff|overheat|shadowball|stoneedge
battle-gen9randombattle-70191,Expert_A_ac6f,15,1,frosmoth|gumshoos|hydrapple|maushold|pecharunt|volcanion,cloyster|diancie|indeedeef|ironhands|sinistchamasterpiece|yanmega,2,6,ficklebeam|icebeam|malignantchain|shadowball|uturn
battle-gen9randombattle-70192,Expert_A_ac6f,22,1,giratinaorigin|ironbundle|ironvaliant|magmortar|ogerponcornerstone|zarude,cacturne|cobalion|gougingfire|medicham|porygon2|swalot,5,6,closecombat|focusblast|hydropump|moonblast|poltergeist|powerwhip|superpower
battle-gen9randombattle-70193,Expert_B_ac6f,27,0,flareon|greattusk|kricketune|poliwrath|suicune|weavile,avalugg|clawitzer|gogoat|koraidon|lapras|shiftry,6,5,closecombat|flareblitz|headlongrush|knockoff|liquidation|pounce|scald|tripleaxel
battle-gen9randombattle-70194,Expert_B_ac6f,26,0,chiyu|golem|mienshao|milotic|probopass|rillaboom,froslass|rayquaza|scizor|suicune|volcanion,6,4,bodypress|closecombat|fireblast|flashcannon|grassyglide|icebeam|knockoff|scald|stoneedge
battle-gen9randombattle-70195,Expert_A_ac6f,25,1,electrode|entei|komala|lurantis|morpeko|wugtrio,arceusghost|calyrexshadow|glimmora|kricketune|pawmot|whiscash,3,6,aurawheel|extremespeed|flareblitz|knockoff|rapidspin|throatchop|voltswitch
battle-gen9randombattle-70196,Expert_A_ac6f,18,1,cetitan|chiyu|duraludon|electrodehisui|ironjugulis|lunala,alcremiesaltedcream|gumshoos|incineroar|rabsca|screamtail|zapdosgalar,4,6,darkpulse|flashcannon|focusblast|overheat|thunderbolt
battle-gen9randombattle-70197,Expert_B_ac6f,18,0,brambleghast|cresselia|garchomp|swanna|tentacruel|zoroarkhisui,cetitan|gengar|gothitelle|magnezone|mesprit|skuntank,6,4,bravebird|earthquake|firefang|hydropump|moonblast|poltergeist|psyshock|sludgebomb|uturn
battle-gen9randombattle-70198,Expert_B_ac6f,17,0,ironvaliant|kingambit|mandibuzz|ninetalesalola|swalot|virizion,conkeldurr|gurdurr|lapras|salamence|talonflame|veluza,6,5,foulplay|ironhead|knockoff|leafblade|moonblast|sludgebomb|suckerpunch
battle-gen9randombattle-70199,Expert_B_ac6f,23,0,cetitan|espathra|hitmonchan|kingambit|slowbrogalar|zarude,arceusflying|armarouge|basculin|sneasler|suicune|torkoal,6,5,closecombat|drainpunch|earthquake|iceshard|knockoff|poisonjab|shadowball|shellsidearm|suckerpunch
battle-gen9randombattle-70200,Expert_A_ac6f,16,1,articuno|dewgong|lycanroc|pecharunt|salazzle|urshifu,cyclizar|mamoswine|miniorviolet|necrozmadawnwings|spiritomb|veluza,2,6,bravebird|knockoff|suckerpunch|surf
battle-gen9randombattle-70201,Expert_A_ac6f,22,1,bastiodon|bruxish|gengar|ironjugulis|raichualola|taurospaldeacombat,arbok|arceuswater|chimecho|pecharunt|tinglu|yanmega,5,6,earthpower|foulplay|ironhead|sludgewave|thunderbolt|wavecrash
battle-gen9randombattle-70202,Expert_A_ac6f,23,1,arboliva|moltresgalar|regice|uxie|venomoth|zapdosgalar,archaludon|galvantula|gurdurr|mudsdale|oricoriopompom|sylveon,4,6,bugbuzz|closecombat|hypervoice|icebeam|psychicnoise|sludgewave|thunderbolt
battle-gen9randombattle-70203,Expert_A_ac6f,19,1,alcremierainbowswirl|glimmora|ironcrown|jolteon|kyuremwhite|sableye,gyarados|minior|pincurchin|quaquaval|sandaconda|zamazenta,5,6,alluringvoice|earthpower|icebeam|knockoff|psyshock|terablast
battle-gen9randombattle-70204,Expert_A_ac6f,108,1,blastoise|ironhands|irontreads|rayquaza|screamtail|slitherwing,blissey|chimecho|drednaw|dudunsparce|rayquaza|zamazenta,3,6,dazzlinggleam|earthquake|hydropump|icebeam|ironhead|knockoff|outrage|protect|thunderpunch|thunderwave|wish
battle-gen9randombattle-70205,Expert_B_ac6f,22,0,fluttermane|girafarig|ironmoth|pecharunt|sandslash|vikavolt,ampharos|excadrill|hippowdon|plusle|sceptile,6,4,bugbuzz|discharge|earthquake|moonblast|psyshock|shadowball|sludgewave|stoneedge|thunderbolt
battle-gen9randombattle-70206,Expert_B_ac6f,26,0,appletun|azumarill|meganium|quaquaval|salazzle|tyranitar,gastrodon|krookodile|meganium|talonflame|toxicroak|vigoroth,6,5,appleacid|aquajet|aquastep|dracometeor|earthquake|energyball|flamethrower|knockoff|liquidation
battle-gen9randombattle-70207,Expert_B_ac6f,18,0,gengar|houndoom|ironjugulis|mewtwo|regigigas|scovillain,annihilape|clodsire|gyarados|minun|sandyshocks,6,3,darkpulse|hydropump|knockoff|psystrike|shadowball|stompingtantrum
battle-gen9randombattle-70208,Expert_A_ac6f,12,1,annihilape|kricketune|malamar|regigigas|ribombee|spiritomb,gengar|kommoo|mamoswine|medicham|rhyperior|uxie,3,6,bodyslam|foulplay|knockoff|moonblast|suckerpunch|superpower
battle-gen9randombattle-70209,Expert_B_ac6f,30,0,dragonite|hypno|quaquaval|qwilfishhisui|sunflora|swampert,girafarig|oinkologne|screamtail|trevenant|typhlosion,6,4,aquastep|crunch|earthpower|focusblast|icebeam|outrage|psychicnoise
battle-gen9randombattle-70210,Expert_B_ac6f,21,0,cyclizar|darkrai|lucario|shayminsky|slitherwing|swanna,florgesorange|inteleon|jirachi|okidogi|tinglu,6,4,closecombat|darkpulse|dracometeor|focusblast|hydropump|knockoff|seedflare|sludgebomb|uturn
battle-gen9randombattle-70211,Expert_A_ac6f,19,1,chesnaught|chimecho|krookodile|pikachuworld|skuntank|sunflora,archaludon|jolteon|passimian|reuniclus|sandyshocks|ursalunabloodmoon,5,6,earthpower|earthquake|knockoff|psychicnoise|suckerpunch|volttackle
battle-gen9randombattle-70212,Expert_A_ac6f,59,1,archaludon|breloom|donphan|farigiraf|staraptor|zamazentacrowned,bisharp|deoxysspeed|dusknoir|illumise|scrafty|zoroarkhisui,4,6,bodypress|bodyslam|bulletseed|doubleedge|earthquake|iceshard|outrage|psychicnoise|rapidspin|stoneedge|struggle
battle-gen9randombattle-70213,Expert_B_ac6f,22,0,espeon|lanturn|malamar|palossand|politoed|vikavolt,altaria|camerupt|heatran|krookodile|polteageist|rotom,6,5,alluringvoice|bugbuzz|discharge|earthpower|psychic|shadowball|superpower|surf|thunderbolt
battle-gen9randombattle-70214,Expert_B_ac6f,19,0,cloyster|dunsparce|ironboulder|kilowattrel|medicham|scyther,entei|hoopa|okidogi|palkiaorigin|screamtail|urshifu,6,5,bodyslam|bulletpunch|closecombat|discharge|drillrun|earthquake|iciclespear|uturn|zenheadbutt
battle-gen9randombattle-70215,Expert_B_ac6f,24,0,empoleon|excadrill|flamigo|granbull|hatterene|ironthorns,gholdengo|ludicolo|oricoriopau|wyrdeer,6,3,closecombat|earthquake|flipturn|ironhead|playrough|psychic|rapidspin|stoneedge
battle-gen9randombattle-70216,Expert_B_ac6f,24,0,glalie|milotic|pikachuoriginal|rayquaza|rillaboom|squawkabillyblue,cacturne|gardevoir|lokix|minioryellow|pikachupartner|ribombee,6,5,dragonascent|earthquake|extremespeed|facade|fakeout|grassyglide|icebeam|quickattack|scald|surf|woodhammer
battle-gen9randombattle-70217,Expert_A_ac6f,18,1,annihilape|ariados|dragonite|minun|shaymin|tinkaton,bombirdier|flamigo|fluttermane|glimmora|lapras|spidops,4,6,drainpunch|earthquake|gigatonhammer|knockoff|megahorn|outrage|poisonjab|thunderbolt
battle-gen9randombattle-70218,Expert_B_ac6f,21,0,baxcalibur|giratinaorigin|golduck|ironcrown|mewtwo|persianalola,diancie|flamigo|noctowl|suicune,6,3,dracometeor|earthquake|fireblast|focusblast|hydropump|iciclespear|knockoff
battle-gen9randombattle-70219,Expert_A_ac6f,26,1,chesnaught|girafarig|greninja|meloetta|rhydon|sudowoodo,calyrexshadow|cobalion|corviknight|furret|illumise|oricoriosensu,5,6,closecombat|earthquake|gunkshot|icebeam|knockoff|megahorn|psyshock|suckerpunch|trailblaze|uturn
battle-gen9randombattle-70220,Expert_A_ac6f,25,1,blissey|dedenne|lanturn|luvdisc|mandibuzz|zangoose,electivire|mesprit|swanna|tsareena|venomoth|weavile,5,6,bravebird|dazzlinggleam|quickattack|scald|surf|thunderbolt|uturn
battle-gen9randombattle-70221,Expert_B_ac6f,38,0,arboliva|darkrai|raikou|skarmory|vikavolt|wyrdeer,arceusfighting|houndstone|lycanroc|metagross|overqwil,6,3,bodypress|bravebird|bugbuzz|darkpulse|energyball|hypervoice|psychicnoise|scald|sludgebomb|substitute
battle-gen9randombattle-70222,Expert_B_ac6f,19,0,crawdaunt|infernape|metagross|scovillain|tentacruel|terapagosterastal,excadrill|giratinaorigin|groudon|hitmonlee|weavile,6,4,aquajet|bulletpunch|crabhammer|earthpower|flamethrower|machpunch|surf
battle-gen9randombattle-70223,Expert_A_ac6f,31,1,dipplin|glastrier|greattusk|persianalola|regice|toxapex,calyrex|farigiraf|muk|taurospaldeaaqua|toxapex|yanmega,5,6,closecombat|dragonpulse|highhorsepower|icebeam|knockoff|liquidation|powergem|rapidspin
battle-gen9randombattle-70224,Expert_A_ac6f,26,1,flamigo|gougingfire|hooh|jirachi|quagsire|roaringmoon,farigiraf|garchomp|jirachi|politoed|samurotthisui|toxicroak,3,6,bodyslam|closecombat|earthquake|ironhead|knockoff|outrage
battle-gen9randombattle-70225,Expert_B_ac6f,18,0,brutebonnet|camerupt|hariyama|munkidori|quagsire|vivillonsavanna,magnezone|seviper|slaking|slowbrogalar|toucannon,6,3,bugbuzz|bulletpunch|earthquake|focusblast|icebeam|knockoff|psyshock|suckerpunch
battle-gen9randombattle-70226,Expert_B_ac6f,35,0,altaria|frosmoth|gyarados|hitmontop|hypno|sawsbucksummer,ironboulder|lilliganthisui|mismagius|rabsca|samurott|torkoal,6,5,earthquake|focusblast|highhorsepower|hurricane|psychicnoise|rapidspin|temperflare|tripleaxel|waterfall
battle-gen9randombattle-70227,Expert_B_ac6f,20,0,camerupt|floatzel|glastrier|houndoom|mimikyubusted|swalot,clodsire|cresselia|glastrier|granbull|mismagius,6,3,closecombat|darkpulse|icebeam|icespinner|overheat|shadowsneak|suckerpunch
battle-gen9randombattle-70228,Expert_A_ac6f,23,1,charizard|eternatus|latios|ludicolo|magnezone|quagsire,dedenne|eiscue|magcargo|pelipper|sunflora|tatsugiri,5,6,dracometeor|dynamaxcannon|flareblitz|gigadrain|icebeam|thunderbolt
battle-gen9randombattle-70229,Expert_B_ac6f,18,0,bombirdier|electivire|garchomp|rabsca|regigigas|zamazenta,dragonite|frosmoth|garganacl|sandyshocks|spectrier,6,4,bravebird|bugbuzz|earthpower|earthquake|icepunch|knockoff|outrage|stoneedge
battle-gen9randombattle-70230,Expert_A_ac6f,29,1,cresselia|glimmora|greedent|komala|venusaur|volbeat,dialga|kommoo|luxray|skuntank|vaporeon|venomoth,5,6,bodyslam|earthpower|earthquake|knockoff|lunge|psyshock|sludgebomb
battle-gen9randombattle-70231,Expert_B_ac6f,26,0,darkrai|golurk|greedent|morpeko|noivern|oranguru,dragapult|dudunsparce|raichu|rhyperior|rotomheat|tatsugiri,6,5,earthquake|focusblast|hurricane|knockoff|psychic|sludgebomb|stoneedge|struggle|thunderbolt
battle-gen9randombattle-70232,Expert_A_ac6f,19,1,clawitzer|excadrill|fezandipiti|hatterene|munkidori|scrafty,dodrio|fluttermane|glimmora|meowscarada|screamtail|torterra,5,6,drainpunch|knockoff|playrough|psychic|rockslide|sludgewave|waterpulse
battle-gen9randombattle-70233,Expert_A_ac6f,20,1,chesnaught|furret|klawf|metagross|mightyena|wigglytuff,blastoise|blaziken|drifblim|kyuremwhite|pelipper|zekrom,5,6,dazzlinggleam|fireblast|highhorsepower|knockoff|poisonfang|psychicfangs|woodhammer
battle-gen9randombattle-70234,Expert_B_ac6f,21,0,delphox|fezandipiti|gothitelle|ironbundle|leafeon|regidrago,abomasnow|gengar|ogerponwellspring|perrserker|tentacruel,6,4,earthquake|focusblast|freezedry|gunkshot|hydropump|leafblade|outrage|psyshock|swordsdance
battle-gen9randombattle-70235,Expert_A_ac6f,18,1,ceruledge|granbull|grumpig|gurdurr|raichu|swanna,delibird|donphan|duraludon|golurk|okidogi|vaporeon,2,6,bravebird|earthpower|poltergeist
battle-gen9randombattle-70236,Expert_B_ac6f,27,0,dondozo|girafarig|golurk|ironjugulis|rabsca|tinglu,deoxysattack|frosmoth|leafeon|snorlax|toxicroak|zangoose,6,4,bugbuzz|earthpower|earthquake|poltergeist|throatchop|thunderbolt|wavecrash
battle-gen9randombattle-70237,Expert_A_ac6f,18,1,cinccino|kyogre|meloetta|rampardos|slitherwing|vespiquen,excadrill|goodra|lugia|poliwrath|probopass|stonjourner,4,6,bulletseed|closecombat|hurricane|icebeam|originpulse|rockslide|tripleaxel|uturn
battle-gen9randombattle-70238,Expert_B_ac6f,23,0,bisharp|hatterene|incineroar|ironbundle|slowbro|toxtricity,diancie|magmortar|salamence|scrafty|tyranitar,6,4,bodypress|drainingkiss|fakeout|icebeam|ironhead|psychic|scald|suckerpunch|voltswitch
battle-gen9randombattle-70239,Expert_B_ac6f,18,0,amoonguss|greattusk|klawf|minun|polteageistantique|rhydon,chimecho|dragalge|jumpluff|krookodile|ribombee,6,4,alluringvoice|megahorn|shadowball|sludgebomb|stoneedge|thunderbolt
battle-gen9randombattle-70240,Expert_B_ac6f,12,0,groudon|ironjugulis|ironvaliant|moltres|palafin|sneasler,cinccino|golduck|meowstic|slaking,6,3,closecombat|darkpulse|fireblast|jetpunch|precipiceblades
battle-gen9randombattle-70241,Expert_A_ac6f,17,1,basculegionf|espathra|hippowdon|salamence|slitherwing|tauros,banette|mamoswine|noctowl|scyther|umbreon|ursaring,4,6,bodyslam|earthquake|firstimpression|luminacrash|outrage|shadowball|throatchop|wavecrash
battle-gen9randombattle-70242,Expert_A_ac6f,17,1,ampharos|kommoo|lokix|sandslashalola|sawsbucksummer|tauros,feraligatr|infernape|lanturn|meowstic|necrozmaduskmane|ursalunabloodmoon,5,6,clangingscales|closecombat|dazzlinggleam|earthquake|firstimpression|headbutt|knockoff|thunderbolt
battle-gen9randombattle-70243,Expert_A_ac6f,26,1,beartic|gumshoos|heatran|mimikyubusted|tornadustherian|venusaur,appletun|floatzel|golemalola|meloetta|spectrier|tsareena,5,6,aquajet|closecombat|drainpunch|earthquake|energyball|focusblast|magmastorm|playrough|shadowsneak
battle-gen9randombattle-70244,Expert_A_ac6f,18,1,empoleon|lilligant|sandaconda|scrafty|slaking|volbeat,ariados|basculegionf|blaziken|dondozo|mudsdale|skarmory,3,6,drainpunch|earthquake|gigadrain|knockoff|stoneedge|surf
battle-gen9randombattle-70245,Expert_A_ac6f,19,1,dragapult|gengar|golemalola|metagross|regice|swampert,espathra|glaceon|jumpluff|magcargo|necrozma|palafin,5,6,bodypress|doubleedge|earthquake|fireblast|focusblast|psychicfangs|thunderbolt
battle-gen9randombattle-70246,Expert_B_ac6f,22,0,diancie|electivire|flamigo|glalie|mesprit|regieleki,bombirdier|ceruledge|comfey|ditto|vileplume,6,4,diamondstorm|earthquake|icepunch|knockoff|rapidspin|throatchop|thunderbolt|voltswitch
battle-gen9randombattle-70247,Expert_B_ac6f,31,0,bellossom|chesnaught|hypno|jirachi|mienshao|slaking,dipplin|dusknoir|gurdurr|ironhands|zacian,6,4,bodyslam|fakeout|gigadrain|gigaimpact|ironhead|knockoff|psychicnoise|recharge|sludgebomb|woodhammer
battle-gen9randombattle-70248,Expert_B_ac6f,31,0,grumpig|heatran|hippowdon|screamtail|seviper|skarmory,arboliva|dialgaorigin|gothitelle|lumineon|mew|vaporeon,6,5,bodypress|bravebird|dazzlinggleam|earthpower|earthquake|flamethrower|magmastorm|stoneedge
battle-gen9randombattle-70249,Expert_B_ac6f,43,0,azelf|basculinbluestriped|heatran|hitmontop|milotic|plusle,blissey|grafaiai|krookodile|leafeon|meganium|skarmory,6,4,aquajet|closecombat|doubleedge|earthpower|heavyslam|icebeam|magmastorm|psychic|thunderbolt
battle-gen9randombattle-70250,Expert_B_ac6f,29,0,heracross|hooh|meowstic|munkidori|raichu|vikavolt,kyogre|metagross|misdreavus|tinglu|wigglytuff|zebstrika,6,4,alluringvoice|bravebird|bugbuzz|closecombat|earthquake|knockoff|surf|trailblaze|uturn
battle-gen9randombattle-70251,Expert_B_ac6f,33,0,blastoise|ironcrown|luvdisc|scrafty|talonflame|typhlosion,blaziken|eiscue|feraligatr|koraidon|lokix,6,3,bravebird|fireblast|flipturn|hydropump|poisonjab|psyshock|struggle|surf
battle-gen9randombattle-70252,Expert_A_ac6f,31,1,copperajah|cresselia|mienshao|mudsdale|noivern|pachirisu,ironleaves|kilowattrel|kommoo|skuntank|uxie|weezing,6,6,closecombat|earthquake|flamethrower|ironhead|moonblast|psyshock|thunderbolt|uturn
battle-gen9randombattle-70253,Expert_B_ac6f,16,0,dialga|duraludon|ironvaliant|sawsbuckwinter|staraptor|talonflame,falinks|irontreads|regirock|sylveon|venusaur,6,3,bodypress|closecombat|dracometeor|fireblast|flashcannon|headbutt|hornleech|overheat|quickattack
battle-gen9randombattle-70254,Expert_B_ac6f,30,0,dragapult|greedent|meowstic|sableye|spidops|volcarona,grimmsnarl|hitmonlee|palossand|sudowoodo|zarude,6,4,bodyslam|bugbuzz|earthquake|fireblast|knockoff|psychicnoise|terablast|uturn|yawn
battle-gen9randombattle-70255,Expert_A_ac6f,19,1,empoleon|ironhands|regidrago|skeledirge|slitherwing|veluza,bombirdier|deoxys|eelektross|emboar|hypno|zamazentacrowned,4,6,firstimpression|flipturn|nightslash|outrage|surf|torchsong|voltswitch
battle-gen9randombattle-70256,Expert_A_ac6f,23,1,arcanine|cinderace|dipplin|ditto|garganacl|kyurem,beartic|gardevoir|mamoswine|oricoriopau|polteageist|sawsbucksummer,5,6,bodypress|flareblitz|iceshard|saltcure|suckerpunch|terablast
battle-gen9randombattle-70257,Expert_B_ac6f,42,0,arcaninehisui|froslass|latios|lycanroc|phione|uxie,blissey|garchomp|glaceon|palkiaorigin|registeel,6,4,accelerock|dracometeor|extremespeed|icebeam|poltergeist|psychicnoise|scald|tripleaxel|uturn
battle-gen9randombattle-70258,Expert_A_ac6f,25,1,deoxysdefense|flareon|gogoat|ironjugulis|mesprit|volbeat,alomomola|arceusgrass|cloyster|frosmoth|magearnaoriginal|tauros,2,6,darkpulse|earthquake|facade|hornleech|lunge|storedpower
battle-gen9randombattle-70259,Expert_B_ac6f,29,0,eelektross|electrodehisui|irontreads|kyogre|malamar|salazzle,amoonguss|bellossom|espathra|granbull|scizor,6,4,drainpunch|earthquake|knockoff|supercellslam|superpower|terablast|thunder|voltswitch
battle-gen9randombattle-70260,Expert_B_ac6f,21,0,greninja|mandibuzz|okidogi|palossand|quagsire|sandslashalola,flapple|oricoriosensu|quagsire|rillaboom|umbreon|zamazenta,6,4,bravebird|earthquake|gunkshot|iceshard|shadowball
battle-gen9randombattle-70261,Expert_A_ac6f,27,1,cramorant|misdreavus|mismagius|qwilfish|tornadus|torterra,cloyster|espathra|magearnaoriginal|pachirisu|tatsugiri|taurospaldeablaze,2,6,bravebird|drainingkiss|flipturn|shadowball|surf|thunderbolt
battle-gen9randombattle-70262,Expert_B_ac6f,19,0,blastoise|chimecho|delphox|mabosstiff|rillaboom|scyther,bellossom|bisharp|fluttermane|gothitelle,6,3,dazzlinggleam|fireblast|hydropump|playrough|storedpower|uturn|woodhammer
