battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randombattle-56784,v6,v3,v3B2979c873p8003,0,20,cloyster|donphan|hitmonlee|snorlax|tinglu|toxapex,flygon|ironmoth|kommoo|terapagos,6,0,0.0,3,1,1.0,bodyslam|earthquake|highjumpkick|hydropump|liquidation
battle-gen9randombattle-56785,v6,v3,v6A2979c873p8003,1,20,deoxysattack|meganium|mew|rotomfan|salazzle|wigglytuff,comfey|espeon|houndstone|metagross|volcanion|whiscash,5,1,0.603,6,0,0.0,alluringvoice|energyball|flamethrower|knockoff|leechlife|psychicfangs|psychoboost|thunderbolt
battle-gen9randombattle-56786,v6,v3,v6A2979c873p8003,1,15,carbink|dodrio|glastrier|kingambit|masquerain|swampert,clefable|ironbundle|ironvaliant|probopass|spectrier|taurospaldeaaqua,5,1,0.591,6,0,0.0,bravebird|earthquake|hurricane|iciclecrash|kowtowcleave|moonblast
battle-gen9randombattle-56787,v6,v3,v3B2979c873p8003,0,9,cinderace|cloyster|espathra|quaquaval|scrafty|ursaring,scrafty|tauros|zacian,6,0,0.0,2,1,0.61,aquastep|dazzlinggleam|drainpunch|facade|highjumpkick|hydropump|pyroball
battle-gen9randombattle-56788,v6,v3,v6A2979c873p8003,1,102,ditto|garchomp|ironhands|magcargo|misdreavus|wyrdeer,ampharos|cetitan|chansey|hitmonchan|minun|shiftry,4,2,1.718,6,0,0.0,calmmind|drainingkiss|drainpunch|earthquake|focusblast|megahorn|outrage|shadowball|willowisp
battle-gen9randombattle-56789,v6,v3,v3B2979c873p8003,0,14,baxcalibur|chesnaught|dialga|gholdengo|ludicolo|primarina,deoxysdefense|magmortar|sawsbuck,6,0,0.0,2,1,0.22,bodypress|dracometeor|iciclecrash|leafstorm|moonblast|shadowball|struggle
battle-gen9randombattle-56790,v6,v3,v6A2979c873p8003,1,17,cryogonal|dodrio|donphan|kyogre|meowsticf|toucannon,chimecho|copperajah|duraludon|frosmoth|jumpluff|necrozma,4,2,1.061,6,0,0.0,beakblast|darkpulse|earthquake|flashcannon|freezedry|icespinner|waterspout
battle-gen9randombattle-56791,v6,v3,v6A2979c873p8003,1,15,breloom|excadrill|overqwil|screamtail|skarmory|terapagosterastal,deoxysattack|dragonite|drednaw|mightyena|skeledirge|weavile,4,2,1.552,6,0,0.0,crunch|earthquake|gunkshot|machpunch|playrough|rocktomb|terastarstorm
battle-gen9randombattle-56792,v6,v3,v6A2979c873p8003,1,14,articuno|dugtrioalola|golduck|grafaiai|kyogre|lokix,avalugghisui|bellibolt|ditto|ironvaliant|lunala|vaporeon,4,2,1.247,6,0,0.0,earthquake|freezedry|gunkshot|hydropump|knockoff|originpulse|suckerpunch
battle-gen9randombattle-56793,v6,v3,v6A2979c873p8003,1,18,excadrill|granbull|polteageistantique|regieleki|suicune|tornadus,arceuspsychic|cinderace|groudon|gumshoos|oranguru|registeel,4,2,1.307,6,0,0.0,bleakwindstorm|earthquake|scald|shadowball|thunderbolt
battle-gen9randombattle-56794,v6,v3,v3B2979c873p8003,0,15,altaria|luxray|phione|probopass|serperior|spectrier,abomasnow|breloom|carbink|falinks|greninja|groudon,6,0,0.0,5,1,0.57,bravebird|flashcannon|icebeam|leafstorm|scald|shadowball|wildcharge
battle-gen9randombattle-56795,v6,v3,v3B2979c873p8003,0,17,drifblim|indeedeef|pelipper|sandaconda|sandyshocks|scrafty,arceusfairy|hooh|shayminsky|wochien|wugtrio|zamazenta,6,0,0.0,5,1,1.0,airslash|earthpower|earthquake|hydropump|poisonjab|psyshock|thunderbolt
battle-gen9randombattle-56796,v6,v3,v3B2979c873p8003,0,11,cinderace|ironhands|kilowattrel|porygonz|rayquaza|regigigas,greninja|lugia|medicham,6,0,0.0,2,1,0.2,bodyslam|highjumpkick|knockoff|outrage|shadowball|thunderbolt|wildcharge
battle-gen9randombattle-56797,v6,v3,v3B2979c873p8003,0,16,clodsire|emboar|hypno|quagsire|rabsca|regidrago,chesnaught|copperajah|kricketune|squawkabillywhite|swalot|tinglu,6,0,0.0,5,1,0.63,bugbuzz|dracometeor|drainpunch|earthquake|flareblitz|focusblast|psychic
battle-gen9randombattle-56798,v6,v3,v6A2979c873p8003,1,14,enamorustherian|ironbundle|komala|venomoth|walkingwake|zapdosgalar,crawdaunt|drifblim|klefki|pincurchin|pyroar|tropius,3,3,2.47,6,0,0.0,bodyslam|closecombat|earthpower|icebeam
battle-gen9randombattle-56799,v6,v3,v3B2979c873p8003,0,41,falinks|mamoswine|mudsdale|plusle|sylveon|vigoroth,corviknight|darkrai|drifblim|espathra|orthworm|porygonz,6,0,0.0,5,1,0.32,closecombat|earthquake|hypervoice|knockoff|slackoff|stoneedge|thunderbolt
battle-gen9randombattle-56800,v6,v3,v3B2979c873p8003,0,11,araquanid|bruxish|falinks|hoopaunbound|skarmory|zaciancrowned,coalossal|dodrio|fluttermane|froslass|sudowoodo|urshifurapidstrike,6,0,0.0,5,1,0.66,behemothblade|bodypress|bravebird|hydropump|hyperspacefury|ironhead|playrough|wavecrash
battle-gen9randombattle-56801,v6,v3,v3B2979c873p8003,0,14,azumarill|bronzong|hitmonlee|leavanny|noctowl|serperior,espeon|greninja|hydreigon|passimian|vaporeon,6,0,0.0,4,1,0.56,bulletseed|hurricane|ironhead|leafstorm|playrough|stoneedge
battle-gen9randombattle-56802,v6,v3,v3B2979c873p8003,0,15,ambipom|barraskewda|gliscor|porygonz|regieleki|toxtricity,exeggutoralola|gothitelle|hawlucha|magearna|ogerponcornerstone|tentacruel,6,0,0.0,5,1,0.86,doubleedge|earthquake|explosion|overdrive|terablast|waterfall
battle-gen9randombattle-56803,v6,v3,v3B2979c873p8003,0,19,exeggutor|hypno|phione|piloswine|quagsire|rillaboom,calyrexice|gumshoos|meowstic|muk|oinkolognef|torkoal,6,0,0.0,5,1,0.56,earthquake|focusblast|psychicnoise|scald|woodhammer
battle-gen9randombattle-56804,v6,v3,v6A2979c873p8003,1,15,electrode|glastrier|groudon|latios|regirock|reshiram,alomomola|clodsire|delibird|flamigo|groudon|volbeat,4,2,1.866,6,0,0.0,blueflare|dracometeor|iciclecrash|precipiceblades|stoneedge
battle-gen9randombattle-56805,v6,v3,v6A2979c873p8003,1,17,azelf|bellossom|luxray|magearna|ogerpon|palossand,electivire|granbull|oinkologne|rampardos|spectrier|zoroark,4,2,1.493,6,0,0.0,earthpower|fleurcannon|gigadrain|ivycudgel|wildcharge
battle-gen9randombattle-56806,v6,v3,v6A2979c873p8003,1,22,chimecho|cloyster|dewgong|falinks|groudon|shiftry,chimecho|electivire|excadrill|magnezone|mesprit|snorlax,3,3,2.487,6,0,0.0,closecombat|drillrun|knockoff|leafblade|precipiceblades|suckerpunch
battle-gen9randombattle-56807,v6,v3,v6A2979c873p8003,1,14,bronzong|flamigo|jumpluff|luxray|typhlosionhisui|virizion,copperajah|donphan|drifblim|hitmonlee|manaphy|skeledirge,5,1,1.0,6,0,0.0,acrobatics|bravebird|closecombat|fireblast|ironhead|stoneedge|supercellslam
battle-gen9randombattle-56808,v6,v3,v3B2979c873p8003,0,15,bastiodon|cetitan|donphan|komala|noivern|oricoriopompom,darkrai|exeggutor|gengar|luvdisc|medicham|regieleki,6,0,0.0,5,1,1.0,bodypress|earthquake|foulplay|hurricane|uturn
battle-gen9randombattle-56809,v6,v3,v6A2979c873p8003,1,15,bellibolt|crabominable|garganacl|ironmoth|slitherwing|squawkabillyyellow,cramorant|gallade|greninja|ogerponcornerstone|slaking|tropius,4,2,1.729,6,0,0.0,bravebird|closecombat|drainpunch|icehammer|saltcure|sludgewave
battle-gen9randombattle-56810,v6,v3,v3B2979c873p8003,0,23,dialgaorigin|entei|hydreigon|illumise|lokix|toxicroak,amoonguss|ironleaves|minun|mudsdale|torkoal|zangoose,6,0,0.0,5,1,0.2,bugbuzz|darkpulse|dracometeor|fireblast|firstimpression|flareblitz|gunkshot
battle-gen9randombattle-56811,v6,v3,v6A2979c873p8003,1,16,chesnaught|chimecho|cinderace|kricketune|taurospaldeablaze|tornadus,cramorant|flygon|gougingfire|rabsca|sableye|slowking,5,1,1.0,6,0,0.0,bleakwindstorm|closecombat|dazzlinggleam|highjumpkick|knockoff|pounce|woodhammer
