battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randomdoublesbattle-60626,v6,random,Oppefc9ffb1p8003,0,7,delphox|empoleon|hitmonlee|latias|torterra|weavile,hippowdon|luvdisc|roaringmoon|sableye|sawsbuckautumn,6,0,0.0,0,5,3.8,closecombat|dracometeor|fakeout|flashcannon|headlongrush|heatwave|hydropump|iceshard|icywind|knockoff|mistball|poisonjab|psychic|tripleaxel|woodhammer
battle-gen9randomdoublesbattle-60627,v6,random,Oppefc9ffb1p8003,0,8,forretress|golurk|latios|magnezone|sableye|sunflora,articuno|azumarill|houndstone|magcargo|sylveon,6,0,0.0,0,5,3.52,aurasphere|bodypress|dracometeor|dynamicpunch|earthpower|electroweb|explosion|fakeout|flashcannon|highhorsepower|ironhead|knockoff|leafstorm|lunge|lusterpurge|poltergeist|sludgebomb|thunderbolt
battle-gen9randomdoublesbattle-60628,v6,random,Oppefc9ffb1p8003,0,7,armarouge|falinks|greedent|leafeon|meowstic|ribombee,dialgaorigin|flamigo|necrozmaduskmane|regieleki|venusaur|vespiquen,6,0,0.0,0,6,5.34,closecombat|doubleedge|fakeout|heatwave|ironhead|knockoff|leafblade|meteorbeam|moonblast|pollenpuff|psychic
battle-gen9randomdoublesbattle-60629,v6,random,Oppefc9ffb1p8003,0,15,ditto|eiscuenoice|electabuzz|hitmonchan|sableye|tinkaton,bellossom|electrode|grumpig|hariyama|probopass|scrafty,6,0,0.0,0,6,4.73,bodypress|closecombat|electroweb|fakeout|foulplay|gigatonhammer|icespinner|knockoff|liquidation|playrough|poisonjab|powergem|thunderbolt
battle-gen9randomdoublesbattle-60630,v6,random,Oppefc9ffb1p8003,0,15,articuno|blastoise|coalossal|dipplin|mienshao|terrakion,chandelure|coalossal|darkrai|raichu|salamence|victreebel,6,0,0.0,2,4,1.78,bravebird|closecombat|dragonpulse|fakeout|fireblast|freezedry|highhorsepower|knockoff|muddywater|pollenpuff|rockslide|stoneedge|syrupbomb|uturn
battle-gen9randomdoublesbattle-60631,v6,random,Oppefc9ffb1p8003,0,15,duraludon|falinks|gholdengo|glastrier|regidrago|venusaur,bellossom|excadrill|groudon|gumshoos|indeedeef|orthworm,6,0,0.0,1,5,2.75,bodypress|closecombat|dazzlinggleam|dracometeor|dragonclaw|dragonenergy|earthpower|flashcannon|focusblast|gigadrain|highhorsepower|iciclecrash|knockoff|makeitrain|shadowball|sludgebomb
battle-gen9randomdoublesbattle-60632,v6,random,Oppefc9ffb1p8003,0,7,altaria|electivire|ironbundle|mismagius|politoed|trevenant,bellibolt|eelektross|primarina|stonjourner|torterra,6,0,0.0,0,5,3.28,bravebird|flamethrower|freezedry|hydropump|icepunch|icywind|muddywater|mysticalfire|poltergeist|shadowball|thunderbolt|wildcharge|woodhammer
battle-gen9randomdoublesbattle-60633,v6,random,Oppefc9ffb1p8003,0,17,carbink|deoxysdefense|feraligatr|polteageistantique|registeel|whiscash,cetitan|gengar|gholdengo|greninja|scovillain|volbeat,6,0,0.0,3,3,2.22,aquajet|bodypress|highhorsepower|icepunch|icywind|ironhead|knockoff|liquidation|moonblast|muddywater|shadowball
battle-gen9randomdoublesbattle-60634,v6,random,Oppefc9ffb1p8003,0,12,dachsbun|gastrodoneast|hypno|magcargo|meganium|terapagosterastal,articuno|breloom|deoxysattack|heatran|whimsicott,6,0,0.0,2,3,1.95,bodypress|earthpower|energyball|heatwave|icywind|knockoff|lowsweep|muddywater|playrough|powergem|psychic|snarl|terastarstorm
battle-gen9randomdoublesbattle-60635,v6,random,Oppefc9ffb1p8003,0,14,beartic|floatzel|gogoat|goodrahisui|urshifurapidstrike|zapdosgalar,froslass|passimian|pawmot|probopass|vespiquen,6,0,0.0,2,3,2.7,aquajet|bodypress|bravebird|closecombat|doubleedge|flipturn|highhorsepower|hornleech|icespinner|iciclecrash|knockoff|leafstorm|surgingstrikes|uturn|wavecrash
battle-gen9randomdoublesbattle-60636,v6,random,Oppefc9ffb1p8003,0,11,cetitan|entei|florgesblue|qwilfishhisui|toxicroak|whiscash,breloom|cryogonal|empoleon|kricketune,6,0,0.0,1,3,2.82,closecombat|crunch|extremespeed|flareblitz|gunkshot|highhorsepower|iceshard|iciclecrash|icywind|liquidation|moonblast|muddywater|sacredfire|stompingtantrum|suckerpunch
battle-gen9randomdoublesbattle-60637,v6,random,Oppefc9ffb1p8003,0,13,ariados|golurk|gothitelle|gumshoos|reshiram|sudowoodo,fezandipiti|gothitelle|krookodile|lugia|noctowl|ogerponwellspring,6,0,0.0,2,4,3.24,blueflare|doubleedge|dracometeor|dynamicpunch|fakeout|headsmash|heatwave|highhorsepower|knockoff|megahorn|poltergeist|psychic|stompingtantrum|stoneedge|suckerpunch|uturn|woodhammer
battle-gen9randomdoublesbattle-60638,v6,random,Oppefc9ffb1p8003,0,9,ariados|azelf|excadrill|flamigo|haxorus|typhlosionhisui,ambipom|cinderace|luxray|oinkolognef|tinglu,6,0,0.0,1,4,2.59,bravebird|closecombat|dazzlinggleam|dragonclaw|eruption|focusblast|heatwave|highhorsepower|ironhead|knockoff|megahorn|psychic|shadowball|throatchop|uturn
battle-gen9randomdoublesbattle-60639,v6,random,Oppefc9ffb1p8003,0,12,crawdaunt|dachsbun|decidueye|dugtrio|irontreads|magnezone,gothitelle|hitmonlee|ironbundle|ironcrown|tinglu|ursaluna,6,0,0.0,0,6,5.66,aquajet|bodypress|crabhammer|electroweb|flashcannon|highhorsepower|ironhead|knockoff|leafstorm|playrough|rapidspin|rockslide|snarl|spiritshackle|stompingtantrum|thunderbolt|voltswitch
battle-gen9randomdoublesbattle-60640,v6,random,Oppefc9ffb1p8003,0,13,arcaninehisui|infernape|palafin|polteageistantique|reuniclus|stonjourner,empoleon|munkidori|phione|spidops|vileplume,6,0,0.0,0,5,4.06,closecombat|extremespeed|fakeout|flareblitz|flipturn|focusblast|highhorsepower|jetpunch|knockoff|overheat|psychic|rockslide|shadowball|stoneedge|terablast|wavecrash
battle-gen9randomdoublesbattle-60641,v6,random,Oppefc9ffb1p8003,0,14,cacturne|dusknoir|furret|mesprit|pecharunt|perrserker,dudunsparce|gardevoir|glimmora|poliwrath|scizor,6,0,0.0,1,4,3.59,closecombat|doubleedge|icebeam|ironhead|knockoff|leafstorm|leechlife|malignantchain|poltergeist|psychic|shadowball|shadowsneak|suckerpunch|thunderbolt|uturn
battle-gen9randomdoublesbattle-60642,v6,random,Oppefc9ffb1p8003,0,13,archaludon|decidueyehisui|dodrio|ironleaves|mienshao|politoed,bellibolt|cinderace|eelektross|leavanny|toucannon|vigoroth,6,0,0.0,0,6,3.94,aurasphere|bravebird|closecombat|dracometeor|drillrun|fakeout|flashcannon|icywind|knockoff|leafblade|muddywater|psyblade|thunderbolt|triplearrows|uturn|wildcharge
battle-gen9randomdoublesbattle-60643,v6,random,Oppefc9ffb1p8003,0,11,cetitan|cramorant|hippowdon|overqwil|passimian|venusaur,dewgong|drednaw|swalot|tsareena|typhlosion|virizion,6,0,0.0,0,6,5.23,bravebird|closecombat|crunch|earthpower|gunkshot|highhorsepower|iceshard|iciclecrash|knockoff|leafstorm|liquidation|rockslide|sludgebomb|stoneedge|surf|uturn
battle-gen9randomdoublesbattle-60644,v6,random,Oppefc9ffb1p8003,0,14,dragonite|hooh|klefki|lanturn|scrafty|zarude,cacturne|cobalion|ironmoth|seviper|toucannon|veluza,6,0,0.0,4,2,1.13,bravebird|closecombat|dazzlinggleam|dragonclaw|electroweb|extremespeed|fakeout|foulplay|icebeam|knockoff|poisonjab|powerwhip|sacredfire|scald|stompingtantrum|voltswitch
battle-gen9randomdoublesbattle-60645,v6,random,Oppefc9ffb1p8003,0,13,bellibolt|luvdisc|orthworm|spectrier|whimsicott|wochien,cyclizar|glastrier|granbull|incineroar|klefki,6,0,0.0,0,5,4.7,bodypress|drainingkiss|electroweb|hydropump|icywind|knockoff|moonblast|muddywater|pollenpuff|shadowball|thunderbolt
battle-gen9randomdoublesbattle-60646,v6,random,Oppefc9ffb1p8003,0,12,gliscor|hatterene|orthworm|rotomfan|scizor|slowbro,bronzong|hitmontop|hydrapple|minun|roaringmoon|taurospaldeablaze,6,0,0.0,0,6,4.19,airslash|bodypress|bugbite|bulletpunch|closecombat|dazzlinggleam|dualwingbeat|fireblast|highhorsepower|psychic|scald|thunderbolt|uturn|voltswitch
battle-gen9randomdoublesbattle-60647,v6,random,Oppefc9ffb1p8003,0,7,grimmsnarl|houndoom|ironleaves|irontreads|leavanny|miraidon,duraludon|passimian|regirock|smeargle,6,0,0.0,1,3,2.1,closecombat|darkpulse|dragonpulse|electrodrift|fakeout|heatwave|highhorsepower|ironhead|leafblade|lunge|overheat|psyblade|rapidspin|spiritbreak|stoneedge|suckerpunch|wildcharge
