battle_id,winner,turns,won
battle-gen9randombattle-11495,Smart_41ab,17,1
battle-gen9randombattle-11496,Rand_41ab,22,0
battle-gen9randombattle-11497,Rand_41ab,18,0
battle-gen9randombattle-11498,Rand_41ab,18,0
battle-gen9randombattle-11499,Rand_41ab,21,0
battle-gen9randombattle-11500,Smart_41ab,17,1
battle-gen9randombattle-11501,Rand_41ab,13,0
battle-gen9randombattle-11502,Rand_41ab,13,0
battle-gen9randombattle-11503,Smart_41ab,15,1
battle-gen9randombattle-11504,Smart_41ab,17,1
battle-gen9randombattle-11505,Rand_41ab,17,0
battle-gen9randombattle-11506,Rand_41ab,12,0
battle-gen9randombattle-11507,Smart_41ab,18,1
battle-gen9randombattle-11508,Rand_41ab,16,0
battle-gen9randombattle-11509,Smart_41ab,19,1
battle-gen9randombattle-11510,Rand_41ab,11,0
battle-gen9randombattle-11511,Smart_41ab,16,1
battle-gen9randombattle-11512,Smart_41ab,15,1
battle-gen9randombattle-11513,Smart_41ab,16,1
battle-gen9randombattle-11514,Smart_41ab,18,1
battle-gen9randombattle-11515,Smart_41ab,28,1
battle-gen9randombattle-11516,Smart_41ab,17,1
battle-gen9randombattle-11517,Rand_41ab,16,0
battle-gen9randombattle-11518,Rand_41ab,21,0
battle-gen9randombattle-11519,Rand_41ab,29,0
battle-gen9randombattle-11520,Smart_41ab,50,1
battle-gen9randombattle-11521,Smart_41ab,22,1
battle-gen9randombattle-11522,Rand_41ab,14,0
battle-gen9randombattle-11523,Smart_41ab,16,1
battle-gen9randombattle-11524,Rand_41ab,17,0
battle-gen9randombattle-11525,Smart_41ab,17,1
battle-gen9randombattle-11526,Smart_41ab,13,1
battle-gen9randombattle-11527,Smart_41ab,18,1
battle-gen9randombattle-11528,Smart_41ab,18,1
battle-gen9randombattle-11529,Rand_41ab,14,0
battle-gen9randombattle-11530,Rand_41ab,29,0
battle-gen9randombattle-11531,Smart_41ab,17,1
battle-gen9randombattle-11532,Rand_41ab,22,0
battle-gen9randombattle-11533,Smart_41ab,20,1
battle-gen9randombattle-11534,Smart_41ab,13,1
battle-gen9randombattle-11535,Smart_41ab,11,1
battle-gen9randombattle-11536,Smart_41ab,12,1
battle-gen9randombattle-11537,Smart_41ab,17,1
battle-gen9randombattle-11538,Rand_41ab,21,0
battle-gen9randombattle-11539,Smart_41ab,15,1
battle-gen9randombattle-11540,Rand_41ab,20,0
battle-gen9randombattle-11541,Smart_41ab,27,1
battle-gen9randombattle-11542,Rand_41ab,22,0
battle-gen9randombattle-11543,Rand_41ab,18,0
battle-gen9randombattle-11544,Smart_41ab,18,1
battle-gen9randombattle-11545,Smart_41ab,17,1
battle-gen9randombattle-11546,Smart_41ab,14,1
battle-gen9randombattle-11547,Smart_41ab,20,1
battle-gen9randombattle-11548,Rand_41ab,16,0
battle-gen9randombattle-11549,Rand_41ab,15,0
battle-gen9randombattle-11550,Rand_41ab,46,0
battle-gen9randombattle-11551,Rand_41ab,17,0
battle-gen9randombattle-11552,Rand_41ab,19,0
battle-gen9randombattle-11553,Rand_41ab,23,0
battle-gen9randombattle-11554,Smart_41ab,20,1
battle-gen9randombattle-11555,Smart_41ab,16,1
battle-gen9randombattle-11556,Smart_41ab,20,1
battle-gen9randombattle-11557,Rand_41ab,19,0
battle-gen9randombattle-11558,Smart_41ab,16,1
battle-gen9randombattle-11559,Smart_41ab,19,1
battle-gen9randombattle-11560,Rand_41ab,17,0
battle-gen9randombattle-11561,Smart_41ab,18,1
battle-gen9randombattle-11562,Smart_41ab,18,1
battle-gen9randombattle-11563,Smart_41ab,14,1
battle-gen9randombattle-11564,Rand_41ab,15,0
battle-gen9randombattle-11565,Rand_41ab,18,0
battle-gen9randombattle-11566,Rand_41ab,10,0
battle-gen9randombattle-11567,Smart_41ab,18,1
battle-gen9randombattle-11568,Smart_41ab,12,1
battle-gen9randombattle-11569,Smart_41ab,19,1
battle-gen9randombattle-11570,Rand_41ab,12,0
battle-gen9randombattle-11571,Rand_41ab,19,0
battle-gen9randombattle-11572,Rand_41ab,16,0
battle-gen9randombattle-11573,Rand_41ab,19,0
battle-gen9randombattle-11574,Smart_41ab,15,1
battle-gen9randombattle-11575,Rand_41ab,15,0
battle-gen9randombattle-11576,Rand_41ab,16,0
battle-gen9randombattle-11577,Rand_41ab,13,0
battle-gen9randombattle-11578,Smart_41ab,15,1
battle-gen9randombattle-11579,Smart_41ab,27,1
battle-gen9randombattle-11580,Rand_41ab,20,0
battle-gen9randombattle-11581,Smart_41ab,19,1
battle-gen9randombattle-11582,Rand_41ab,17,0
battle-gen9randombattle-11583,Smart_41ab,16,1
battle-gen9randombattle-11584,Rand_41ab,13,0
battle-gen9randombattle-11585,Rand_41ab,12,0
battle-gen9randombattle-11586,Smart_41ab,17,1
battle-gen9randombattle-11587,Rand_41ab,16,0
battle-gen9randombattle-11588,Smart_41ab,13,1
battle-gen9randombattle-11589,Smart_41ab,10,1
battle-gen9randombattle-11590,Smart_41ab,17,1
battle-gen9randombattle-11591,Smart_41ab,27,1
battle-gen9randombattle-11592,Rand_41ab,19,0
battle-gen9randombattle-11593,Rand_41ab,14,0
battle-gen9randombattle-11594,Smart_41ab,20,1
battle-gen9randombattle-11595,Rand_41ab,16,0
battle-gen9randombattle-11596,Smart_41ab,20,1
battle-gen9randombattle-11597,Smart_41ab,13,1
battle-gen9randombattle-11598,Rand_41ab,16,0
battle-gen9randombattle-11599,Rand_41ab,17,0
battle-gen9randombattle-11600,Smart_41ab,22,1
battle-gen9randombattle-11601,Rand_41ab,19,0
battle-gen9randombattle-11602,Smart_41ab,15,1
battle-gen9randombattle-11603,Rand_41ab,12,0
battle-gen9randombattle-11604,Rand_41ab,18,0
battle-gen9randombattle-11605,Rand_41ab,19,0
battle-gen9randombattle-11606,Smart_41ab,13,1
battle-gen9randombattle-11607,Smart_41ab,16,1
battle-gen9randombattle-11608,Smart_41ab,14,1
battle-gen9randombattle-11609,Smart_41ab,13,1
battle-gen9randombattle-11610,Smart_41ab,18,1
battle-gen9randombattle-11611,Rand_41ab,13,0
battle-gen9randombattle-11612,Rand_41ab,17,0
battle-gen9randombattle-11613,Smart_41ab,14,1
battle-gen9randombattle-11614,Smart_41ab,16,1
battle-gen9randombattle-11615,Smart_41ab,19,1
battle-gen9randombattle-11616,Rand_41ab,17,0
battle-gen9randombattle-11617,Rand_41ab,19,0
battle-gen9randombattle-11618,Smart_41ab,17,1
battle-gen9randombattle-11619,Smart_41ab,19,1
battle-gen9randombattle-11620,Rand_41ab,19,0
battle-gen9randombattle-11621,Smart_41ab,12,1
battle-gen9randombattle-11622,Smart_41ab,24,1
battle-gen9randombattle-11623,Smart_41ab,12,1
battle-gen9randombattle-11624,Rand_41ab,40,0
