battle_id,winner,turns,won
battle-gen9randomdoublesbattle-51030,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51031,VGC_B_2019,27,0
battle-gen9randomdoublesbattle-51032,VGC_A_2019,23,1
battle-gen9randomdoublesbattle-51033,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51034,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51035,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51036,VGC_B_2019,17,0
battle-gen9randomdoublesbattle-51037,VGC_A_2019,25,1
battle-gen9randomdoublesbattle-51038,VGC_B_2019,12,0
battle-gen9randomdoublesbattle-51039,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51040,VGC_A_2019,22,1
battle-gen9randomdoublesbattle-51041,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51042,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51043,VGC_A_2019,21,1
battle-gen9randomdoublesbattle-51044,VGC_B_2019,12,0
battle-gen9randomdoublesbattle-51045,VGC_B_2019,23,0
battle-gen9randomdoublesbattle-51046,VGC_A_2019,27,1
battle-gen9randomdoublesbattle-51047,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51048,VGC_A_2019,15,1
battle-gen9randomdoublesbattle-51049,VGC_A_2019,25,1
battle-gen9randomdoublesbattle-51050,VGC_B_2019,9,0
battle-gen9randomdoublesbattle-51051,VGC_A_2019,11,1
battle-gen9randomdoublesbattle-51052,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51053,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51054,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51055,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51056,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51057,VGC_A_2019,31,1
battle-gen9randomdoublesbattle-51058,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51059,VGC_B_2019,16,0
battle-gen9randomdoublesbattle-51060,VGC_A_2019,29,1
battle-gen9randomdoublesbattle-51061,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51062,VGC_B_2019,11,0
battle-gen9randomdoublesbattle-51063,VGC_B_2019,17,0
battle-gen9randomdoublesbattle-51064,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51065,VGC_B_2019,35,0
battle-gen9randomdoublesbattle-51066,VGC_A_2019,21,1
battle-gen9randomdoublesbattle-51067,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51068,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51069,VGC_B_2019,11,0
battle-gen9randomdoublesbattle-51070,VGC_A_2019,23,1
battle-gen9randomdoublesbattle-51071,VGC_B_2019,22,0
battle-gen9randomdoublesbattle-51072,VGC_B_2019,24,0
battle-gen9randomdoublesbattle-51073,VGC_B_2019,12,0
battle-gen9randomdoublesbattle-51074,VGC_A_2019,22,1
battle-gen9randomdoublesbattle-51075,VGC_B_2019,25,0
battle-gen9randomdoublesbattle-51076,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51077,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51078,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51079,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51080,VGC_B_2019,22,0
battle-gen9randomdoublesbattle-51081,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51082,VGC_A_2019,25,1
battle-gen9randomdoublesbattle-51083,VGC_A_2019,15,1
battle-gen9randomdoublesbattle-51084,VGC_B_2019,21,0
battle-gen9randomdoublesbattle-51085,VGC_A_2019,31,1
battle-gen9randomdoublesbattle-51086,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51087,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51088,VGC_A_2019,8,1
battle-gen9randomdoublesbattle-51089,VGC_A_2019,21,1
battle-gen9randomdoublesbattle-51090,VGC_B_2019,12,0
battle-gen9randomdoublesbattle-51091,VGC_B_2019,10,0
battle-gen9randomdoublesbattle-51092,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51093,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51094,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51095,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51096,VGC_A_2019,23,1
battle-gen9randomdoublesbattle-51097,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51098,VGC_A_2019,10,1
battle-gen9randomdoublesbattle-51099,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51100,VGC_B_2019,17,0
battle-gen9randomdoublesbattle-51101,VGC_A_2019,11,1
battle-gen9randomdoublesbattle-51102,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51103,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51104,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51105,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51106,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51107,VGC_A_2019,21,1
battle-gen9randomdoublesbattle-51108,VGC_B_2019,17,0
battle-gen9randomdoublesbattle-51109,VGC_B_2019,30,0
battle-gen9randomdoublesbattle-51110,VGC_A_2019,14,1
battle-gen9randomdoublesbattle-51111,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51112,VGC_A_2019,15,1
battle-gen9randomdoublesbattle-51113,VGC_A_2019,21,1
battle-gen9randomdoublesbattle-51114,VGC_A_2019,23,1
battle-gen9randomdoublesbattle-51115,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51116,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51117,VGC_B_2019,17,0
battle-gen9randomdoublesbattle-51118,VGC_A_2019,15,1
battle-gen9randomdoublesbattle-51119,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51120,VGC_B_2019,7,0
battle-gen9randomdoublesbattle-51121,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51122,VGC_A_2019,14,1
battle-gen9randomdoublesbattle-51123,VGC_B_2019,17,0
battle-gen9randomdoublesbattle-51124,VGC_B_2019,22,0
battle-gen9randomdoublesbattle-51125,VGC_A_2019,10,1
battle-gen9randomdoublesbattle-51126,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51127,VGC_B_2019,11,0
battle-gen9randomdoublesbattle-51128,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51129,VGC_A_2019,21,1
battle-gen9randomdoublesbattle-51130,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51131,VGC_A_2019,23,1
battle-gen9randomdoublesbattle-51132,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51133,VGC_A_2019,23,1
battle-gen9randomdoublesbattle-51134,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51135,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51136,VGC_A_2019,10,1
battle-gen9randomdoublesbattle-51137,VGC_B_2019,16,0
battle-gen9randomdoublesbattle-51138,VGC_A_2019,23,1
battle-gen9randomdoublesbattle-51139,VGC_A_2019,20,1
battle-gen9randomdoublesbattle-51140,VGC_A_2019,14,1
battle-gen9randomdoublesbattle-51141,VGC_A_2019,15,1
battle-gen9randomdoublesbattle-51142,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51143,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51144,VGC_B_2019,10,0
battle-gen9randomdoublesbattle-51145,VGC_B_2019,28,0
battle-gen9randomdoublesbattle-51146,VGC_A_2019,31,1
battle-gen9randomdoublesbattle-51147,VGC_B_2019,10,0
battle-gen9randomdoublesbattle-51148,VGC_A_2019,14,1
battle-gen9randomdoublesbattle-51149,VGC_A_2019,14,1
battle-gen9randomdoublesbattle-51150,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51151,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51152,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51153,VGC_B_2019,12,0
battle-gen9randomdoublesbattle-51154,VGC_A_2019,9,1
battle-gen9randomdoublesbattle-51155,VGC_B_2019,9,0
battle-gen9randomdoublesbattle-51156,VGC_B_2019,9,0
battle-gen9randomdoublesbattle-51157,VGC_A_2019,10,1
battle-gen9randomdoublesbattle-51158,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51159,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51160,VGC_B_2019,17,0
battle-gen9randomdoublesbattle-51161,VGC_B_2019,19,0
battle-gen9randomdoublesbattle-51162,VGC_A_2019,22,1
battle-gen9randomdoublesbattle-51163,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51164,VGC_B_2019,19,0
battle-gen9randomdoublesbattle-51165,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51166,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51167,VGC_B_2019,20,0
battle-gen9randomdoublesbattle-51168,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51169,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51170,VGC_B_2019,17,0
battle-gen9randomdoublesbattle-51171,VGC_B_2019,16,0
battle-gen9randomdoublesbattle-51172,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51173,VGC_B_2019,25,0
battle-gen9randomdoublesbattle-51174,VGC_B_2019,11,0
battle-gen9randomdoublesbattle-51175,VGC_B_2019,12,0
battle-gen9randomdoublesbattle-51176,VGC_B_2019,20,0
battle-gen9randomdoublesbattle-51177,VGC_B_2019,23,0
battle-gen9randomdoublesbattle-51178,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51179,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51180,VGC_B_2019,19,0
battle-gen9randomdoublesbattle-51181,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51182,VGC_A_2019,15,1
battle-gen9randomdoublesbattle-51183,VGC_B_2019,12,0
battle-gen9randomdoublesbattle-51184,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51185,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51186,VGC_A_2019,20,1
battle-gen9randomdoublesbattle-51187,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51188,VGC_B_2019,30,0
battle-gen9randomdoublesbattle-51189,VGC_B_2019,20,0
battle-gen9randomdoublesbattle-51190,VGC_A_2019,10,1
battle-gen9randomdoublesbattle-51191,VGC_B_2019,20,0
battle-gen9randomdoublesbattle-51192,VGC_B_2019,24,0
battle-gen9randomdoublesbattle-51193,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51194,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51195,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51196,VGC_A_2019,11,1
battle-gen9randomdoublesbattle-51197,VGC_B_2019,28,0
battle-gen9randomdoublesbattle-51198,VGC_B_2019,12,0
battle-gen9randomdoublesbattle-51199,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51200,VGC_B_2019,25,0
battle-gen9randomdoublesbattle-51201,VGC_A_2019,28,1
battle-gen9randomdoublesbattle-51202,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51203,VGC_A_2019,23,1
battle-gen9randomdoublesbattle-51204,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51205,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51206,VGC_B_2019,16,0
battle-gen9randomdoublesbattle-51207,VGC_B_2019,21,0
battle-gen9randomdoublesbattle-51208,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51209,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51210,VGC_A_2019,14,1
battle-gen9randomdoublesbattle-51211,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51212,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51213,VGC_A_2019,24,1
battle-gen9randomdoublesbattle-51214,VGC_A_2019,28,1
battle-gen9randomdoublesbattle-51215,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51216,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51217,VGC_A_2019,11,1
battle-gen9randomdoublesbattle-51218,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51219,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51220,VGC_A_2019,9,1
battle-gen9randomdoublesbattle-51221,VGC_A_2019,9,1
battle-gen9randomdoublesbattle-51222,VGC_B_2019,17,0
battle-gen9randomdoublesbattle-51223,VGC_A_2019,22,1
battle-gen9randomdoublesbattle-51224,VGC_A_2019,27,1
battle-gen9randomdoublesbattle-51225,VGC_B_2019,10,0
battle-gen9randomdoublesbattle-51226,VGC_A_2019,11,1
battle-gen9randomdoublesbattle-51227,VGC_B_2019,11,0
battle-gen9randomdoublesbattle-51228,VGC_A_2019,11,1
battle-gen9randomdoublesbattle-51229,VGC_A_2019,23,1
battle-gen9randomdoublesbattle-51230,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51231,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51232,VGC_B_2019,21,0
battle-gen9randomdoublesbattle-51233,VGC_A_2019,11,1
battle-gen9randomdoublesbattle-51234,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51235,VGC_B_2019,62,0
battle-gen9randomdoublesbattle-51236,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51237,VGC_B_2019,16,0
battle-gen9randomdoublesbattle-51238,VGC_B_2019,21,0
battle-gen9randomdoublesbattle-51239,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51240,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51241,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51242,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51243,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51244,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51245,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51246,VGC_A_2019,14,1
battle-gen9randomdoublesbattle-51247,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51248,VGC_B_2019,21,0
battle-gen9randomdoublesbattle-51249,VGC_B_2019,16,0
battle-gen9randomdoublesbattle-51250,VGC_A_2019,24,1
battle-gen9randomdoublesbattle-51251,VGC_A_2019,38,1
battle-gen9randomdoublesbattle-51252,VGC_B_2019,21,0
battle-gen9randomdoublesbattle-51253,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51254,VGC_B_2019,10,0
battle-gen9randomdoublesbattle-51255,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51256,VGC_A_2019,24,1
battle-gen9randomdoublesbattle-51257,VGC_A_2019,20,1
battle-gen9randomdoublesbattle-51258,VGC_A_2019,15,1
battle-gen9randomdoublesbattle-51259,VGC_A_2019,20,1
battle-gen9randomdoublesbattle-51260,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51261,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51262,VGC_A_2019,30,1
battle-gen9randomdoublesbattle-51263,VGC_A_2019,20,1
battle-gen9randomdoublesbattle-51264,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51265,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51266,VGC_A_2019,30,1
battle-gen9randomdoublesbattle-51267,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51268,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51269,VGC_A_2019,31,1
battle-gen9randomdoublesbattle-51270,VGC_B_2019,22,0
battle-gen9randomdoublesbattle-51271,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51272,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51273,VGC_A_2019,11,1
battle-gen9randomdoublesbattle-51274,VGC_A_2019,20,1
battle-gen9randomdoublesbattle-51275,VGC_A_2019,10,1
battle-gen9randomdoublesbattle-51276,VGC_B_2019,21,0
battle-gen9randomdoublesbattle-51277,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51278,VGC_B_2019,11,0
battle-gen9randomdoublesbattle-51279,VGC_A_2019,23,1
battle-gen9randomdoublesbattle-51280,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51281,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51282,VGC_A_2019,14,1
battle-gen9randomdoublesbattle-51283,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51284,VGC_B_2019,11,0
battle-gen9randomdoublesbattle-51285,VGC_A_2019,25,1
battle-gen9randomdoublesbattle-51286,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51287,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51288,VGC_B_2019,12,0
battle-gen9randomdoublesbattle-51289,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51290,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51291,VGC_B_2019,20,0
battle-gen9randomdoublesbattle-51292,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51293,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51294,VGC_A_2019,11,1
battle-gen9randomdoublesbattle-51295,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51296,VGC_A_2019,21,1
battle-gen9randomdoublesbattle-51297,VGC_B_2019,36,0
battle-gen9randomdoublesbattle-51298,VGC_A_2019,21,1
battle-gen9randomdoublesbattle-51299,VGC_A_2019,14,1
battle-gen9randomdoublesbattle-51300,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51301,VGC_B_2019,19,0
battle-gen9randomdoublesbattle-51302,VGC_A_2019,11,1
battle-gen9randomdoublesbattle-51303,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51304,VGC_A_2019,11,1
battle-gen9randomdoublesbattle-51305,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51306,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51307,VGC_A_2019,22,1
battle-gen9randomdoublesbattle-51308,VGC_A_2019,11,1
battle-gen9randomdoublesbattle-51309,VGC_A_2019,14,1
battle-gen9randomdoublesbattle-51310,VGC_B_2019,19,0
battle-gen9randomdoublesbattle-51311,VGC_A_2019,23,1
battle-gen9randomdoublesbattle-51312,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51313,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51314,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51315,VGC_A_2019,20,1
battle-gen9randomdoublesbattle-51316,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51317,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51318,VGC_A_2019,20,1
battle-gen9randomdoublesbattle-51319,VGC_B_2019,22,0
battle-gen9randomdoublesbattle-51320,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51321,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51322,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51323,VGC_A_2019,10,1
battle-gen9randomdoublesbattle-51324,VGC_B_2019,10,0
battle-gen9randomdoublesbattle-51325,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51326,VGC_A_2019,22,1
battle-gen9randomdoublesbattle-51327,VGC_B_2019,19,0
battle-gen9randomdoublesbattle-51328,VGC_B_2019,19,0
battle-gen9randomdoublesbattle-51329,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51330,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51331,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51332,VGC_B_2019,10,0
battle-gen9randomdoublesbattle-51333,VGC_A_2019,14,1
battle-gen9randomdoublesbattle-51334,VGC_B_2019,17,0
battle-gen9randomdoublesbattle-51335,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51336,VGC_B_2019,20,0
battle-gen9randomdoublesbattle-51337,VGC_A_2019,25,1
battle-gen9randomdoublesbattle-51338,VGC_A_2019,14,1
battle-gen9randomdoublesbattle-51339,VGC_A_2019,10,1
battle-gen9randomdoublesbattle-51340,VGC_A_2019,26,1
battle-gen9randomdoublesbattle-51341,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51342,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51343,VGC_A_2019,21,1
battle-gen9randomdoublesbattle-51344,VGC_B_2019,23,0
battle-gen9randomdoublesbattle-51345,VGC_B_2019,30,0
battle-gen9randomdoublesbattle-51346,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51347,VGC_B_2019,17,0
battle-gen9randomdoublesbattle-51348,VGC_B_2019,21,0
battle-gen9randomdoublesbattle-51349,VGC_A_2019,22,1
battle-gen9randomdoublesbattle-51350,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51351,VGC_B_2019,22,0
battle-gen9randomdoublesbattle-51352,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51353,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51354,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51355,VGC_A_2019,21,1
battle-gen9randomdoublesbattle-51356,VGC_A_2019,32,1
battle-gen9randomdoublesbattle-51357,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51358,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51359,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51360,VGC_A_2019,25,1
battle-gen9randomdoublesbattle-51361,VGC_B_2019,45,0
battle-gen9randomdoublesbattle-51362,VGC_B_2019,16,0
battle-gen9randomdoublesbattle-51363,VGC_B_2019,47,0
battle-gen9randomdoublesbattle-51364,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51365,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51366,VGC_B_2019,19,0
battle-gen9randomdoublesbattle-51367,VGC_B_2019,9,0
battle-gen9randomdoublesbattle-51368,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51369,VGC_A_2019,14,1
battle-gen9randomdoublesbattle-51370,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51371,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51372,VGC_B_2019,19,0
battle-gen9randomdoublesbattle-51373,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51374,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51375,VGC_B_2019,24,0
battle-gen9randomdoublesbattle-51376,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51377,VGC_A_2019,21,1
battle-gen9randomdoublesbattle-51378,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51379,VGC_B_2019,19,0
battle-gen9randomdoublesbattle-51380,VGC_A_2019,29,1
battle-gen9randomdoublesbattle-51381,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51382,VGC_A_2019,10,1
battle-gen9randomdoublesbattle-51383,VGC_A_2019,15,1
battle-gen9randomdoublesbattle-51384,VGC_B_2019,19,0
battle-gen9randomdoublesbattle-51385,VGC_A_2019,15,1
battle-gen9randomdoublesbattle-51386,VGC_B_2019,19,0
battle-gen9randomdoublesbattle-51387,VGC_A_2019,20,1
battle-gen9randomdoublesbattle-51388,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51389,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51390,VGC_B_2019,21,0
battle-gen9randomdoublesbattle-51391,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51392,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51393,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51394,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51395,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51396,VGC_A_2019,41,1
battle-gen9randomdoublesbattle-51397,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51398,VGC_B_2019,15,0
battle-gen9randomdoublesbattle-51399,VGC_B_2019,23,0
battle-gen9randomdoublesbattle-51400,VGC_A_2019,15,1
battle-gen9randomdoublesbattle-51401,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51402,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51403,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51404,VGC_B_2019,23,0
battle-gen9randomdoublesbattle-51405,VGC_B_2019,31,0
battle-gen9randomdoublesbattle-51406,VGC_B_2019,11,0
battle-gen9randomdoublesbattle-51407,VGC_B_2019,22,0
battle-gen9randomdoublesbattle-51408,VGC_A_2019,8,1
battle-gen9randomdoublesbattle-51409,VGC_B_2019,30,0
battle-gen9randomdoublesbattle-51410,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51411,VGC_A_2019,20,1
battle-gen9randomdoublesbattle-51412,VGC_B_2019,16,0
battle-gen9randomdoublesbattle-51413,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51414,VGC_A_2019,23,1
battle-gen9randomdoublesbattle-51415,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51416,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51417,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51418,VGC_B_2019,10,0
battle-gen9randomdoublesbattle-51419,VGC_B_2019,20,0
battle-gen9randomdoublesbattle-51420,VGC_B_2019,11,0
battle-gen9randomdoublesbattle-51421,VGC_A_2019,20,1
battle-gen9randomdoublesbattle-51422,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51423,VGC_B_2019,12,0
battle-gen9randomdoublesbattle-51424,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51425,VGC_B_2019,21,0
battle-gen9randomdoublesbattle-51426,VGC_B_2019,21,0
battle-gen9randomdoublesbattle-51427,VGC_B_2019,16,0
battle-gen9randomdoublesbattle-51428,VGC_B_2019,30,0
battle-gen9randomdoublesbattle-51429,VGC_B_2019,16,0
battle-gen9randomdoublesbattle-51430,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51431,VGC_B_2019,28,0
battle-gen9randomdoublesbattle-51432,VGC_A_2019,14,1
battle-gen9randomdoublesbattle-51433,VGC_A_2019,11,1
battle-gen9randomdoublesbattle-51434,VGC_A_2019,15,1
battle-gen9randomdoublesbattle-51435,VGC_B_2019,20,0
battle-gen9randomdoublesbattle-51436,VGC_B_2019,20,0
battle-gen9randomdoublesbattle-51437,VGC_B_2019,16,0
battle-gen9randomdoublesbattle-51438,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51439,VGC_A_2019,26,1
battle-gen9randomdoublesbattle-51440,VGC_B_2019,17,0
battle-gen9randomdoublesbattle-51441,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51442,VGC_B_2019,13,0
battle-gen9randomdoublesbattle-51443,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51444,VGC_A_2019,15,1
battle-gen9randomdoublesbattle-51445,VGC_B_2019,26,0
battle-gen9randomdoublesbattle-51446,VGC_A_2019,13,1
battle-gen9randomdoublesbattle-51447,VGC_B_2019,17,0
battle-gen9randomdoublesbattle-51448,VGC_B_2019,22,0
battle-gen9randomdoublesbattle-51449,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51450,VGC_B_2019,19,0
battle-gen9randomdoublesbattle-51451,VGC_A_2019,19,1
battle-gen9randomdoublesbattle-51452,VGC_B_2019,12,0
battle-gen9randomdoublesbattle-51453,VGC_A_2019,10,1
battle-gen9randomdoublesbattle-51454,VGC_B_2019,18,0
battle-gen9randomdoublesbattle-51455,VGC_B_2019,16,0
battle-gen9randomdoublesbattle-51456,VGC_B_2019,20,0
battle-gen9randomdoublesbattle-51457,VGC_A_2019,18,1
battle-gen9randomdoublesbattle-51458,VGC_B_2019,22,0
battle-gen9randomdoublesbattle-51459,VGC_A_2019,16,1
battle-gen9randomdoublesbattle-51460,VGC_A_2019,23,1
battle-gen9randomdoublesbattle-51461,VGC_A_2019,12,1
battle-gen9randomdoublesbattle-51462,VGC_A_2019,10,1
battle-gen9randomdoublesbattle-51463,VGC_B_2019,14,0
battle-gen9randomdoublesbattle-51464,VGC_A_2019,31,1
battle-gen9randomdoublesbattle-51465,VGC_A_2019,17,1
battle-gen9randomdoublesbattle-51466,VGC_A_2019,16,1
