battle_id,winner,turns,won
battle-gen9randomdoublesbattle-40239,VGC_A_471c,13,1
battle-gen9randomdoublesbattle-40240,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40241,VGC_A_471c,14,1
battle-gen9randomdoublesbattle-40242,VGC_B_471c,13,0
battle-gen9randomdoublesbattle-40243,VGC_B_471c,14,0
battle-gen9randomdoublesbattle-40244,VGC_B_471c,46,0
battle-gen9randomdoublesbattle-40245,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40246,VGC_B_471c,23,0
battle-gen9randomdoublesbattle-40247,VGC_B_471c,12,0
battle-gen9randomdoublesbattle-40248,VGC_A_471c,16,1
battle-gen9randomdoublesbattle-40249,VGC_A_471c,20,1
battle-gen9randomdoublesbattle-40250,VGC_A_471c,15,1
battle-gen9randomdoublesbattle-40251,VGC_A_471c,10,1
battle-gen9randomdoublesbattle-40252,VGC_B_471c,10,0
battle-gen9randomdoublesbattle-40253,VGC_B_471c,22,0
battle-gen9randomdoublesbattle-40254,VGC_A_471c,13,1
battle-gen9randomdoublesbattle-40255,VGC_B_471c,15,0
battle-gen9randomdoublesbattle-40256,VGC_A_471c,23,1
battle-gen9randomdoublesbattle-40257,VGC_A_471c,15,1
battle-gen9randomdoublesbattle-40258,VGC_B_471c,14,0
battle-gen9randomdoublesbattle-40259,VGC_A_471c,26,1
battle-gen9randomdoublesbattle-40260,VGC_B_471c,14,0
battle-gen9randomdoublesbattle-40261,VGC_B_471c,15,0
battle-gen9randomdoublesbattle-40262,VGC_A_471c,18,1
battle-gen9randomdoublesbattle-40263,VGC_A_471c,23,1
battle-gen9randomdoublesbattle-40264,VGC_A_471c,21,1
battle-gen9randomdoublesbattle-40265,VGC_B_471c,19,0
battle-gen9randomdoublesbattle-40266,VGC_B_471c,20,0
battle-gen9randomdoublesbattle-40267,VGC_A_471c,16,1
battle-gen9randomdoublesbattle-40268,VGC_A_471c,30,1
battle-gen9randomdoublesbattle-40269,VGC_B_471c,12,0
battle-gen9randomdoublesbattle-40270,VGC_A_471c,27,1
battle-gen9randomdoublesbattle-40271,VGC_B_471c,26,0
battle-gen9randomdoublesbattle-40272,VGC_A_471c,22,1
battle-gen9randomdoublesbattle-40273,VGC_B_471c,17,0
battle-gen9randomdoublesbattle-40274,VGC_B_471c,15,0
battle-gen9randomdoublesbattle-40275,VGC_B_471c,19,0
battle-gen9randomdoublesbattle-40276,VGC_B_471c,22,0
battle-gen9randomdoublesbattle-40277,VGC_A_471c,14,1
battle-gen9randomdoublesbattle-40278,VGC_B_471c,9,0
battle-gen9randomdoublesbattle-40279,VGC_B_471c,13,0
battle-gen9randomdoublesbattle-40280,VGC_A_471c,18,1
battle-gen9randomdoublesbattle-40281,VGC_A_471c,22,1
battle-gen9randomdoublesbattle-40282,VGC_B_471c,16,0
battle-gen9randomdoublesbattle-40283,VGC_B_471c,14,0
battle-gen9randomdoublesbattle-40284,VGC_B_471c,22,0
battle-gen9randomdoublesbattle-40285,VGC_B_471c,16,0
battle-gen9randomdoublesbattle-40286,VGC_A_471c,15,1
battle-gen9randomdoublesbattle-40287,VGC_A_471c,20,1
battle-gen9randomdoublesbattle-40288,VGC_B_471c,17,0
battle-gen9randomdoublesbattle-40289,VGC_B_471c,24,0
battle-gen9randomdoublesbattle-40290,VGC_A_471c,18,1
battle-gen9randomdoublesbattle-40291,VGC_B_471c,15,0
battle-gen9randomdoublesbattle-40292,VGC_B_471c,27,0
battle-gen9randomdoublesbattle-40293,VGC_A_471c,23,1
battle-gen9randomdoublesbattle-40294,VGC_B_471c,12,0
battle-gen9randomdoublesbattle-40295,VGC_B_471c,10,0
battle-gen9randomdoublesbattle-40296,VGC_A_471c,9,1
battle-gen9randomdoublesbattle-40297,VGC_B_471c,10,0
battle-gen9randomdoublesbattle-40298,VGC_B_471c,16,0
battle-gen9randomdoublesbattle-40299,VGC_A_471c,42,1
battle-gen9randomdoublesbattle-40300,VGC_B_471c,10,0
battle-gen9randomdoublesbattle-40301,VGC_A_471c,18,1
battle-gen9randomdoublesbattle-40302,VGC_A_471c,22,1
battle-gen9randomdoublesbattle-40303,VGC_A_471c,16,1
battle-gen9randomdoublesbattle-40304,VGC_A_471c,11,1
battle-gen9randomdoublesbattle-40305,VGC_A_471c,20,1
battle-gen9randomdoublesbattle-40306,VGC_B_471c,8,0
battle-gen9randomdoublesbattle-40307,VGC_A_471c,15,1
battle-gen9randomdoublesbattle-40308,VGC_A_471c,23,1
battle-gen9randomdoublesbattle-40309,VGC_B_471c,14,0
battle-gen9randomdoublesbattle-40310,VGC_A_471c,14,1
battle-gen9randomdoublesbattle-40311,VGC_A_471c,16,1
battle-gen9randomdoublesbattle-40312,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40313,VGC_B_471c,15,0
battle-gen9randomdoublesbattle-40314,VGC_A_471c,14,1
battle-gen9randomdoublesbattle-40315,VGC_B_471c,27,0
battle-gen9randomdoublesbattle-40316,VGC_B_471c,24,0
battle-gen9randomdoublesbattle-40317,VGC_B_471c,10,0
battle-gen9randomdoublesbattle-40318,VGC_B_471c,17,0
battle-gen9randomdoublesbattle-40319,VGC_A_471c,20,1
battle-gen9randomdoublesbattle-40320,VGC_B_471c,28,0
battle-gen9randomdoublesbattle-40321,VGC_A_471c,20,1
battle-gen9randomdoublesbattle-40322,VGC_A_471c,16,1
battle-gen9randomdoublesbattle-40323,VGC_B_471c,21,0
battle-gen9randomdoublesbattle-40324,VGC_A_471c,13,1
battle-gen9randomdoublesbattle-40325,VGC_B_471c,12,0
battle-gen9randomdoublesbattle-40326,VGC_B_471c,25,0
battle-gen9randomdoublesbattle-40327,VGC_A_471c,28,1
battle-gen9randomdoublesbattle-40328,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40329,VGC_B_471c,17,0
battle-gen9randomdoublesbattle-40330,VGC_B_471c,13,0
battle-gen9randomdoublesbattle-40331,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40332,VGC_B_471c,15,0
battle-gen9randomdoublesbattle-40333,VGC_B_471c,13,0
battle-gen9randomdoublesbattle-40334,VGC_B_471c,13,0
battle-gen9randomdoublesbattle-40335,VGC_B_471c,24,0
battle-gen9randomdoublesbattle-40336,VGC_A_471c,12,1
battle-gen9randomdoublesbattle-40337,VGC_B_471c,20,0
battle-gen9randomdoublesbattle-40338,VGC_B_471c,19,0
battle-gen9randomdoublesbattle-40339,VGC_B_471c,20,0
battle-gen9randomdoublesbattle-40340,VGC_B_471c,21,0
battle-gen9randomdoublesbattle-40341,VGC_A_471c,15,1
battle-gen9randomdoublesbattle-40342,VGC_A_471c,13,1
battle-gen9randomdoublesbattle-40343,VGC_B_471c,15,0
battle-gen9randomdoublesbattle-40344,VGC_B_471c,19,0
battle-gen9randomdoublesbattle-40345,VGC_A_471c,12,1
battle-gen9randomdoublesbattle-40346,VGC_B_471c,13,0
battle-gen9randomdoublesbattle-40347,VGC_A_471c,15,1
battle-gen9randomdoublesbattle-40348,VGC_B_471c,21,0
battle-gen9randomdoublesbattle-40349,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40350,VGC_A_471c,16,1
battle-gen9randomdoublesbattle-40351,VGC_A_471c,12,1
battle-gen9randomdoublesbattle-40352,VGC_B_471c,15,0
battle-gen9randomdoublesbattle-40353,VGC_B_471c,16,0
battle-gen9randomdoublesbattle-40354,VGC_B_471c,13,0
battle-gen9randomdoublesbattle-40355,VGC_B_471c,13,0
battle-gen9randomdoublesbattle-40356,VGC_A_471c,18,1
battle-gen9randomdoublesbattle-40357,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40358,VGC_B_471c,11,0
battle-gen9randomdoublesbattle-40359,VGC_A_471c,14,1
battle-gen9randomdoublesbattle-40360,VGC_B_471c,19,0
battle-gen9randomdoublesbattle-40361,VGC_B_471c,17,0
battle-gen9randomdoublesbattle-40362,VGC_B_471c,10,0
battle-gen9randomdoublesbattle-40363,VGC_A_471c,14,1
battle-gen9randomdoublesbattle-40364,VGC_A_471c,18,1
battle-gen9randomdoublesbattle-40365,VGC_B_471c,27,0
battle-gen9randomdoublesbattle-40366,VGC_B_471c,17,0
battle-gen9randomdoublesbattle-40367,VGC_B_471c,19,0
battle-gen9randomdoublesbattle-40368,VGC_A_471c,30,1
battle-gen9randomdoublesbattle-40369,VGC_B_471c,14,0
battle-gen9randomdoublesbattle-40370,VGC_B_471c,21,0
battle-gen9randomdoublesbattle-40371,VGC_A_471c,20,1
battle-gen9randomdoublesbattle-40372,VGC_B_471c,14,0
battle-gen9randomdoublesbattle-40373,VGC_A_471c,11,1
battle-gen9randomdoublesbattle-40374,VGC_A_471c,18,1
battle-gen9randomdoublesbattle-40375,VGC_B_471c,17,0
battle-gen9randomdoublesbattle-40376,VGC_A_471c,25,1
battle-gen9randomdoublesbattle-40377,VGC_B_471c,18,0
battle-gen9randomdoublesbattle-40378,VGC_A_471c,15,1
battle-gen9randomdoublesbattle-40379,VGC_A_471c,19,1
battle-gen9randomdoublesbattle-40380,VGC_A_471c,15,1
battle-gen9randomdoublesbattle-40381,VGC_A_471c,26,1
battle-gen9randomdoublesbattle-40382,VGC_B_471c,21,0
battle-gen9randomdoublesbattle-40383,VGC_B_471c,15,0
battle-gen9randomdoublesbattle-40384,VGC_A_471c,22,1
battle-gen9randomdoublesbattle-40385,VGC_A_471c,25,1
battle-gen9randomdoublesbattle-40386,VGC_B_471c,12,0
battle-gen9randomdoublesbattle-40387,VGC_B_471c,20,0
battle-gen9randomdoublesbattle-40388,VGC_A_471c,18,1
battle-gen9randomdoublesbattle-40389,VGC_B_471c,12,0
battle-gen9randomdoublesbattle-40390,VGC_A_471c,12,1
battle-gen9randomdoublesbattle-40391,VGC_B_471c,15,0
battle-gen9randomdoublesbattle-40392,VGC_A_471c,11,1
battle-gen9randomdoublesbattle-40393,VGC_A_471c,18,1
battle-gen9randomdoublesbattle-40394,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40395,VGC_B_471c,16,0
battle-gen9randomdoublesbattle-40396,VGC_A_471c,16,1
battle-gen9randomdoublesbattle-40397,VGC_B_471c,23,0
battle-gen9randomdoublesbattle-40398,VGC_B_471c,13,0
battle-gen9randomdoublesbattle-40399,VGC_B_471c,15,0
battle-gen9randomdoublesbattle-40400,VGC_B_471c,16,0
battle-gen9randomdoublesbattle-40401,VGC_A_471c,18,1
battle-gen9randomdoublesbattle-40402,VGC_A_471c,16,1
battle-gen9randomdoublesbattle-40403,VGC_A_471c,27,1
battle-gen9randomdoublesbattle-40404,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40405,VGC_A_471c,22,1
battle-gen9randomdoublesbattle-40406,VGC_B_471c,18,0
battle-gen9randomdoublesbattle-40407,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40408,VGC_A_471c,18,1
battle-gen9randomdoublesbattle-40409,VGC_B_471c,15,0
battle-gen9randomdoublesbattle-40410,VGC_A_471c,19,1
battle-gen9randomdoublesbattle-40411,VGC_B_471c,17,0
battle-gen9randomdoublesbattle-40412,VGC_A_471c,12,1
battle-gen9randomdoublesbattle-40413,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40414,VGC_A_471c,11,1
battle-gen9randomdoublesbattle-40415,VGC_B_471c,17,0
battle-gen9randomdoublesbattle-40416,VGC_B_471c,18,0
battle-gen9randomdoublesbattle-40417,VGC_A_471c,14,1
battle-gen9randomdoublesbattle-40418,VGC_B_471c,36,0
battle-gen9randomdoublesbattle-40419,VGC_B_471c,27,0
battle-gen9randomdoublesbattle-40420,VGC_A_471c,31,1
battle-gen9randomdoublesbattle-40421,VGC_A_471c,19,1
battle-gen9randomdoublesbattle-40422,VGC_A_471c,21,1
battle-gen9randomdoublesbattle-40423,VGC_A_471c,19,1
battle-gen9randomdoublesbattle-40424,VGC_A_471c,6,1
battle-gen9randomdoublesbattle-40425,VGC_A_471c,19,1
battle-gen9randomdoublesbattle-40426,VGC_B_471c,27,0
battle-gen9randomdoublesbattle-40427,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40428,VGC_B_471c,14,0
battle-gen9randomdoublesbattle-40429,VGC_A_471c,16,1
battle-gen9randomdoublesbattle-40430,VGC_A_471c,12,1
battle-gen9randomdoublesbattle-40431,VGC_B_471c,20,0
battle-gen9randomdoublesbattle-40432,VGC_A_471c,16,1
battle-gen9randomdoublesbattle-40433,VGC_A_471c,13,1
battle-gen9randomdoublesbattle-40434,VGC_B_471c,20,0
battle-gen9randomdoublesbattle-40435,VGC_B_471c,12,0
battle-gen9randomdoublesbattle-40436,VGC_B_471c,18,0
battle-gen9randomdoublesbattle-40437,VGC_B_471c,8,0
battle-gen9randomdoublesbattle-40438,VGC_B_471c,27,0
battle-gen9randomdoublesbattle-40439,VGC_B_471c,22,0
battle-gen9randomdoublesbattle-40440,VGC_A_471c,19,1
battle-gen9randomdoublesbattle-40441,VGC_A_471c,19,1
battle-gen9randomdoublesbattle-40442,VGC_B_471c,16,0
battle-gen9randomdoublesbattle-40443,VGC_A_471c,25,1
battle-gen9randomdoublesbattle-40444,VGC_B_471c,22,0
battle-gen9randomdoublesbattle-40445,VGC_B_471c,21,0
battle-gen9randomdoublesbattle-40446,VGC_B_471c,27,0
battle-gen9randomdoublesbattle-40447,VGC_B_471c,19,0
battle-gen9randomdoublesbattle-40448,VGC_A_471c,24,1
battle-gen9randomdoublesbattle-40449,VGC_B_471c,18,0
battle-gen9randomdoublesbattle-40450,VGC_B_471c,18,0
battle-gen9randomdoublesbattle-40451,VGC_B_471c,10,0
battle-gen9randomdoublesbattle-40452,VGC_B_471c,19,0
battle-gen9randomdoublesbattle-40453,VGC_A_471c,12,1
battle-gen9randomdoublesbattle-40454,VGC_B_471c,19,0
battle-gen9randomdoublesbattle-40455,VGC_B_471c,14,0
battle-gen9randomdoublesbattle-40456,VGC_B_471c,17,0
battle-gen9randomdoublesbattle-40457,VGC_B_471c,17,0
battle-gen9randomdoublesbattle-40458,VGC_B_471c,14,0
battle-gen9randomdoublesbattle-40459,VGC_A_471c,19,1
battle-gen9randomdoublesbattle-40460,VGC_B_471c,20,0
battle-gen9randomdoublesbattle-40461,VGC_A_471c,14,1
battle-gen9randomdoublesbattle-40462,VGC_B_471c,9,0
battle-gen9randomdoublesbattle-40463,VGC_A_471c,14,1
battle-gen9randomdoublesbattle-40464,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40465,VGC_A_471c,20,1
battle-gen9randomdoublesbattle-40466,VGC_B_471c,28,0
battle-gen9randomdoublesbattle-40467,VGC_B_471c,12,0
battle-gen9randomdoublesbattle-40468,VGC_A_471c,10,1
battle-gen9randomdoublesbattle-40469,VGC_B_471c,13,0
battle-gen9randomdoublesbattle-40470,VGC_B_471c,18,0
battle-gen9randomdoublesbattle-40471,VGC_A_471c,39,1
battle-gen9randomdoublesbattle-40472,VGC_B_471c,25,0
battle-gen9randomdoublesbattle-40473,VGC_A_471c,22,1
battle-gen9randomdoublesbattle-40474,VGC_A_471c,11,1
battle-gen9randomdoublesbattle-40475,VGC_B_471c,65,0
battle-gen9randomdoublesbattle-40476,VGC_B_471c,15,0
battle-gen9randomdoublesbattle-40477,VGC_B_471c,23,0
battle-gen9randomdoublesbattle-40478,VGC_B_471c,14,0
battle-gen9randomdoublesbattle-40479,VGC_A_471c,16,1
battle-gen9randomdoublesbattle-40480,VGC_A_471c,16,1
battle-gen9randomdoublesbattle-40481,VGC_B_471c,61,0
battle-gen9randomdoublesbattle-40482,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40483,VGC_B_471c,13,0
battle-gen9randomdoublesbattle-40484,VGC_A_471c,21,1
battle-gen9randomdoublesbattle-40485,VGC_A_471c,21,1
battle-gen9randomdoublesbattle-40486,VGC_A_471c,14,1
battle-gen9randomdoublesbattle-40487,VGC_A_471c,20,1
battle-gen9randomdoublesbattle-40488,VGC_B_471c,16,0
battle-gen9randomdoublesbattle-40489,VGC_B_471c,19,0
battle-gen9randomdoublesbattle-40490,VGC_A_471c,19,1
battle-gen9randomdoublesbattle-40491,VGC_A_471c,19,1
battle-gen9randomdoublesbattle-40492,VGC_A_471c,24,1
battle-gen9randomdoublesbattle-40493,VGC_B_471c,15,0
battle-gen9randomdoublesbattle-40494,VGC_B_471c,18,0
battle-gen9randomdoublesbattle-40495,VGC_B_471c,22,0
