battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randombattle-14343,v2,simple_heuristic,Oppb68a01b1p8002,0,22,avalugghisui|azumarill|bellossom|reuniclus|rotomfrost|urshifurapidstrike,amoonguss|eelektross|eternatus|ogerponwellspring|screamtail|squawkabillyblue,6,0,0.0,5,1,0.92
battle-gen9randombattle-14344,v2,simple_heuristic,v2Ab68a01b1p8002,1,20,bronzong|dusknoir|jolteon|leafeon|oinkologne|qwilfishhisui,cacturne|crawdaunt|golem|indeedee|pecharunt|whimsicott,5,1,0.729,6,0,0.0
battle-gen9randombattle-14345,v2,simple_heuristic,Oppb68a01b1p8002,0,20,gurdurr|hatterene|klawf|milotic|veluza|vespiquen,golemalola|keldeoresolute|palkiaorigin|snorlax|thundurustherian|ursaluna,6,0,0.0,5,1,0.36
battle-gen9randombattle-14346,v2,simple_heuristic,Oppb68a01b1p8002,0,8,azumarill|drifblim|honchkrow|morpeko|revavroom|zebstrika,kyogre|magnezone,6,0,0.0,1,1,0.66
battle-gen9randombattle-14347,v2,simple_heuristic,Oppb68a01b1p8002,0,16,houndoom|ironbundle|lanturn|probopass|vikavolt|wigglytuff,grumpig|heatran|hitmontop|terrakion,6,0,0.0,2,2,0.73
battle-gen9randombattle-14348,v2,simple_heuristic,Oppb68a01b1p8002,0,23,goodra|gurdurr|regigigas|sawsbuckautumn|trevenant|umbreon,baxcalibur|blissey|dragonite|skuntank|vespiquen,6,0,0.0,4,1,0.79
battle-gen9randombattle-14349,v2,simple_heuristic,Oppb68a01b1p8002,0,19,electrode|gallade|granbull|slowking|terrakion|zekrom,armarouge|jolteon|koraidon|mightyena|morpeko|wyrdeer,6,0,0.0,4,2,1.21
battle-gen9randombattle-14350,v2,simple_heuristic,Oppb68a01b1p8002,0,17,dachsbun|decidueye|deoxysspeed|illumise|lunala|salamence,conkeldurr|eiscue|garchomp|golduck|qwilfishhisui|thundurus,6,0,0.0,5,1,0.39
battle-gen9randombattle-14351,v2,simple_heuristic,Oppb68a01b1p8002,0,16,ariados|baxcalibur|electrodehisui|latios|typhlosion|veluza,cacturne|magmortar|masquerain|rotomheat|toxapex,6,0,0.0,4,1,1.0
battle-gen9randombattle-14352,v2,simple_heuristic,Oppb68a01b1p8002,0,13,baxcalibur|brambleghast|chiyu|dusknoir|regieleki|salazzle,bronzong|pawmot|talonflame|victreebel,6,0,0.0,4,0,0.0
battle-gen9randombattle-14353,v2,simple_heuristic,Oppb68a01b1p8002,0,15,clawitzer|excadrill|inteleon|sylveon|thundurus|toxicroak,magnezone|palkiaorigin|regice|whimsicott,6,0,0.0,3,1,0.2
battle-gen9randombattle-14354,v2,simple_heuristic,Oppb68a01b1p8002,0,13,dusknoir|electivire|leafeon|palossand|regigigas|vespiquen,darkrai|muk|vaporeon,6,0,0.0,2,1,0.78
