battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randombattle-55991,v5,v3,v3B3265ec24p8002,0,16,bellibolt|brambleghast|deoxysdefense|dragapult|smeargle|torterra,barraskewda|swalot|toucannon|zebstrika,6,0,0.0,3,1,0.35,dragondarts|poltergeist|populationbomb|psychicnoise|rockblast|voltswitch
battle-gen9randombattle-55992,v5,v3,v3B3265ec24p8002,0,22,archaludon|basculinbluestriped|dodrio|leavanny|rabsca|sceptile,comfey|enamorus|porygon2|skeledirge,6,0,0.0,3,1,0.68,aquajet|bodypress|doubleedge|flashcannon|lunge|psychic|rockslide
battle-gen9randombattle-55993,v5,v3,v3B3265ec24p8002,0,10,clawitzer|dugtrio|enamorustherian|floatzel|fluttermane|mesprit,camerupt|crawdaunt|meganium|zebstrika,6,0,0.0,3,1,0.82,earthpower|icebeam|shadowball|suckerpunch|uturn|wavecrash
battle-gen9randombattle-55994,v5,v3,v3B3265ec24p8002,0,7,bisharp|chiyu|flareon|gothitelle|mudsdale|vigoroth,flygon|virizion,6,0,0.0,1,1,1.0,bodyslam|darkpulse|earthquake|flareblitz|suckerpunch
battle-gen9randombattle-55995,v5,v3,v3B3265ec24p8002,0,18,drifblim|falinks|gothitelle|grafaiai|lilliganthisui|oricorio,cinccino|ironhands|primarina|registeel,6,0,0.0,2,2,0.8,airslash|closecombat|darkpulse|gunkshot|hurricane|leafblade|revelationdance
battle-gen9randombattle-55996,v5,v3,v3B3265ec24p8002,0,20,abomasnow|annihilape|kilowattrel|mismagius|quagsire|scrafty,cramorant|hoopaunbound|houndstone|hydreigon|lilliganthisui|mudsdale,6,0,0.0,5,1,0.78,drainpunch|earthquake|hurricane|iceshard|shadowball|thunderbolt|uturn
battle-gen9randombattle-55997,v5,v3,v3B3265ec24p8002,0,17,bastiodon|eiscuenoice|enamorustherian|miraidon|overqwil|whiscash,beartic|bisharp|chesnaught|meloetta|oranguru,6,0,0.0,4,1,0.39,bodypress|hydropump|liquidation|psychic|voltswitch|zenheadbutt
battle-gen9randombattle-55998,v5,v3,v3B3265ec24p8002,0,14,baxcalibur|chansey|garchomp|sableye|salazzle|wugtrio,braviaryhisui|probopass|slowbrogalar,6,0,0.0,3,0,0.0,aquajet|fireblast|healbell|knockoff|outrage|scaleshot
battle-gen9randombattle-55999,v5,v3,v3B3265ec24p8002,0,16,blaziken|galvantula|incineroar|mamoswine|meowscarada|tornadustherian,galvantula|glimmora|indeedeef|orthworm,6,0,0.0,3,1,0.23,bleakwindstorm|fakeout|flowertrick|iceshard|knockoff|voltswitch
battle-gen9randombattle-56000,v5,v3,v3B3265ec24p8002,0,19,comfey|dewgong|glastrier|ogerponwellspring|perrserker|victreebel,cetitan|grimmsnarl|lumineon|pyroar|scizor|whimsicott,6,0,0.0,4,2,1.32,closecombat|gigadrain|ivycudgel|suckerpunch|surf
