battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randombattle-16757,v3,simple_heuristic,v3Ae37e16ccp8003,1,15,breloom|deoxysspeed|entei|pincurchin|sylveon|taurospaldeablaze,camerupt|electivire|gothitelle|palafin|plusle|sunflora,5,1,0.698,6,0,0.0,flareblitz|hypervoice|knockoff|psychoboost|rocktomb|stompingtantrum|superpower|thunderbolt
battle-gen9randombattle-16758,v3,simple_heuristic,Oppe37e16ccp8003,0,14,drednaw|glalie|hatterene|jolteon|tinglu|veluza,indeedee|koraidon|meowscarada|mukalola|revavroom,6,0,0.0,4,1,0.76,drainingkiss|earthquake|freezedry|mysticalfire|nightslash|stoneedge|thunderbolt
battle-gen9randombattle-16759,v3,simple_heuristic,v3Ae37e16ccp8003,1,13,chiyu|gogoat|greninja|ironcrown|salamence|tatsugiri,garchomp|grafaiai|greninja|scyther|serperior|venomoth,3,3,3.0,6,0,0.0,darkpulse|dracometeor|hydropump|outrage|uturn
battle-gen9randombattle-16760,v3,simple_heuristic,v3Ae37e16ccp8003,1,24,barraskewda|furret|hydrapple|kilowattrel|misdreavus|trevenant,avalugghisui|hoopaunbound|indeedeef|ironhands|kommoo|scyther,5,1,0.269,6,0,0.0,discharge|doubleedge|dracometeor|drainingkiss|hurricane|poltergeist|shadowball|uturn|waterfall
battle-gen9randombattle-16761,v3,simple_heuristic,Oppe37e16ccp8003,0,13,fluttermane|golduck|krookodile|ludicolo|ninetalesalola|overqwil,masquerain|pyroar|revavroom|sawsbuckwinter,6,0,0.0,2,2,0.62,blizzard|earthquake|gunkshot|hydropump|icebeam|mysticalfire
battle-gen9randombattle-16762,v3,simple_heuristic,v3Ae37e16ccp8003,1,22,gothitelle|sudowoodo|terapagosterastal|virizion|volbeat|wyrdeer,barraskewda|fluttermane|greedent|mew|tsareena|weezinggalar,5,1,0.109,6,0,0.0,earthpower|earthquake|headsmash|lunge|megahorn|psychic|stoneedge|terastarstorm
battle-gen9randombattle-16763,v3,simple_heuristic,Oppe37e16ccp8003,0,21,flareon|froslass|granbull|minun|oranguru|regirock,florgeswhite|minun|perrserker|ragingbolt|suicune|victreebel,6,0,0.0,5,1,0.57,alluringvoice|flareblitz|focusblast|playrough|poltergeist|psychic|stoneedge|thunderbolt|trailblaze
battle-gen9randombattle-16764,v3,simple_heuristic,Oppe37e16ccp8003,0,14,carbink|crawdaunt|fezandipiti|floatzel|rillaboom|zangoose,beartic|gogoat|salamence|swampert|taurospaldeaaqua|zebstrika,6,0,0.0,5,1,0.15,closecombat|crabhammer|facade|gunkshot|moonblast|uturn|wavecrash|woodhammer
battle-gen9randombattle-16765,v3,simple_heuristic,Oppe37e16ccp8003,0,14,crawdaunt|emboar|gallade|goodrahisui|phione|vileplume,basculin|blaziken|dachsbun|dondozo|heracross,6,0,0.0,4,1,1.0,crabhammer|dracometeor|fireblast|flareblitz|knockoff|psychocut|scald|sludgebomb
battle-gen9randombattle-16766,v3,simple_heuristic,Oppe37e16ccp8003,0,21,appletun|flamigo|houndstone|incineroar|mamoswine|regidrago,annihilape|cryogonal|ludicolo|mabosstiff|taurospaldeaaqua,6,0,0.0,4,1,0.66,bravebird|dracometeor|earthquake|flareblitz|outrage|poltergeist
battle-gen9randombattle-16767,v3,simple_heuristic,v3Ae37e16ccp8003,1,17,ampharos|flareon|lucario|oranguru|palafin|rayquaza,cloyster|lunala|misdreavus|victreebel|vivillonmodern|wyrdeer,4,2,1.228,6,0,0.0,closecombat|flareblitz|flashcannon|focusblast|psychic|thunderbolt
battle-gen9randombattle-16768,v3,simple_heuristic,v3Ae37e16ccp8003,1,19,arceuspsychic|avalugghisui|dragapult|golduck|skeledirge|volcanion,copperajah|cyclizar|dragalge|drifblim|entei|porygon2,5,1,0.718,6,0,0.0,avalanche|bodypress|dracometeor|earthpower|icebeam|shadowball|stoneedge
battle-gen9randombattle-16769,v3,simple_heuristic,Oppe37e16ccp8003,0,16,calyrexice|clodsire|deoxysdefense|dewgong|dialgaorigin|skarmory,chandelure|dugtrio|overqwil|palkiaorigin|vivillonocean,6,0,0.0,4,1,0.91,bravebird|dracometeor|earthquake|glaciallance|highhorsepower|hydropump|storedpower
battle-gen9randombattle-16770,v3,simple_heuristic,Oppe37e16ccp8003,0,12,avalugg|hitmonchan|lokix|maushold|porygonz|sylveon,entei|gumshoos|seviper|toedscruel,6,0,0.0,3,1,0.43,bite|bodypress|drainpunch|hypervoice|suckerpunch|terablast
battle-gen9randombattle-16771,v3,simple_heuristic,Oppe37e16ccp8003,0,17,articuno|dachsbun|gengar|quaquaval|registeel|weavile,amoonguss|cetitan|ditto|magearna|ursalunabloodmoon,6,0,0.0,4,1,0.16,bodypress|bravebird|closecombat|focusblast|freezedry|knockoff|playrough|sludgewave
battle-gen9randombattle-16772,v3,simple_heuristic,Oppe37e16ccp8003,0,14,ceruledge|enamorus|garchomp|magmortar|meloetta|polteageistantique,breloom|feraligatr|moltres|munkidori|ogerponwellspring|tinkaton,6,0,0.0,6,0,0.0,bitterblade|closecombat|earthpower|earthquake|fireblast|outrage|relicsong|shadowball
battle-gen9randombattle-16773,v3,simple_heuristic,Oppe37e16ccp8003,0,15,flamigo|girafarig|golduck|jirachi|jolteon|salazzle,bisharp|lapras|meowsticf|sudowoodo|victreebel,6,0,0.0,4,1,0.77,closecombat|flamethrower|hydropump|ironhead|psyshock|thunderbolt
battle-gen9randombattle-16774,v3,simple_heuristic,Oppe37e16ccp8003,0,15,eiscuenoice|golduck|ironhands|minun|trevenant|wyrdeer,armarouge|charizard|gyarados|rhyperior,6,0,0.0,2,2,1.28,bodyslam|drainpunch|earthquake|hydropump|icespinner|liquidation|thunderbolt|woodhammer
battle-gen9randombattle-16775,v3,simple_heuristic,v3Ae37e16ccp8003,1,15,comfey|glimmora|kilowattrel|mienshao|miniororange|trevenant,banette|cyclizar|dragalge|mabosstiff|masquerain|taurospaldeaaqua,4,2,2.0,6,0,0.0,drainingkiss|hurricane|poltergeist|powergem|stoneedge
