battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randombattle-59359,v6,self,v6B51c939ddp8002,0,14,cinderace|dragonite|eternatus|kyogre|primarina|regieleki,basculegion|gogoat|ironvaliant|thundurus|vivillonjungle,6,0,0.0,4,1,0.24,explosion|originpulse|outrage|psychic|pyroball|sludgebomb|sparklingaria
battle-gen9randombattle-59360,v6,self,v6B51c939ddp8002,0,19,bruxish|eelektross|golduck|hitmonchan|moltres|raikou,blastoise|chiyu|cryogonal|lumineon|overqwil|smeargle,6,0,0.0,5,1,1.0,bravebird|discharge|drainpunch|hydropump|psychicfangs|thunderbolt
battle-gen9randombattle-59361,v6,self,v6A51c939ddp8002,1,14,blaziken|hydreigon|ironboulder|ironhands|pelipper|toedscruel,appletun|meloetta|miniorgreen|pyroar|rabsca|urshifurapidstrike,4,2,1.621,6,0,0.0,closecombat|darkpulse|drainpunch|hurricane|mightycleave|thunderpunch|zenheadbutt
battle-gen9randombattle-59362,v6,self,v6B51c939ddp8002,0,20,baxcalibur|galvantula|gyarados|pachirisu|shiftry|umbreon,garchomp|hitmonlee|primarina|samurott|spiritomb|trevenant,6,0,0.0,5,1,0.29,discharge|foulplay|iciclecrash|leafstorm|suckerpunch|thunder|waterfall
battle-gen9randombattle-59363,v6,self,v6B51c939ddp8002,0,13,ambipom|glimmora|miraidon|ogerponcornerstone|plusle|urshifu,avalugg|groudon|lapras|moltres|palkia|zekrom,6,0,0.0,5,1,0.41,alluringvoice|closecombat|doubleedge|dracometeor|earthpower|electrodrift|ivycudgel|sludgewave|thunderbolt
battle-gen9randombattle-59364,v6,self,v6B51c939ddp8002,0,12,ambipom|hydrapple|malamar|overqwil|rhydon|ursalunabloodmoon,arcaninehisui|basculegionf|florgesorange|hawlucha|munkidori,6,0,0.0,4,1,1.0,bloodmoon|crunch|doubleedge|earthpower|earthquake|ficklebeam|gunkshot|superpower
battle-gen9randombattle-59365,v6,self,v6B51c939ddp8002,0,23,farigiraf|flamigo|flygon|goodrahisui|komala|screamtail,avalugg|hippowdon|kingambit|mismagius|palossand|roaringmoon,6,0,0.0,5,1,0.68,bodyslam|bravebird|closecombat|dracometeor|hypervoice|knockoff|playrough|stoneedge|uturn
battle-gen9randombattle-59366,v6,self,v6B51c939ddp8002,0,17,banette|dialgaorigin|leafeon|mudsdale|qwilfish|wochien,arboliva|gyarados|hatterene|raichu|rampardos,6,0,0.0,4,1,0.18,dracometeor|gunkshot|knockoff|leafblade|poltergeist|stoneedge
battle-gen9randombattle-59367,v6,self,v6A51c939ddp8002,1,16,duraludon|galvantula|gastrodon|hoopaunbound|scrafty|scyther,drednaw|empoleon|kommoo|miniororange|oinkolognef|victreebel,4,2,2.0,6,0,0.0,closecombat|dracometeor|drainpunch|flashcannon|hyperspacefury|knockoff|thunder
battle-gen9randombattle-59368,v6,self,v6A51c939ddp8002,1,20,archaludon|avalugg|dudunsparcethreesegment|gallade|reuniclus|slitherwing,chimecho|donphan|latias|scrafty|skarmory|sneasler,5,1,0.255,6,0,0.0,avalanche|boomburst|flareblitz|focusblast|nightslash|outrage|sacredsword
battle-gen9randombattle-59369,v6,self,v6B51c939ddp8002,0,11,avalugghisui|donphan|lycanroc|necrozmadawnwings|sinistchamasterpiece|umbreon,lucario|regice|spectrier,6,0,0.0,2,1,0.19,bodypress|earthquake|foulplay|moongeistbeam|shadowball|stoneedge
battle-gen9randombattle-59370,v6,self,v6A51c939ddp8002,1,17,decidueye|floatzel|noivern|skuntank|torkoal|zapdos,blissey|hariyama|krookodile|masquerain|mismagius|probopass,5,1,0.493,6,0,0.0,dracometeor|gunkshot|heatwave|lavaplume|poltergeist|suckerpunch|wavecrash
battle-gen9randombattle-59371,v6,self,v6B51c939ddp8002,0,19,dondozo|girafarig|gyarados|persianalola|scovillain|swalot,greedent|qwilfishhisui|rayquaza|sceptile,6,0,0.0,3,1,0.63,earthquake|fireblast|foulplay|hypervoice|sludgebomb|waterfall|wavecrash
battle-gen9randombattle-59372,v6,self,v6B51c939ddp8002,0,12,donphan|granbull|grimmsnarl|klawf|misdreavus|toxtricity,braviary|hydrapple|kleavor,6,0,0.0,2,1,0.17,drainingkiss|iceshard|overdrive|playrough|stoneedge|suckerpunch
battle-gen9randombattle-59373,v6,self,v6B51c939ddp8002,0,19,cryogonal|eternatus|furret|hatterene|mesprit|scovillain,grimmsnarl|ironthorns|persianalola|wyrdeer,6,0,0.0,3,1,0.29,doubleedge|drainingkiss|dynamaxcannon|flamethrower|icebeam|psychic|thunderbolt
battle-gen9randombattle-59374,v6,self,v6B51c939ddp8002,0,15,alomomola|dragapult|feraligatr|glalie|magmortar|skarmory,calyrexshadow|darkrai|greninja|ironboulder|regigigas,6,0,0.0,4,1,0.85,bravebird|crunch|earthquake|fireblast|flipturn|knockoff|liquidation|thunderbolt
battle-gen9randombattle-59375,v6,self,v6B51c939ddp8002,0,15,ampharos|chienpao|electrode|houndstone|sceptile|taurospaldeacombat,kilowattrel|latios,6,0,0.0,1,1,0.02,earthquake|explosion|iciclecrash|poltergeist|throatchop|thunderbolt
battle-gen9randombattle-59376,v6,self,v6A51c939ddp8002,1,16,brambleghast|gholdengo|gothitelle|ironmoth|mandibuzz|squawkabillyblue,frosmoth|gurdurr|luxray|mightyena|registeel|rotomfrost,2,4,3.462,6,0,0.0,focusblast|poltergeist|powerwhip|sludgewave
battle-gen9randombattle-59377,v6,self,v6B51c939ddp8002,0,20,dachsbun|hitmonchan|hitmontop|snorlax|stonjourner|veluza,darkrai|dodrio|gallade|swampert|sylveon|tentacruel,6,0,0.0,6,0,0.0,aquacutter|bodyslam|drainpunch|earthquake|knockoff|playrough|poisonjab|stoneedge
battle-gen9randombattle-59378,v6,self,v6A51c939ddp8002,1,18,ariados|comfey|slowbrogalar|snorlax|sudowoodo|tornadus,brambleghast|houndoom|mausholdfour|passimian|tsareena|volcanion,4,2,1.043,6,0,0.0,bleakwindstorm|bodyslam|crunch|earthquake|headsmash|megahorn|poisonjab|shellsidearm
battle-gen9randombattle-59379,v6,self,v6A51c939ddp8002,1,15,diancie|glaceon|jumpluff|lycanroc|mismagius|whiscash,bellossom|hariyama|lycanroc|regidrago|regieleki|zangoose,4,2,1.325,6,0,0.0,acrobatics|closecombat|diamondstorm|freezedry|icebeam|mudshot|stoneedge
battle-gen9randombattle-59380,v6,self,v6A51c939ddp8002,1,13,corviknight|gastrodoneast|golduck|illumise|passimian|victreebel,dragapult|electrodehisui|excadrill|ironbundle|rotomheat|ursalunabloodmoon,2,4,3.351,6,0,0.0,bugbuzz|drainpunch|earthquake|gunkshot|icebeam
battle-gen9randombattle-59381,v6,self,v6A51c939ddp8002,1,15,entei|gumshoos|houndstone|ogerponhearthflame|walkingwake|zangoose,clawitzer|corviknight|persian|spidops|stonjourner|vigoroth,4,2,1.468,6,0,0.0,doubleedge|dracometeor|facade|flareblitz|poltergeist|powerwhip
battle-gen9randombattle-59382,v6,self,v6A51c939ddp8002,1,17,banette|conkeldurr|irontreads|lunala|salamence|slaking,dusknoir|lanturn|meowsticf|ribombee|venusaur|victreebel,5,1,0.762,6,0,0.0,closecombat|gigaimpact|ironhead|knockoff|moongeistbeam|outrage|poltergeist|recharge
battle-gen9randombattle-59383,v6,self,v6A51c939ddp8002,1,14,bellossom|dudunsparcethreesegment|mismagius|noivern|palkia|skarmory,archaludon|flamigo|golem|hariyama|serperior|zebstrika,5,1,1.0,6,0,0.0,bravebird|dracometeor|fireblast|hurricane|hydropump|mysticalfire|shadowball|terablast
battle-gen9randombattle-59384,v6,self,v6B51c939ddp8002,0,18,alomomola|fluttermane|galvantula|mudsdale|phione|vileplume,furret|klawf|mesprit|morpeko|mudsdale|reuniclus,6,0,0.0,5,1,0.38,bugbuzz|earthquake|flipturn|moonblast|scald|shadowball|sludgebomb
battle-gen9randombattle-59385,v6,self,v6B51c939ddp8002,0,15,altaria|chimecho|enamorustherian|falinks|mew|palkia,hatterene|illumise|krookodile|magearna|snorlax,6,0,0.0,4,1,0.42,bravebird|closecombat|dazzlinggleam|earthpower|fireblast|moonblast|psychic|psyshock
