battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randomdoublesbattle-62254,v2,v6,v2Aa5e6da02p8002,1,6,clodsire|ironmoth|ironvaliant|regidrago|swanna|terapagos,camerupt|salamence|shiftry|slowbro|tinkaton|zekrom,2,4,3.514,6,0,0.0
battle-gen9randomdoublesbattle-62255,v2,v6,v2Aa5e6da02p8002,1,8,brutebonnet|gengar|regieleki|trevenant|veluza|vivillonpolar,dedenne|granbull|manaphy|mukalola|orthworm|rabsca,5,1,1.0,6,0,0.0
battle-gen9randomdoublesbattle-62256,v2,v6,v6Ba5e6da02p8002,0,7,ariados|blaziken|breloom|crawdaunt|landorustherian|noctowl,clefable|feraligatr|hippowdon|lanturn|luxray,6,0,0.0,3,2,1.19
battle-gen9randomdoublesbattle-62257,v2,v6,v2Aa5e6da02p8002,1,6,basculinbluestriped|flareon|ironjugulis|ludicolo|medicham|palossand,kyurem|lilligant|minun|pikachuoriginal|registeel|spidops,5,1,0.523,6,0,0.0
battle-gen9randomdoublesbattle-62258,v2,v6,v6Ba5e6da02p8002,0,7,basculegion|bombirdier|fluttermane|goodrahisui|tornadustherian|zangoose,ariados|latias|malamar|regieleki|taurospaldeacombat|toxtricitylowkey,6,0,0.0,5,1,0.56
battle-gen9randomdoublesbattle-62259,v2,v6,v2Aa5e6da02p8002,1,7,electivire|koraidon|meganium|minun|rabsca|snorlax,alcremiemintcream|irontreads|leafeon|pikachuworld|serperior|staraptor,4,2,1.574,6,0,0.0
battle-gen9randomdoublesbattle-62260,v2,v6,v2Aa5e6da02p8002,1,9,dewgong|enamorus|ironcrown|ironhands|lurantis|maushold,arceusrock|beartic|corviknight|darkrai|lunala|sandyshocks,5,1,0.284,6,0,0.0
battle-gen9randomdoublesbattle-62261,v2,v6,v2Aa5e6da02p8002,1,9,abomasnow|armarouge|falinks|pyroar|wochien|zekrom,dewgong|espathra|gliscor|phione|seviper|weezing,5,1,0.806,6,0,0.0
battle-gen9randomdoublesbattle-62262,v2,v6,v2Aa5e6da02p8002,1,6,blissey|chiyu|eelektross|kommoo|luvdisc|pawmot,glaceon|meowscarada|meowstic|morpeko|slowbrogalar|zekrom,2,4,2.307,6,0,0.0
battle-gen9randomdoublesbattle-62263,v2,v6,v2Aa5e6da02p8002,1,20,bellossom|gougingfire|greedent|munkidori|sandyshocks|zoroarkhisui,charizard|clefairy|diancie|ditto|espeon|spidops,5,1,1.0,6,0,0.0
battle-gen9randomdoublesbattle-62264,v2,v6,v6Ba5e6da02p8002,0,7,azumarill|copperajah|cramorant|cyclizar|hatterene|probopass,corviknight|electivire|lapras|murkrow|rhyperior|walkingwake,6,0,0.0,4,2,1.92
battle-gen9randomdoublesbattle-62265,v2,v6,v2Aa5e6da02p8002,1,8,chandelure|clefable|corviknight|goodra|magmar|slaking,donphan|golem|lanturn|tentacruel|vikavolt|volcarona,4,2,1.654,6,0,0.0
battle-gen9randomdoublesbattle-62266,v2,v6,v2Aa5e6da02p8002,1,7,cinccino|entei|hawlucha|maushold|muk|serperior,cyclizar|dialga|jumpluff|keldeoresolute|mabosstiff|trevenant,4,2,1.046,6,0,0.0
battle-gen9randomdoublesbattle-62267,v2,v6,v2Aa5e6da02p8002,1,8,banette|comfey|espeon|golurk|salamence|tinglu,dragalge|mabosstiff|meloetta|qwilfishhisui|regidrago|torkoal,6,0,0.0,6,0,0.0
battle-gen9randomdoublesbattle-62268,v2,v6,v2Aa5e6da02p8002,1,10,amoonguss|dedenne|flapple|metagross|raichualola|terapagosterastal,arceuselectric|comfey|meowsticf|staraptor|taurospaldeablaze|wyrdeer,3,3,2.807,6,0,0.0
battle-gen9randomdoublesbattle-62269,v2,v6,v2Aa5e6da02p8002,1,11,arceuselectric|blaziken|comfey|lurantis|meloetta|spidops,blastoise|calyrex|entei|hypno|toxapex|umbreon,4,2,1.44,6,0,0.0
battle-gen9randomdoublesbattle-62270,v2,v6,v2Aa5e6da02p8002,1,10,gogoat|hoopa|hydreigon|irontreads|meowsticf|noctowl,copperajah|deoxysspeed|goodra|magcargo|noctowl|venusaur,5,1,1.0,6,0,0.0
battle-gen9randomdoublesbattle-62271,v2,v6,v2Aa5e6da02p8002,1,8,clawitzer|deoxysattack|eiscuenoice|honchkrow|mightyena|palkiaorigin,ariados|chesnaught|dialgaorigin|gyarados|komala|rillaboom,4,2,1.108,6,0,0.0
battle-gen9randomdoublesbattle-62272,v2,v6,v6Ba5e6da02p8002,0,10,electabuzz|indeedeef|klawf|sableye|screamtail|torkoal,ironboulder|kleavor|samurott|smeargle|zapdosgalar|zekrom,6,0,0.0,5,1,0.71
battle-gen9randomdoublesbattle-62273,v2,v6,v6Ba5e6da02p8002,0,9,coalossal|mightyena|oricoriopau|regidrago|slitherwing|slowbro,brutebonnet|grafaiai|hippowdon|raichualola|serperior|venomoth,6,0,0.0,5,1,0.49
battle-gen9randomdoublesbattle-62274,v2,v6,v6Ba5e6da02p8002,0,8,cetitan|kleavor|milotic|reshiram|revavroom|solgaleo,gallade|jirachi|moltresgalar|regieleki|sneasler|wochien,6,0,0.0,4,2,1.33
battle-gen9randomdoublesbattle-62275,v2,v6,v2Aa5e6da02p8002,1,8,basculegionf|mudsdale|rabsca|raikou|shiftry|terapagosterastal,braviaryhisui|clawitzer|krookodile|overqwil|stonjourner|zoroarkhisui,3,3,2.003,6,0,0.0
