battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randomdoublesbattle-61392,v1,max_power,v1Ad216bb43p8002,1,12,blaziken|cinccino|gallade|scovillain|swampert|tatsugiri,ampharos|araquanid|deoxysdefense|eiscue|hypno|mismagius,4,2,0.817,6,0,0.0
battle-gen9randomdoublesbattle-61393,v1,max_power,v1Ad216bb43p8002,1,6,arcaninehisui|azumarill|flamigo|hitmontop|raichualola|torkoal,amoonguss|bombirdier|decidueye|skarmory|skuntank|suicune,3,3,1.932,6,0,0.0
battle-gen9randomdoublesbattle-61394,v1,max_power,v1Ad216bb43p8002,1,6,galvantula|haxorus|jirachi|latios|sandaconda|torkoal,ariados|diancie|gholdengo|inteleon|leafeon|swalot,2,4,3.586,6,0,0.0
battle-gen9randomdoublesbattle-61395,v1,max_power,v1Ad216bb43p8002,1,9,ariados|dachsbun|golem|latias|mightyena|tyranitar,appletun|donphan|feraligatr|hoopaunbound|klawf|koraidon,4,2,1.726,6,0,0.0
battle-gen9randomdoublesbattle-61396,v1,max_power,Oppd216bb43p8002,0,7,azelf|eiscuenoice|enamorustherian|garganacl|slitherwing|zoroarkhisui,feraligatr|hooh|meloetta|spectrier|wugtrio|wyrdeer,6,0,0.0,4,2,1.09
battle-gen9randomdoublesbattle-61397,v1,max_power,v1Ad216bb43p8002,1,9,araquanid|azumarill|charizard|rabsca|solgaleo|sunflora,cloyster|espathra|ogerpon|sceptile|vigoroth|wugtrio,3,3,1.417,6,0,0.0
battle-gen9randomdoublesbattle-61398,v1,max_power,v1Ad216bb43p8002,1,9,bellossom|bombirdier|cinccino|incineroar|meloetta|sandyshocks,infernape|ironmoth|krookodile|lapras|scrafty|yanmega,6,0,0.0,6,0,0.0
battle-gen9randomdoublesbattle-61399,v1,max_power,v1Ad216bb43p8002,1,7,azumarill|chienpao|flamigo|hariyama|jumpluff|rotom,ampharos|breloom|electabuzz|froslass|pecharunt|tornadustherian,4,2,0.905,6,0,0.0
battle-gen9randomdoublesbattle-61400,v1,max_power,v1Ad216bb43p8002,1,5,chienpao|dondozo|ironmoth|maushold|polteageistantique|sandslash,clawitzer|houndstone|rotomheat|scovillain|urshifu|veluza,3,3,1.841,6,0,0.0
battle-gen9randomdoublesbattle-61401,v1,max_power,Oppd216bb43p8002,0,7,delibird|deoxysattack|ludicolo|luxray|meowscarada|slowkinggalar,ampharos|appletun|komala|magcargo|suicune|volcanion,6,0,0.0,4,2,1.99
battle-gen9randomdoublesbattle-61402,v1,max_power,v1Ad216bb43p8002,1,8,arceuselectric|deoxysattack|hawlucha|lapras|lugia|torterra,groudon|morpeko|palkia|salazzle|venusaur|yanmega,4,2,1.464,6,0,0.0
battle-gen9randomdoublesbattle-61403,v1,max_power,v1Ad216bb43p8002,1,8,clefable|cloyster|glimmora|sandslash|spiritomb|stonjourner,abomasnow|dewgong|landorustherian|passimian|salazzle|slaking,4,2,2.0,6,0,0.0
battle-gen9randomdoublesbattle-61404,v1,max_power,v1Ad216bb43p8002,1,7,electabuzz|ironthorns|keldeoresolute|ogerponcornerstone|sinistcha|zangoose,baxcalibur|espeon|greninja|manaphy|mandibuzz|ogerponcornerstone,4,2,0.628,6,0,0.0
battle-gen9randomdoublesbattle-61405,v1,max_power,v1Ad216bb43p8002,1,9,chandelure|chesnaught|crawdaunt|gallade|phione|vileplume,cobalion|delphox|grumpig|ironhands|palafin|tsareena,3,3,2.156,6,0,0.0
battle-gen9randomdoublesbattle-61406,v1,max_power,v1Ad216bb43p8002,1,7,chesnaught|gastrodoneast|raikou|sandslash|scovillain|spidops,illumise|mudsdale|ogerponwellspring|okidogi|plusle|zangoose,4,2,0.394,6,0,0.0
battle-gen9randomdoublesbattle-61407,v1,max_power,v1Ad216bb43p8002,1,8,emboar|espathra|greedent|incineroar|keldeoresolute|weezinggalar,kingdra|kleavor|luxray|rhydon|urshifu|weezing,5,1,0.043,6,0,0.0
battle-gen9randomdoublesbattle-61408,v1,max_power,v1Ad216bb43p8002,1,7,arceuspsychic|feraligatr|gallade|kilowattrel|noivern|pecharunt,bellibolt|charizard|deoxys|kingambit|volbeat|wugtrio,3,3,1.63,6,0,0.0
battle-gen9randomdoublesbattle-61409,v1,max_power,v1Ad216bb43p8002,1,11,arceuspoison|gogoat|grimmsnarl|mewtwo|murkrow|necrozmaduskmane,armarouge|eiscue|goodra|klefki|quagsire|tropius,4,2,0.97,6,0,0.0
battle-gen9randomdoublesbattle-61410,v1,max_power,v1Ad216bb43p8002,1,8,chiyu|decidueyehisui|hippowdon|ribombee|sandslashalola|skeledirge,grumpig|ironthorns|klawf|latios|maushold|qwilfishhisui,3,3,1.463,6,0,0.0
battle-gen9randomdoublesbattle-61411,v1,max_power,v1Ad216bb43p8002,1,8,ceruledge|dialgaorigin|dragalge|falinks|lilligant|vivillonjungle,articuno|camerupt|goodrahisui|incineroar|landorustherian|umbreon,3,3,1.116,6,0,0.0
battle-gen9randomdoublesbattle-61412,v1,max_power,v1Ad216bb43p8002,1,7,arceuselectric|azelf|glalie|ironcrown|magmar|ninetalesalola,clefairy|crabominable|eternatus|glalie|inteleon|koraidon,2,4,2.899,6,0,0.0
battle-gen9randomdoublesbattle-61413,v1,max_power,v1Ad216bb43p8002,1,7,basculinbluestriped|greedent|hariyama|kilowattrel|latias|mimikyu,duraludon|hitmontop|ironboulder|ironhands|roaringmoon|veluza,3,3,2.506,6,0,0.0
battle-gen9randomdoublesbattle-61414,v1,max_power,v1Ad216bb43p8002,1,7,gastrodon|greninja|hitmontop|spectrier|taurospaldeacombat|victreebel,baxcalibur|ironjugulis|jirachi|metagross|polteageistantique|rotomfrost,4,2,0.571,6,0,0.0
battle-gen9randomdoublesbattle-61415,v1,max_power,Oppd216bb43p8002,0,8,arbok|gougingfire|krookodile|manaphy|terrakion|whimsicott,darkrai|magcargo|meloetta|palafin|regidrago|spiritomb,6,0,0.0,4,2,0.2
battle-gen9randomdoublesbattle-61416,v1,max_power,v1Ad216bb43p8002,1,8,blastoise|copperajah|hippowdon|moltres|muk|wyrdeer,arceuselectric|haxorus|leafeon|pikachuunova|qwilfish|spiritomb,3,3,1.781,6,0,0.0
battle-gen9randomdoublesbattle-61417,v1,max_power,v1Ad216bb43p8002,1,7,ariados|cinderace|crawdaunt|irontreads|kleavor|mabosstiff,carbink|cyclizar|glastrier|kommoo|swanna|toucannon,4,2,1.093,6,0,0.0
battle-gen9randomdoublesbattle-61418,v1,max_power,Oppd216bb43p8002,0,7,ampharos|breloom|flapple|ironhands|screamtail|squawkabillyyellow,gardevoir|krookodile|meloetta|porygon2|quaquaval,6,0,0.0,4,1,0.66
battle-gen9randomdoublesbattle-61419,v1,max_power,v1Ad216bb43p8002,1,8,arboliva|falinks|greattusk|reuniclus|skeledirge|umbreon,alomomola|duraludon|golurk|ironmoth|tentacruel|urshifu,2,4,2.474,6,0,0.0
battle-gen9randomdoublesbattle-61420,v1,max_power,v1Ad216bb43p8002,1,8,bastiodon|cresselia|ditto|golem|jirachi|kyogre,basculegion|copperajah|dugtrio|polteageistantique|swalot|toucannon,2,4,2.622,6,0,0.0
battle-gen9randomdoublesbattle-61421,v1,max_power,Oppd216bb43p8002,0,10,drifblim|flamigo|glaceon|rhydon|spiritomb|toxapex,gengar|kingdra|luxray|mudsdale|noivern,6,0,0.0,4,1,0.54
battle-gen9randomdoublesbattle-61422,v1,max_power,v1Ad216bb43p8002,1,10,comfey|flygon|mienshao|reuniclus|typhlosion|venomoth,arceusgrass|breloom|heatran|lapras|miniorindigo|ribombee,2,4,2.307,6,0,0.0
battle-gen9randomdoublesbattle-61423,v1,max_power,v1Ad216bb43p8002,1,7,articunogalar|golurk|greattusk|greninja|kleavor|spidops,brutebonnet|cyclizar|klawf|reuniclus|rotomheat|seviper,4,2,1.455,6,0,0.0
battle-gen9randomdoublesbattle-61424,v1,max_power,v1Ad216bb43p8002,1,9,annihilape|fezandipiti|glalie|haxorus|magcargo|raichu,abomasnow|cyclizar|golduck|hippowdon|hydrapple|pincurchin,3,3,3.0,6,0,0.0
battle-gen9randomdoublesbattle-61425,v1,max_power,Oppd216bb43p8002,0,9,glimmora|incineroar|scovillain|swalot|urshifurapidstrike|weavile,arboliva|drednaw|inteleon|masquerain|meowstic|raikou,6,0,0.0,5,1,0.1
battle-gen9randomdoublesbattle-61426,v1,max_power,v1Ad216bb43p8002,1,7,alcremierubyswirl|flamigo|hitmonchan|ironboulder|regieleki|scyther,alcremierubyswirl|crabominable|hydreigon|kingdra|lycanrocmidnight|politoed,2,4,3.086,6,0,0.0
battle-gen9randomdoublesbattle-61427,v1,max_power,v1Ad216bb43p8002,1,11,cramorant|ditto|ironboulder|oranguru|palkiaorigin|slitherwing,amoonguss|bronzong|corviknight|cresselia|hydrapple|incineroar,4,2,0.97,6,0,0.0
battle-gen9randomdoublesbattle-61428,v1,max_power,v1Ad216bb43p8002,1,11,cyclizar|ditto|hawlucha|pelipper|victreebel|volbeat,clefairy|conkeldurr|glaceon|necrozmadawnwings|primarina|reshiram,5,1,0.6,6,0,0.0
battle-gen9randomdoublesbattle-61429,v1,max_power,v1Ad216bb43p8002,1,8,bruxish|eternatus|hatterene|orthworm|slitherwing|tatsugiri,appletun|magearna|miraidon|quagsire|samurott|slowkinggalar,3,3,2.372,6,0,0.0
battle-gen9randomdoublesbattle-61430,v1,max_power,v1Ad216bb43p8002,1,6,arceusground|cinccino|lapras|magmar|meowsticf|serperior,amoonguss|furret|houndstone|ironboulder|ironmoth|reshiram,2,4,2.357,6,0,0.0
battle-gen9randomdoublesbattle-61431,v1,max_power,Oppd216bb43p8002,0,13,clefable|dialga|hippowdon|ironvaliant|reuniclus|sawsbuck,florgesblue|grumpig|klawf|lanturn|lumineon|pawmot,6,0,0.0,5,1,0.62
battle-gen9randomdoublesbattle-61432,v1,max_power,Oppd216bb43p8002,0,8,breloom|fluttermane|komala|poliwrath|squawkabilly|swanna,arceusflying|dondozo|leavanny|plusle|raikou|tinkaton,6,0,0.0,5,1,0.33
battle-gen9randomdoublesbattle-61433,v1,max_power,v1Ad216bb43p8002,1,8,dewgong|hypno|ludicolo|masquerain|mightyena|skarmory,dragonite|fluttermane|houndstone|kleavor|mightyena|yanmega,4,2,0.6,6,0,0.0
battle-gen9randomdoublesbattle-61434,v1,max_power,v1Ad216bb43p8002,1,8,dragonite|fluttermane|golemalola|mabosstiff|palossand|zarude,clefairy|gallade|kilowattrel|metagross|mimikyu|sawsbucksummer,4,2,1.676,6,0,0.0
battle-gen9randomdoublesbattle-61435,v1,max_power,Oppd216bb43p8002,0,11,greattusk|mesprit|oranguru|terrakion|whiscash|wigglytuff,electabuzz|mismagius|uxie|weezing,6,0,0.0,2,2,1.29
battle-gen9randomdoublesbattle-61436,v1,max_power,v1Ad216bb43p8002,1,8,ambipom|espeon|jirachi|magmar|ninetalesalola|sinistcha,cresselia|eiscue|komala|mewtwo|murkrow|torkoal,4,2,1.195,6,0,0.0
battle-gen9randomdoublesbattle-61437,v1,max_power,v1Ad216bb43p8002,1,10,furret|gastrodoneast|ironvaliant|orthworm|vigoroth|zekrom,goodra|kyuremblack|quagsire|skeledirge|swalot|vespiquen,4,2,0.491,6,0,0.0
battle-gen9randomdoublesbattle-61438,v1,max_power,v1Ad216bb43p8002,1,10,arceusbug|glimmora|gothitelle|grimmsnarl|miniorgreen|miraidon,camerupt|gothitelle|komala|lunala|reshiram|urshifurapidstrike,5,1,0.231,6,0,0.0
battle-gen9randomdoublesbattle-61439,v1,max_power,v1Ad216bb43p8002,1,13,alcremiesaltedcream|annihilape|keldeoresolute|lurantis|milotic|pecharunt,corviknight|mamoswine|minun|swalot|swampert|victreebel,2,4,2.223,6,0,0.0
battle-gen9randomdoublesbattle-61440,v1,max_power,Oppd216bb43p8002,0,9,bellossom|clefairy|rotomheat|stonjourner|venomoth|weezinggalar,baxcalibur|charizard|delphox|donphan|politoed|porygonz,6,0,0.0,4,2,1.06
battle-gen9randomdoublesbattle-61441,v1,max_power,v1Ad216bb43p8002,1,7,chimecho|cinderace|gengar|manaphy|oricoriosensu|vivillonarchipelago,clefable|exeggutor|garchomp|kricketune|meganium|regirock,3,3,3.0,6,0,0.0
battle-gen9randomdoublesbattle-61442,v1,max_power,v1Ad216bb43p8002,1,10,alomomola|clodsire|electabuzz|glaceon|mimikyubusted|sneasler,magearna|mightyena|persian|scizor|swampert|tauros,3,3,2.115,6,0,0.0
battle-gen9randomdoublesbattle-61443,v1,max_power,v1Ad216bb43p8002,1,6,donphan|dragapult|hariyama|primarina|sableye|skuntank,comfey|dragapult|luvdisc|sinistchamasterpiece|vikavolt|vivillontundra,2,4,3.069,6,0,0.0
battle-gen9randomdoublesbattle-61444,v1,max_power,v1Ad216bb43p8002,1,6,cacturne|dialgaorigin|dragonite|magcargo|meganium|overqwil,fezandipiti|inteleon|ironleaves|screamtail|seviper|suicune,3,3,2.343,6,0,0.0
battle-gen9randomdoublesbattle-61445,v1,max_power,Oppd216bb43p8002,0,15,glaceon|heatran|luvdisc|magmar|regidrago|rotommow,galvantula|hawlucha|lanturn|masquerain|screamtail|swalot,6,0,0.0,5,1,0.38
battle-gen9randomdoublesbattle-61446,v1,max_power,v1Ad216bb43p8002,1,7,carbink|lilligant|lunala|luxray|raikou|toucannon,alcremie|bombirdier|crabominable|eiscue|palkiaorigin|skarmory,4,2,1.81,6,0,0.0
battle-gen9randomdoublesbattle-61447,v1,max_power,v1Ad216bb43p8002,1,8,chandelure|floatzel|gallade|gogoat|greattusk|sableye,glimmora|ironbundle|mew|miniorgreen|vikavolt|whiscash,4,2,1.736,6,0,0.0
battle-gen9randomdoublesbattle-61448,v1,max_power,Oppd216bb43p8002,0,7,arcanine|feraligatr|gengar|ironleaves|slitherwing|typhlosionhisui,entei|falinks|hypno|koraidon|tornadustherian|tsareena,6,0,0.0,4,2,1.31
battle-gen9randomdoublesbattle-61449,v1,max_power,v1Ad216bb43p8002,1,9,incineroar|lanturn|lilliganthisui|sandaconda|scyther|skarmory,gallade|granbull|masquerain|ninetalesalola|palossand|ragingbolt,3,3,1.579,6,0,0.0
battle-gen9randomdoublesbattle-61450,v1,max_power,v1Ad216bb43p8002,1,6,blaziken|gardevoir|ironcrown|murkrow|plusle|sceptile,cloyster|dodrio|mienshao|mightyena|mudsdale|volcanion,2,4,2.778,6,0,0.0
battle-gen9randomdoublesbattle-61451,v1,max_power,v1Ad216bb43p8002,1,11,barraskewda|clodsire|houndoom|scyther|snorlax|volcanion,clefable|corviknight|cresselia|gastrodon|regice|slowbro,3,3,1.894,6,0,0.0
battle-gen9randomdoublesbattle-61452,v1,max_power,Oppd216bb43p8002,0,6,exeggutor|fluttermane|furret|magearnaoriginal|raikou|revavroom,armarouge|brutebonnet|cobalion|decidueye|zapdosgalar,6,0,0.0,4,1,0.57
battle-gen9randomdoublesbattle-61453,v1,max_power,Oppd216bb43p8002,0,9,dipplin|froslass|raichualola|skarmory|slaking|torkoal,blissey|bruxish|crabominable|ditto|infernape|milotic,6,0,0.0,4,2,0.85
battle-gen9randomdoublesbattle-61454,v1,max_power,v1Ad216bb43p8002,1,6,camerupt|espeon|grumpig|heatran|stonjourner|whiscash,dipplin|duraludon|keldeoresolute|magmar|toucannon|zapdos,3,3,2.352,6,0,0.0
battle-gen9randomdoublesbattle-61455,v1,max_power,v1Ad216bb43p8002,1,9,cacturne|crawdaunt|garganacl|gougingfire|indeedee|quaquaval,bastiodon|cramorant|mismagius|regirock|spidops|torterra,5,1,0.267,6,0,0.0
