battle_id,winner,turns,won
battle-gen9randombattle-1360,Smart_718b,22,1
battle-gen9randombattle-1361,Smart_718b,26,1
battle-gen9randombattle-1362,Smart_718b,20,1
battle-gen9randombattle-1363,Smart_718b,16,1
battle-gen9randombattle-1364,Smart_718b,24,1
battle-gen9randombattle-1365,Smart_718b,18,1
battle-gen9randombattle-1366,Smart_718b,34,1
battle-gen9randombattle-1367,Smart_718b,21,1
battle-gen9randombattle-1368,Smart_718b,31,1
battle-gen9randombattle-1369,Smart_718b,20,1
battle-gen9randombattle-1370,Smart_718b,19,1
battle-gen9randombattle-1371,Smart_718b,18,1
battle-gen9randombattle-1372,Smart_718b,17,1
battle-gen9randombattle-1373,Smart_718b,26,1
battle-gen9randombattle-1374,Smart_718b,24,1
battle-gen9randombattle-1375,Smart_718b,16,1
battle-gen9randombattle-1376,Smart_718b,34,1
battle-gen9randombattle-1377,Smart_718b,23,1
battle-gen9randombattle-1378,Smart_718b,23,1
battle-gen9randombattle-1379,Smart_718b,28,1
battle-gen9randombattle-1380,Smart_718b,23,1
battle-gen9randombattle-1381,Smart_718b,20,1
battle-gen9randombattle-1382,Smart_718b,22,1
battle-gen9randombattle-1383,Smart_718b,25,1
battle-gen9randombattle-1384,Smart_718b,27,1
battle-gen9randombattle-1385,Smart_718b,15,1
battle-gen9randombattle-1386,Smart_718b,19,1
battle-gen9randombattle-1387,Smart_718b,34,1
battle-gen9randombattle-1388,Smart_718b,19,1
battle-gen9randombattle-1389,Smart_718b,18,1
battle-gen9randombattle-1390,Smart_718b,15,1
battle-gen9randombattle-1391,Smart_718b,28,1
battle-gen9randombattle-1392,Smart_718b,19,1
battle-gen9randombattle-1393,Smart_718b,22,1
battle-gen9randombattle-1394,Smart_718b,24,1
battle-gen9randombattle-1395,Smart_718b,13,1
battle-gen9randombattle-1396,Smart_718b,23,1
battle-gen9randombattle-1397,Smart_718b,15,1
battle-gen9randombattle-1398,Smart_718b,18,1
battle-gen9randombattle-1399,Smart_718b,25,1
battle-gen9randombattle-1400,Rand_718b,24,0
battle-gen9randombattle-1401,Smart_718b,28,1
battle-gen9randombattle-1402,Smart_718b,17,1
battle-gen9randombattle-1403,Smart_718b,42,1
battle-gen9randombattle-1404,Smart_718b,58,1
battle-gen9randombattle-1405,Smart_718b,14,1
battle-gen9randombattle-1406,Smart_718b,24,1
battle-gen9randombattle-1407,Smart_718b,21,1
battle-gen9randombattle-1408,Smart_718b,17,1
