battle_id,winner,turns,won,team_us,team_opp,fainted_us,fainted_opp,moves_used
battle-gen9randomdoublesbattle-116463,V2_B_b8b5,21,0,calyrexshadow|gothitelle|kingambit|lilliganthisui|samurott|sandaconda,blaziken|carbink|dodrio|passimian|skarmory|whiscash,6,5,
battle-gen9randomdoublesbattle-116464,V2_A_b8b5,14,1,beartic|clawitzer|dragonite|hydreigon|malamar|uxie,arcaninehisui|dragonite|greedent|lycanrocmidnight|scizor|talonflame,2,6,
battle-gen9randomdoublesbattle-116465,V2_A_b8b5,36,1,bellibolt|chesnaught|florgesorange|ironhands|mandibuzz|sandslash,carbink|chiyu|florgesorange|magnezone|malamar|oinkolognef,5,6,
battle-gen9randomdoublesbattle-116466,V2_B_b8b5,20,0,annihilape|flamigo|kingambit|mandibuzz|regice|scovillain,flygon|luxray|mamoswine|quaquaval|sawsbucksummer|vespiquen,6,4,
battle-gen9randomdoublesbattle-116467,V2_B_b8b5,21,0,calyrex|charizard|falinks|irontreads|politoed|venomoth,amoonguss|corviknight|fluttermane|leafeon|malamar|pelipper,6,5,
battle-gen9randomdoublesbattle-116468,V2_A_b8b5,18,1,archaludon|dialgaorigin|galvantula|mewtwo|swalot|sylveon,golemalola|hitmontop|kingambit|latios|venusaur|walkingwake,2,6,
battle-gen9randomdoublesbattle-116469,V2_A_b8b5,14,1,gogoat|golduck|hoopa|regidrago|seviper|zarude,arceuspsychic|ariados|braviaryhisui|fezandipiti|golem|toedscruel,3,6,
battle-gen9randomdoublesbattle-116470,V2_A_b8b5,23,1,barraskewda|dudunsparcethreesegment|frosmoth|malamar|snorlax|volcanion,beartic|fluttermane|gholdengo|mightyena|screamtail|walkingwake,5,6,
battle-gen9randomdoublesbattle-116471,V2_B_b8b5,17,0,corviknight|enamorus|sableye|shiftry|smeargle|sneasler,ironleaves|mandibuzz|meganium|rotomheat|urshifu,6,2,
battle-gen9randomdoublesbattle-116472,V2_B_b8b5,19,0,azelf|goodra|grimmsnarl|houndstone|smeargle|tornadustherian,bastiodon|chesnaught|jolteon|medicham|wyrdeer|zarude,6,3,
battle-gen9randomdoublesbattle-116473,V2_B_b8b5,18,0,annihilape|banette|bronzong|dipplin|swalot|zarude,clefairy|ironbundle|lurantis|malamar|raikou|swampert,6,5,
battle-gen9randomdoublesbattle-116474,V2_A_b8b5,25,1,ceruledge|kricketune|mausholdfour|skarmory|spectrier|terapagos,clefable|fezandipiti|garchomp|greninja|magcargo|zebstrika,6,6,
battle-gen9randomdoublesbattle-116475,V2_A_b8b5,21,1,forretress|heatran|ludicolo|regidrago|whiscash|yanmega,drednaw|drifblim|ironhands|lunala|manaphy|perrserker,3,6,
battle-gen9randomdoublesbattle-116476,V2_A_b8b5,24,1,donphan|duraludon|mandibuzz|porygonz|samurotthisui|shaymin,azelf|crabominable|sandyshocks|tentacruel|victreebel|zarudedada,5,6,
battle-gen9randomdoublesbattle-116477,V2_B_b8b5,18,0,ariados|cobalion|granbull|ironbundle|ironhands|zacian,gogoat|mismagius|phione|squawkabillywhite|torterra|tyranitar,6,4,
battle-gen9randomdoublesbattle-116478,V2_B_b8b5,29,0,annihilape|arceusdragon|clefairy|cresselia|magmar|sunflora,baxcalibur|dialga|golduck|mandibuzz|necrozmadawnwings|whiscash,6,5,
battle-gen9randomdoublesbattle-116479,V2_A_b8b5,15,1,chimecho|cinderace|irontreads|keldeoresolute|kricketune|zapdosgalar,basculinbluestriped|dudunsparcethreesegment|furret|mabosstiff|oricoriopompom|talonflame,5,6,
battle-gen9randomdoublesbattle-116480,V2_B_b8b5,24,0,drednaw|glaceon|milotic|passimian|regirock|rotom,basculegionf|dedenne|hydrapple|kingambit|pawmot|terapagos,6,5,
battle-gen9randomdoublesbattle-116481,V2_A_b8b5,22,1,amoonguss|grafaiai|hippowdon|klawf|lycanroc|mew,ariados|blaziken|enamorustherian|illumise|snorlax|terapagos,5,6,
battle-gen9randomdoublesbattle-116482,V2_B_b8b5,14,0,ironboulder|kricketune|plusle|shiftry|tornadustherian|trevenant,chandelure|giratinaorigin|glaceon|koraidon|lucario|terapagos,6,5,
battle-gen9randomdoublesbattle-116483,V2_B_b8b5,22,0,brambleghast|empoleon|garganacl|leafeon|screamtail|swampert,azelf|delphox|goodra|greedent|meganium|okidogi,6,5,
battle-gen9randomdoublesbattle-116484,V2_B_b8b5,19,0,clefable|gardevoir|oinkologne|smeargle|volbeat|zebstrika,clawitzer|dugtrio|lanturn|sableye|uxie|zamazentacrowned,6,0,
battle-gen9randomdoublesbattle-116485,V2_B_b8b5,9,0,dondozo|electivire|gardevoir|incineroar|seviper|tsareena,basculinbluestriped|electivire|heracross|regigigas|sudowoodo|thundurustherian,6,3,
battle-gen9randomdoublesbattle-116486,V2_B_b8b5,21,0,blastoise|incineroar|ironvaliant|kyuremwhite|noctowl|tsareena,lugia|overqwil|plusle|rampardos|screamtail|sinistcha,6,3,
battle-gen9randomdoublesbattle-116487,V2_B_b8b5,15,0,dusknoir|entei|exeggutor|incineroar|sceptile|wigglytuff,frosmoth|ironhands|oranguru|poliwrath|rayquaza|ursaluna,6,2,
battle-gen9randomdoublesbattle-116488,V2_A_b8b5,14,1,arceusfighting|dragonite|koraidon|mesprit|sawsbucksummer|vikavolt,basculinbluestriped|clefairy|grumpig|mew|passimian|quaquaval,4,6,
battle-gen9randomdoublesbattle-116489,V2_B_b8b5,23,0,crabominable|dachsbun|pachirisu|roaringmoon|skuntank|walkingwake,bombirdier|clefable|hariyama|hypno|mukalola|sudowoodo,6,5,
battle-gen9randomdoublesbattle-116490,V2_B_b8b5,15,0,giratina|granbull|hydrapple|lilligant|sudowoodo|vaporeon,corviknight|ditto|mamoswine|medicham|persian|toxtricity,6,5,
battle-gen9randomdoublesbattle-116491,V2_B_b8b5,12,0,armarouge|copperajah|dragapult|kleavor|ribombee|tatsugiri,avalugghisui|dondozo|heracross|palafin|sneasler|uxie,6,3,
battle-gen9randomdoublesbattle-116492,V2_A_b8b5,13,1,dipplin|forretress|ironthorns|mausholdfour|taurospaldeacombat|umbreon,azumarill|frosmoth|garganacl|meowscarada|miraidon|terrakion,5,6,
battle-gen9randomdoublesbattle-116493,V2_B_b8b5,11,0,crabominable|feraligatr|hitmontop|honchkrow|porygon2|raikou,bellibolt|cinccino|gengar|lapras|porygonz|primarina,6,4,
