battle_id,winner,turns,won,team_us,team_opp,fainted_us,fainted_opp,moves_used
battle-gen9randomdoublesbattle-97617,V1_B_3b84,19,0,ampharos|basculin|enamorustherian|houndoom|ironthorns|politoed,bastiodon|froslass|masquerain|rotom|slitherwing|slowkinggalar,6,4,
battle-gen9randomdoublesbattle-97618,V1_B_3b84,28,0,arboliva|blaziken|ironmoth|latias|politoed|raikou,alomomola|armarouge|ironthorns|mimikyu|rhydon|snorlax,6,1,
battle-gen9randomdoublesbattle-97619,V1_B_3b84,12,0,beartic|gogoat|ironboulder|lokix|scrafty|tornadustherian,flamigo|kingdra|magearna|magnezone|scrafty|toedscruel,6,2,
battle-gen9randomdoublesbattle-97620,V1_A_3b84,9,1,cinccino|cyclizar|heracross|sylveon|torterra|weavile,chienpao|dialgaorigin|espathra|garchomp|persian|volbeat,2,6,
battle-gen9randomdoublesbattle-97621,V1_B_3b84,20,0,chimecho|farigiraf|greattusk|pawmot|serperior|zacian,articuno|conkeldurr|cresselia|gumshoos|trevenant|tropius,6,5,
battle-gen9randomdoublesbattle-97622,V1_A_3b84,13,1,alcremierubyswirl|avalugg|bastiodon|kommoo|ogerpon|snorlax,heatran|overqwil|palossand|politoed|regidrago|scyther,3,6,
battle-gen9randomdoublesbattle-97623,V1_B_3b84,20,0,infernape|jumpluff|morpeko|oricoriopau|polteageist|vigoroth,crabominable|cryogonal|goodra|komala|lugia|medicham,6,3,
battle-gen9randomdoublesbattle-97624,V1_A_3b84,11,1,beartic|bronzong|crawdaunt|dipplin|klawf|screamtail,braviaryhisui|dewgong|ditto|forretress|mamoswine|phione,0,6,
battle-gen9randomdoublesbattle-97625,V1_B_3b84,16,0,appletun|ironbundle|leavanny|mimikyubusted|rotomfan|terrakion,clawitzer|dugtrioalola|flamigo|ironboulder|mabosstiff|tinkaton,6,3,
battle-gen9randomdoublesbattle-97626,V1_B_3b84,13,0,deoxysattack|greattusk|hitmontop|ludicolo|lycanroc|politoed,arceusgrass|cyclizar|dudunsparce|inteleon|mukalola|tinglu,6,1,
battle-gen9randomdoublesbattle-97627,V1_B_3b84,24,0,furret|haxorus|koraidon|regice|solgaleo|victreebel,amoonguss|floatzel|latios|metagross|sableye|spidops,6,3,
battle-gen9randomdoublesbattle-97628,V1_B_3b84,17,0,clefairy|dedenne|politoed|skarmory|tinglu|walkingwake,alomomola|beartic|drifblim|necrozma|zaciancrowned|zapdosgalar,6,3,
battle-gen9randomdoublesbattle-97629,V1_B_3b84,12,0,decidueyehisui|houndoom|houndstone|jolteon|quaquaval|vigoroth,flamigo|gallade|oinkologne|polteageist|probopass|regigigas,6,5,
battle-gen9randomdoublesbattle-97630,V1_A_3b84,19,1,cryogonal|glimmora|hippowdon|hypno|ironjugulis|mandibuzz,cetitan|greedent|sandyshocks|shaymin|zarude|zebstrika,3,6,
battle-gen9randomdoublesbattle-97631,V1_B_3b84,11,0,greedent|grimmsnarl|maushold|venusaur|wochien|yanmega,articuno|golemalola|ironvaliant|malamar|slitherwing|venomoth,6,5,
battle-gen9randomdoublesbattle-97632,V1_B_3b84,12,0,cramorant|gallade|hawlucha|komala|shiftry|sylveon,blastoise|eelektross|meowstic|ogerpon|perrserker|slowking,6,5,
battle-gen9randomdoublesbattle-97633,V1_B_3b84,27,0,altaria|bellibolt|chandelure|delphox|furret|mew,blastoise|clefairy|gogoat|milotic|pikachuoriginal|screamtail,6,3,
battle-gen9randomdoublesbattle-97634,V1_B_3b84,17,0,hooh|okidogi|palafinhero|reuniclus|taurospaldeacombat|terapagosterastal,annihilape|arbok|bronzong|rayquaza|vaporeon|virizion,6,2,
battle-gen9randomdoublesbattle-97635,V1_B_3b84,14,0,ariados|granbull|grumpig|thundurus|whiscash|wugtrio,chandelure|dragapult|meloetta|miraidon|torkoal,6,2,
battle-gen9randomdoublesbattle-97636,V1_A_3b84,20,1,crabominable|dragonite|granbull|persianalola|scyther|skeledirge,golurk|grumpig|gyarados|masquerain|morpeko|wyrdeer,5,6,
battle-gen9randomdoublesbattle-97637,V1_A_3b84,20,1,cinderace|farigiraf|smeargle|toxtricity|tyranitar|uxie,cinderace|clefable|grimmsnarl|hariyama|slaking|vigoroth,5,6,
battle-gen9randomdoublesbattle-97638,V1_B_3b84,14,0,blissey|delphox|deoxys|golduck|minun|zoroarkhisui,calyrex|haxorus|komala|pawmot|quagsire|ursalunabloodmoon,6,2,
battle-gen9randomdoublesbattle-97639,V1_B_3b84,22,0,giratina|klefki|lugia|regice|tyranitar|zekrom,barraskewda|dodrio|dragapult|duraludon|regirock|umbreon,6,4,
battle-gen9randomdoublesbattle-97640,V1_A_3b84,16,1,chimecho|glalie|ogerponwellspring|slaking|venomoth|zarudedada,drednaw|goodrahisui|greattusk|lunala|magmar|tinglu,3,6,
battle-gen9randomdoublesbattle-97641,V1_A_3b84,15,1,brambleghast|luxray|sandslashalola|spiritomb|tropius|typhlosion,arcaninehisui|bruxish|furret|goodrahisui|granbull|ribombee,1,6,
battle-gen9randomdoublesbattle-97642,V1_B_3b84,12,0,hitmonchan|kleavor|pecharunt|rabsca|taurospaldeablaze|tornadus,dusknoir|lugia|seviper|skarmory|toxtricity|whiscash,6,3,
battle-gen9randomdoublesbattle-97643,V1_A_3b84,12,1,brutebonnet|delibird|dialgaorigin|regirock|toxapex|vileplume,espeon|kilowattrel|ludicolo|porygon2|volcanion|zebstrika,1,6,
battle-gen9randomdoublesbattle-97644,V1_A_3b84,19,1,cetitan|falinks|magmar|pachirisu|pikachualola|sandaconda,arceuspsychic|electabuzz|fezandipiti|forretress|kilowattrel|lilliganthisui,5,6,
battle-gen9randomdoublesbattle-97645,V1_B_3b84,18,0,baxcalibur|clodsire|comfey|excadrill|revavroom|wochien,bellibolt|delibird|manaphy|meowscarada|metagross|noctowl,6,3,
battle-gen9randomdoublesbattle-97646,V1_A_3b84,24,1,bellibolt|carbink|honchkrow|kommoo|murkrow|swampert,ariados|dondozo|drednaw|jolteon|screamtail|staraptor,2,6,
battle-gen9randomdoublesbattle-97647,V1_B_3b84,14,0,alcremierubycream|farigiraf|glalie|mamoswine|mew|serperior,gliscor|haxorus|okidogi|scovillain|torkoal|venusaur,6,0,
battle-gen9randomdoublesbattle-97648,V1_B_3b84,13,0,entei|espeon|fezandipiti|hydrapple|politoed|toxicroak,donphan|frosmoth|haxorus|primarina|spidops|zacian,6,2,
battle-gen9randomdoublesbattle-97649,V1_A_3b84,23,1,brutebonnet|ceruledge|gothitelle|gyarados|reuniclus|swalot,abomasnow|chimecho|flamigo|lanturn|magnezone|terrakion,4,6,
battle-gen9randomdoublesbattle-97650,V1_B_3b84,15,0,basculin|clefairy|diancie|furret|landorustherian|ursaluna,bruxish|houndstone|kommoo|mandibuzz|trevenant|venomoth,6,4,
