battle_id,winner,turns,team_us,team_opp
battle-gen9randomdoublesbattle-119167,us,14,bellibolt|entei|gardevoir|infernape|keldeoresolute|noctowl,braviaryhisui|golurk|lunala|magmortar|scizor|talonflame
battle-gen9randomdoublesbattle-119168,opp,25,arbok|articuno|blissey|crawdaunt|ribombee|walkingwake,alomomola|chandelure|ironhands|meloetta|ogerponhearthflame|toxapex
battle-gen9randomdoublesbattle-119169,opp,17,avalugg|glaceon|keldeoresolute|okidogi|oranguru|skuntank,electivire|feraligatr|magmortar|mightyena|salazzle|venusaur
battle-gen9randomdoublesbattle-119170,opp,19,clefairy|medicham|mismagius|skarmory|tentacruel|whimsicott,forretress|gougingfire|granbull|jolteon|muk|screamtail
battle-gen9randomdoublesbattle-119171,opp,10,gastrodon|kilowattrel|kingambit|persianalola|stonjourner|virizion,eelektross|indeedeef|lapras|masquerain|quaquaval|rillaboom
battle-gen9randomdoublesbattle-119172,opp,23,bellibolt|cresselia|falinks|gyarados|inteleon|kleavor,kleavor|ludicolo|registeel|trevenant|vaporeon|wyrdeer
battle-gen9randomdoublesbattle-119173,us,14,arceuswater|chiyu|coalossal|quagsire|raichualola|zarude,glastrier|ironvaliant|magcargo|okidogi|raichu|roaringmoon
battle-gen9randomdoublesbattle-119174,us,12,dodrio|flapple|glalie|mukalola|polteageistantique|trevenant,bastiodon|empoleon|lanturn|lilligant|rayquaza|wyrdeer
battle-gen9randomdoublesbattle-119175,opp,15,appletun|meloetta|mesprit|miraidon|oricoriosensu|poliwrath,crawdaunt|leafeon|metagross|sinistcha|thundurustherian|umbreon
battle-gen9randomdoublesbattle-119176,us,27,clodsire|corviknight|gyarados|ironvaliant|polteageist|virizion,ironvaliant|latias|leavanny|mew|milotic|palkia
battle-gen9randomdoublesbattle-119177,opp,16,araquanid|espathra|mamoswine|mudsdale|oranguru|primarina,ironmoth|ninetales|phione|samurott|sawsbuck|sudowoodo
battle-gen9randomdoublesbattle-119178,us,16,ampharos|comfey|exeggutoralola|lokix|samurotthisui|trevenant,dugtrio|enamorus|houndstone|rayquaza|spiritomb|zaciancrowned
battle-gen9randomdoublesbattle-119179,us,19,avalugghisui|dialgaorigin|lugia|manaphy|minun|primarina,cresselia|diancie|oricoriopau|sunflora|swanna|tsareena
battle-gen9randomdoublesbattle-119180,opp,23,dragapult|minun|perrserker|revavroom|spiritomb|wyrdeer,dialgaorigin|dondozo|haxorus|jirachi|mamoswine|terrakion
battle-gen9randomdoublesbattle-119181,opp,14,amoonguss|cetitan|haxorus|ironmoth|politoed|smeargle,cetitan|espeon|ironbundle|milotic|oricoriosensu|stonjourner
battle-gen9randomdoublesbattle-119182,us,18,abomasnow|ariados|falinks|hatterene|ironthorns|politoed,appletun|duraludon|forretress|greedent|mismagius|rhydon
battle-gen9randomdoublesbattle-119183,opp,18,gengar|glastrier|roaringmoon|scyther|shayminsky|slowking,hippowdon|inteleon|leavanny|magnezone|sylveon|vikavolt
battle-gen9randomdoublesbattle-119184,us,23,clawitzer|ditto|keldeoresolute|vivilloncontinental|wochien|zamazentacrowned,chesnaught|gothitelle|kilowattrel|manaphy|scizor|vivillonjungle
battle-gen9randomdoublesbattle-119185,us,9,flapple|glastrier|luvdisc|metagross|passimian|wochien,dragalge|drednaw|greedent|reshiram|spectrier|vaporeon
battle-gen9randomdoublesbattle-119186,us,23,chienpao|gholdengo|hydrapple|metagross|slaking|zekrom,amoonguss|dusknoir|heatran|rabsca|reshiram|rhyperior
battle-gen9randomdoublesbattle-119187,us,13,conkeldurr|dialga|frosmoth|lunala|mamoswine|terrakion,arcanine|dachsbun|regirock|spectrier|walkingwake|zekrom
battle-gen9randomdoublesbattle-119188,us,15,entei|froslass|gastrodoneast|glaceon|slowbro|sylveon,donphan|frosmoth|mew|sunflora|zangoose|zarudedada
battle-gen9randomdoublesbattle-119189,opp,16,gengar|leafeon|palossand|snorlax|sylveon|toxtricitylowkey,basculin|electrodehisui|glastrier|mandibuzz|wyrdeer
battle-gen9randomdoublesbattle-119190,us,18,appletun|greattusk|plusle|sandslashalola|smeargle|trevenant,conkeldurr|electabuzz|gliscor|regirock|sawsbuckwinter|zaciancrowned
battle-gen9randomdoublesbattle-119191,us,15,arcaninehisui|breloom|chandelure|luxray|meowstic|oranguru,crawdaunt|inteleon|mukalola|pikachuworld|skeledirge|vivillongarden
battle-gen9randomdoublesbattle-119192,us,20,azumarill|baxcalibur|calyrexice|hatterene|komala|sinistcha,calyrexshadow|eternatus|florgeswhite|gougingfire|masquerain|victreebel
battle-gen9randomdoublesbattle-119193,opp,20,carbink|gyarados|malamar|sableye|sneasler|wyrdeer,houndstone|indeedee|phione|suicune|wyrdeer
battle-gen9randomdoublesbattle-119194,us,35,magearna|regigigas|revavroom|sableye|talonflame|volbeat,floatzel|illumise|indeedee|porygon2|salamence|tyranitar
battle-gen9randomdoublesbattle-119195,us,10,calyrexshadow|ceruledge|munkidori|roaringmoon|scovillain|venomoth,ambipom|delibird|espathra|mesprit|rampardos|sudowoodo
battle-gen9randomdoublesbattle-119196,opp,10,ariados|avalugghisui|floatzel|meowscarada|milotic|salamence,bronzong|chiyu|cyclizar|pecharunt|slowbro|spiritomb
battle-gen9randomdoublesbattle-119197,opp,13,fezandipiti|greninja|heracross|magnezone|pikachuoriginal|walkingwake,braviary|donphan|floatzel|klefki|overqwil|tyranitar
battle-gen9randomdoublesbattle-119198,us,15,furret|gumshoos|jolteon|plusle|rayquaza|volcarona,basculin|blaziken|ditto|flapple|ironbundle|lilliganthisui
battle-gen9randomdoublesbattle-119199,us,16,banette|crabominable|flareon|meowscarada|minun|swalot,chiyu|dachsbun|muk|polteageist|samurott|scovillain
battle-gen9randomdoublesbattle-119200,opp,13,blaziken|cloyster|delibird|diancie|mabosstiff|regieleki,exeggutor|froslass|gastrodoneast|komala|sandslashalola|screamtail
battle-gen9randomdoublesbattle-119201,us,24,arceusbug|gholdengo|kilowattrel|swampert|tropius|walkingwake,oricoriopau|pachirisu|pelipper|quagsire|rampardos|toxicroak
battle-gen9randomdoublesbattle-119202,opp,14,ambipom|blissey|cetitan|chesnaught|jolteon|taurospaldeablaze,banette|basculin|ironthorns|magmar|rotomfrost|slitherwing
battle-gen9randomdoublesbattle-119203,opp,16,espathra|exeggutor|froslass|greattusk|hippowdon|skarmory,bastiodon|farigiraf|flapple|incineroar|kyogre|porygon2
battle-gen9randomdoublesbattle-119204,opp,19,blissey|falinks|ironhands|meloetta|pelipper|sableye,dipplin|infernape|oinkolognef|regidrago|umbreon|vigoroth
battle-gen9randomdoublesbattle-119205,opp,16,hypno|irontreads|kingambit|munkidori|scyther|urshifu,hippowdon|murkrow|passimian|swampert|umbreon|zangoose
battle-gen9randomdoublesbattle-119206,opp,20,camerupt|dragalge|hatterene|ironleaves|ludicolo|mamoswine,gastrodoneast|hooh|incineroar|ironboulder|sylveon|vileplume
battle-gen9randomdoublesbattle-119207,us,14,azumarill|cinderace|mabosstiff|quagsire|rotom|talonflame,crabominable|crawdaunt|flareon|kleavor|toucannon|zarude
battle-gen9randomdoublesbattle-119208,opp,14,arceusdark|copperajah|dragonite|torkoal|weavile|weezinggalar,chiyu|groudon|leavanny|meowstic|pincurchin|yanmega
battle-gen9randomdoublesbattle-119209,opp,12,avalugghisui|dragapult|reuniclus|salamence|toxtricitylowkey|uxie,bruxish|corviknight|fluttermane|rhyperior|weavile|zebstrika
battle-gen9randomdoublesbattle-119210,us,30,bellossom|delibird|greattusk|kyuremblack|minun|sandyshocks,bombirdier|inteleon|leafeon|lunala|mausholdfour|sandslashalola
battle-gen9randomdoublesbattle-119211,opp,9,diancie|excadrill|heatran|hitmontop|sinistchamasterpiece|zangoose,baxcalibur|greedent|ironleaves|skuntank|victreebel
battle-gen9randomdoublesbattle-119212,us,17,eternatus|floatzel|flygon|milotic|scizor|skeledirge,arcanine|gyarados|ironvaliant|serperior|spidops|walkingwake
battle-gen9randomdoublesbattle-119213,opp,13,araquanid|duraludon|froslass|greattusk|grumpig|pelipper,delibird|glimmora|palafin|quaquaval|regice|vikavolt
battle-gen9randomdoublesbattle-119214,opp,16,basculegionf|blaziken|latias|roaringmoon|toedscruel|typhlosion,blaziken|cyclizar|deoxysspeed|raichualola|shaymin|tinkaton
battle-gen9randomdoublesbattle-119215,opp,17,ambipom|chiyu|donphan|galvantula|regigigas|sandyshocks,banette|kleavor|raichu|rayquaza|sandyshocks|swalot
battle-gen9randomdoublesbattle-119216,us,15,basculinbluestriped|flygon|honchkrow|luxray|volcarona|zekrom,banette|gliscor|komala|mimikyu|vigoroth|yanmega
battle-gen9randomdoublesbattle-119217,opp,20,cresselia|flygon|granbull|magmar|pawmot|raichualola,basculegion|flamigo|gholdengo|incineroar|meowscarada|yanmega
battle-gen9randomdoublesbattle-119218,opp,20,dragonite|flareon|malamar|mewtwo|revavroom|venusaur,abomasnow|alcremierubyswirl|giratina|okidogi|oricorio|zacian
battle-gen9randomdoublesbattle-119219,us,15,dipplin|flareon|golurk|hawlucha|oranguru|umbreon,darkrai|dialgaorigin|exeggutoralola|falinks|revavroom|volcarona
battle-gen9randomdoublesbattle-119220,opp,27,amoonguss|archaludon|conkeldurr|kricketune|ninetalesalola|pikachuworld,krookodile|noctowl|oinkologne|palossand|pecharunt|sudowoodo
battle-gen9randomdoublesbattle-119221,opp,16,flareon|gallade|irontreads|mimikyubusted|passimian|spiritomb,greedent|koraidon|phione|skeledirge|sylveon|taurospaldeaaqua
battle-gen9randomdoublesbattle-119222,us,17,bombirdier|houndoom|mismagius|revavroom|shaymin|stonjourner,alomomola|ironvaliant|sableye|samurotthisui|sudowoodo|typhlosion
battle-gen9randomdoublesbattle-119223,opp,21,azelf|emboar|excadrill|roaringmoon|screamtail|venomoth,araquanid|hypno|klefki|leavanny|phione|squawkabillyblue
battle-gen9randomdoublesbattle-119224,opp,22,decidueye|feraligatr|flareon|hypno|jirachi|registeel,duraludon|hypno|mienshao|skarmory|smeargle|vigoroth
battle-gen9randomdoublesbattle-119225,us,9,abomasnow|annihilape|greninja|ironcrown|swalot|tyranitar,armarouge|hitmontop|ironhands|lokix|pincurchin|staraptor
battle-gen9randomdoublesbattle-119226,us,19,arceusghost|regidrago|samurotthisui|slaking|terrakion|vespiquen,gyarados|hitmonchan|hydreigon|meloetta|weavile|zamazentacrowned
battle-gen9randomdoublesbattle-119227,us,21,copperajah|crawdaunt|qwilfishhisui|sandslashalola|squawkabillyblue|swampert,alomomola|banette|ironthorns|mew|oricorio|rotom
battle-gen9randomdoublesbattle-119228,us,10,chiyu|corviknight|meowsticf|phione|politoed|salamence,dodrio|florgeswhite|hitmonlee|latios|masquerain|seviper
battle-gen9randomdoublesbattle-119229,opp,21,ceruledge|dondozo|kyuremblack|regidrago|sneasler|stonjourner,arboliva|archaludon|pachirisu|shaymin|squawkabillyblue|tatsugiri
battle-gen9randomdoublesbattle-119230,opp,30,appletun|bastiodon|terapagosterastal|tinglu|typhlosionhisui|vespiquen,cobalion|duraludon|gardevoir|lugia|mudsdale|persian
battle-gen9randomdoublesbattle-119231,opp,14,beartic|espeon|glaceon|hooh|lucario|pecharunt,azumarill|dusknoir|ironmoth|medicham|regice|yanmega
battle-gen9randomdoublesbattle-119232,us,28,drifblim|electrodehisui|ironvaliant|leavanny|manaphy|urshifu,araquanid|comfey|mew|pachirisu|walkingwake|zoroark
battle-gen9randomdoublesbattle-119233,opp,17,banette|dudunsparcethreesegment|hypno|quagsire|regieleki|snorlax,arceusdark|enamorustherian|mismagius|mudsdale|ursalunabloodmoon|wyrdeer
battle-gen9randomdoublesbattle-119234,opp,9,armarouge|clefairy|mudsdale|taurospaldeacombat|thundurustherian|uxie,dodrio|garchomp|magcargo|munkidori|sylveon|zangoose
battle-gen9randomdoublesbattle-119235,us,20,bastiodon|cobalion|deoxysattack|diancie|gothitelle|torterra,eelektross|raikou|revavroom|ribombee|vaporeon|zarude
battle-gen9randomdoublesbattle-119236,opp,20,ironcrown|lycanrocmidnight|pelipper|suicune|terapagosterastal|zarudedada,camerupt|emboar|gastrodon|kyurem|mew|noivern
battle-gen9randomdoublesbattle-119237,opp,14,gastrodoneast|ironbundle|regieleki|sudowoodo|toedscruel|zapdosgalar,araquanid|greninja|porygon2|regidrago|screamtail|vikavolt
battle-gen9randomdoublesbattle-119238,opp,15,copperajah|hatterene|mabosstiff|meowsticf|terrakion|toxapex,ceruledge|comfey|dragalge|kingambit|poliwrath|zoroarkhisui
battle-gen9randomdoublesbattle-119239,us,12,archaludon|breloom|quaquaval|sandyshocks|solgaleo|wochien,galvantula|hydrapple|quaquaval|raichualola|smeargle|stonjourner
battle-gen9randomdoublesbattle-119240,us,13,annihilape|cinderace|gengar|lilliganthisui|ninetalesalola|zapdos,enamorus|hippowdon|sandyshocks|scizor|typhlosion|urshifu
battle-gen9randomdoublesbattle-119241,opp,19,braviary|conkeldurr|eiscuenoice|rampardos|terapagosterastal|volbeat,bastiodon|bellossom|fluttermane|meganium|mudsdale|sableye
battle-gen9randomdoublesbattle-119242,opp,15,calyrexshadow|deoxys|ironvaliant|meganium|rotomheat|scyther,chienpao|comfey|hariyama|klawf|kommoo|oranguru
battle-gen9randomdoublesbattle-119243,opp,20,ampharos|brutebonnet|dachsbun|flygon|hydreigon|solgaleo,chiyu|corviknight|gliscor|volbeat|weezing|wyrdeer
battle-gen9randomdoublesbattle-119244,us,15,florgesblue|grumpig|krookodile|magmortar|qwilfish|wochien,ambipom|breloom|farigiraf|flareon|kilowattrel|zamazenta
battle-gen9randomdoublesbattle-119245,us,16,corviknight|hatterene|mewtwo|pincurchin|porygonz|scovillain,emboar|exeggutor|landorus|primarina|spectrier|wugtrio
battle-gen9randomdoublesbattle-119246,us,22,flygon|ironvaliant|jirachi|palkia|rhyperior|sandslashalola,appletun|dodrio|koraidon|lapras|lunala|slitherwing
battle-gen9randomdoublesbattle-119247,opp,19,altaria|lurantis|mandibuzz|mightyena|palafinhero|regice,clawitzer|dondozo|latios|snorlax|tropius|zebstrika
battle-gen9randomdoublesbattle-119248,opp,15,arboliva|cinccino|electrodehisui|hitmonlee|lapras|luxray,banette|donphan|gougingfire|passimian|snorlax|terrakion
battle-gen9randomdoublesbattle-119249,opp,17,cramorant|farigiraf|glalie|mudsdale|toxtricitylowkey|wyrdeer,darkrai|golurk|mew|slaking|toxicroak|volbeat
battle-gen9randomdoublesbattle-119250,opp,21,donphan|hawlucha|perrserker|salazzle|staraptor|wigglytuff,brambleghast|cresselia|duraludon|glalie|spectrier|zekrom
battle-gen9randomdoublesbattle-119251,us,21,amoonguss|archaludon|blaziken|magmar|ursaluna|urshifu,araquanid|deoxysdefense|hatterene|lanturn|pikachualola|sawsbucksummer
battle-gen9randomdoublesbattle-119252,opp,12,annihilape|arceusdark|duraludon|inteleon|muk|rhyperior,dialgaorigin|enamorus|hydreigon|munkidori|reuniclus|trevenant
battle-gen9randomdoublesbattle-119253,us,13,basculegionf|gastrodoneast|jolteon|mienshao|noivern|orthworm,cinccino|floatzel|meloetta|pawmot|rhyperior|scizor
battle-gen9randomdoublesbattle-119254,us,25,basculinbluestriped|bronzong|dewgong|hoopaunbound|oinkolognef|volcarona,azelf|golurk|heracross|mamoswine|skuntank|sylveon
battle-gen9randomdoublesbattle-119255,opp,14,dudunsparcethreesegment|heatran|koraidon|miniorgreen|phione|toucannon,armarouge|chandelure|duraludon|greedent|hoopa|vaporeon
battle-gen9randomdoublesbattle-119256,opp,15,basculegion|comfey|electrodehisui|flamigo|mudsdale|rotomfrost,avalugghisui|dachsbun|ironhands|kyogre|latios|ogerpon
battle-gen9randomdoublesbattle-119257,us,16,azelf|eternatus|magmar|plusle|vespiquen|walkingwake,annihilape|chiyu|entei|hydreigon|suicune|toedscruel
battle-gen9randomdoublesbattle-119258,us,19,chienpao|glimmora|irontreads|koraidon|tatsugiri|tinkaton,charizard|gyarados|houndoom|komala|shaymin|spiritomb
battle-gen9randomdoublesbattle-119259,opp,19,drednaw|eelektross|illumise|magcargo|oranguru|zangoose,avalugg|honchkrow|lokix|regirock|toxicroak|wigglytuff
battle-gen9randomdoublesbattle-119260,opp,15,arceussteel|articuno|giratinaorigin|jolteon|perrserker|spectrier,golurk|gothitelle|gumshoos|lurantis|noctowl|plusle
battle-gen9randomdoublesbattle-119261,us,15,barraskewda|mukalola|oranguru|regigigas|scizor|vaporeon,flareon|noctowl|swampert|toedscruel|venusaur|volbeat
battle-gen9randomdoublesbattle-119262,opp,16,decidueyehisui|mesprit|ogerpon|overqwil|raikou|zamazentacrowned,calyrexshadow|espeon|flareon|grimmsnarl|perrserker|sandyshocks
battle-gen9randomdoublesbattle-119263,opp,20,cetitan|hydreigon|latios|rhydon|screamtail|talonflame,bastiodon|eiscue|fezandipiti|sandaconda|skeledirge|vigoroth
battle-gen9randomdoublesbattle-119264,opp,19,gholdengo|gougingfire|lycanrocmidnight|passimian|snorlax|spectrier,dewgong|hydrapple|hydreigon|lunala|sandyshocks|terrakion
battle-gen9randomdoublesbattle-119265,opp,18,camerupt|grimmsnarl|noivern|ribombee|toxicroak|venomoth,alomomola|bellossom|gallade|ironcrown|sunflora|umbreon
battle-gen9randomdoublesbattle-119266,opp,24,comfey|dachsbun|eternatus|politoed|seviper|zebstrika,arceusrock|magmortar|malamar|noivern|oricorio|veluza
battle-gen9randomdoublesbattle-119267,opp,16,duraludon|froslass|murkrow|palkiaorigin|victreebel|wochien,arbok|armarouge|breloom|cloyster|hydrapple|magcargo
battle-gen9randomdoublesbattle-119268,us,12,bastiodon|dugtrio|gliscor|lokix|regieleki|umbreon,donphan|flamigo|grimmsnarl|mesprit|politoed|samurotthisui
battle-gen9randomdoublesbattle-119269,us,12,donphan|feraligatr|manaphy|screamtail|toxicroak|vespiquen,gliscor|heracross|hoopaunbound|ironcrown|noctowl|rotomfrost
battle-gen9randomdoublesbattle-119270,us,12,ambipom|barraskewda|carbink|clawitzer|entei|orthworm,cyclizar|flygon|hitmonchan|serperior|slowkinggalar|solgaleo
battle-gen9randomdoublesbattle-119271,opp,17,corviknight|gliscor|sawsbuckautumn|scovillain|tyranitar|weezinggalar,avalugg|chimecho|clefable|kommoo|rabsca|whiscash
battle-gen9randomdoublesbattle-119272,us,23,barraskewda|blissey|haxorus|hoopaunbound|screamtail|zaciancrowned,annihilape|mesprit|palkia|staraptor|tatsugiri|wyrdeer
battle-gen9randomdoublesbattle-119273,opp,17,enamorustherian|froslass|kyogre|leavanny|pachirisu|wigglytuff,bronzong|drifblim|gengar|raikou|slaking|tornadustherian
battle-gen9randomdoublesbattle-119274,us,17,dewgong|fluttermane|forretress|heracross|mukalola|sandyshocks,hippowdon|oinkolognef|pyroar|rayquaza|shiftry|zebstrika
battle-gen9randomdoublesbattle-119275,opp,9,cloyster|decidueyehisui|electivire|scovillain|walkingwake|yanmega,ambipom|calyrex|ditto|lokix|samurott|serperior
battle-gen9randomdoublesbattle-119276,us,19,blastoise|cryogonal|falinks|gholdengo|hawlucha|reshiram,granbull|indeedeef|jirachi|primarina|regigigas|suicune
battle-gen9randomdoublesbattle-119277,us,17,dedenne|hippowdon|ironvaliant|lanturn|lurantis|lycanroc,archaludon|deoxysspeed|dodrio|ironmoth|lumineon|rhyperior
battle-gen9randomdoublesbattle-119278,opp,10,glimmora|ironleaves|phione|porygonz|scovillain|zacian,altaria|excadrill|pikachu|revavroom|smeargle
battle-gen9randomdoublesbattle-119279,us,9,diancie|dusknoir|medicham|trevenant|tyranitar|venusaur,annihilape|arcanine|avalugghisui|passimian|scizor|zebstrika
battle-gen9randomdoublesbattle-119280,us,18,cinccino|gardevoir|gengar|toucannon|vileplume|whiscash,dragalge|glastrier|meowscarada|plusle|ribombee|talonflame
battle-gen9randomdoublesbattle-119281,us,15,appletun|donphan|flareon|malamar|palafinhero|tornadus,abomasnow|arceussteel|dachsbun|porygonz|reuniclus|ribombee
battle-gen9randomdoublesbattle-119282,us,11,banette|hydrapple|klawf|lapras|victreebel|vikavolt,crabominable|keldeoresolute|klawf|rhyperior|scyther|seviper
battle-gen9randomdoublesbattle-119283,opp,12,articunogalar|azumarill|cinderace|pachirisu|palafinhero|scovillain,altaria|diancie|hitmonlee|tatsugiri|thundurustherian
battle-gen9randomdoublesbattle-119284,us,15,groudon|grumpig|kingdra|kyogre|toedscruel|zaciancrowned,avalugg|bronzong|bruxish|houndstone|morpeko|tornadustherian
battle-gen9randomdoublesbattle-119285,us,20,bellibolt|dusknoir|eternatus|giratinaorigin|manaphy|seviper,mamoswine|masquerain|moltresgalar|rillaboom|rotomheat|zangoose
battle-gen9randomdoublesbattle-119286,opp,19,grafaiai|ironbundle|pecharunt|rillaboom|sinistchamasterpiece|whiscash,dragapult|dugtrio|incineroar|indeedeef|manaphy|whiscash
battle-gen9randomdoublesbattle-119287,opp,16,brutebonnet|fluttermane|glalie|kyogre|latios|tropius,drednaw|glalie|grimmsnarl|komala|oranguru|walkingwake
battle-gen9randomdoublesbattle-119288,opp,19,cacturne|dusknoir|leafeon|solgaleo|sudowoodo|vigoroth,coalossal|decidueyehisui|irontreads|koraidon|ribombee|slaking
battle-gen9randomdoublesbattle-119289,us,17,cryogonal|dipplin|heracross|kricketune|pawmot|talonflame,golduck|noivern|pawmot|sableye|sawsbucksummer|smeargle
battle-gen9randomdoublesbattle-119290,opp,16,ariados|bellossom|delphox|gumshoos|scovillain|umbreon,banette|basculin|clodsire|lapras|raikou|rhydon
battle-gen9randomdoublesbattle-119291,us,17,corviknight|malamar|qwilfishhisui|regidrago|scizor|torterra,ceruledge|exeggutor|hitmonchan|seviper|toxtricitylowkey|wugtrio
battle-gen9randomdoublesbattle-119292,opp,21,farigiraf|gogoat|ironthorns|klefki|ludicolo|minun,camerupt|decidueye|necrozmadawnwings|okidogi|regice|roaringmoon
battle-gen9randomdoublesbattle-119293,us,15,cobalion|espeon|hawlucha|regigigas|sceptile|sinistchamasterpiece,dewgong|eiscue|granbull|milotic|skarmory|slowkinggalar
battle-gen9randomdoublesbattle-119294,opp,15,alcremiemintcream|empoleon|gallade|ironmoth|meganium|spiritomb,clefairy|electivire|mightyena|pikachusinnoh|polteageistantique|reshiram
battle-gen9randomdoublesbattle-119295,us,16,abomasnow|arboliva|blastoise|blissey|comfey|volcanion,empoleon|golurk|kingambit|oranguru|rillaboom|stonjourner
battle-gen9randomdoublesbattle-119296,opp,15,cacturne|crabominable|dialgaorigin|forretress|toxtricitylowkey|zekrom,arceusrock|chandelure|electabuzz|galvantula|palkia|slitherwing
battle-gen9randomdoublesbattle-119297,us,21,frosmoth|hatterene|ludicolo|sinistcha|skuntank|spiritomb,comfey|ludicolo|lunala|mightyena|sceptile|walkingwake
battle-gen9randomdoublesbattle-119298,opp,13,basculin|cacturne|cramorant|gougingfire|hitmonchan|rayquaza,avalugg|diancie|dragalge|eternatus|glalie|swampert
battle-gen9randomdoublesbattle-119299,us,8,grimmsnarl|ironleaves|keldeoresolute|persian|wyrdeer|yanmega,azumarill|dewgong|electivire|emboar|houndoom|spidops
battle-gen9randomdoublesbattle-119300,us,12,arbok|braviary|dragalge|gallade|kingambit|spiritomb,cinderace|cyclizar|gengar|glastrier|meowscarada|mewtwo
battle-gen9randomdoublesbattle-119301,opp,24,dialga|golduck|klefki|meowscarada|regirock|sceptile,arceusice|ceruledge|mimikyu|registeel|skarmory|snorlax
battle-gen9randomdoublesbattle-119302,us,18,heatran|kingdra|kricketune|sneasler|sylveon|zarudedada,cacturne|empoleon|ironbundle|passimian|vileplume|wyrdeer
battle-gen9randomdoublesbattle-119303,opp,11,avalugg|bronzong|flamigo|mamoswine|ogerponwellspring|slowkinggalar,clawitzer|glastrier|klawf|kyogre|necrozmaduskmane|wigglytuff
battle-gen9randomdoublesbattle-119304,us,25,cramorant|forretress|gliscor|golduck|mew|weavile,cetitan|dachsbun|fluttermane|leafeon|roaringmoon|virizion
battle-gen9randomdoublesbattle-119305,us,14,grimmsnarl|ironleaves|ironmoth|murkrow|rampardos|typhlosionhisui,ambipom|entei|falinks|granbull|irontreads|ursalunabloodmoon
battle-gen9randomdoublesbattle-119306,opp,16,archaludon|deoxys|excadrill|lugia|mismagius|raikou,enamorustherian|mienshao|okidogi|plusle|regidrago|victreebel
battle-gen9randomdoublesbattle-119307,us,11,cryogonal|gengar|hitmontop|quaquaval|reshiram|tauros,ditto|golem|honchkrow|slitherwing|trevenant|zamazentacrowned
battle-gen9randomdoublesbattle-119308,us,13,arcaninehisui|mimikyubusted|murkrow|snorlax|volbeat|walkingwake,cloyster|dragapult|hippowdon|mienshao|slitherwing|vivillonsavanna
battle-gen9randomdoublesbattle-119309,opp,21,barraskewda|blaziken|cacturne|dragalge|dugtrioalola|forretress,banette|dachsbun|farigiraf|granbull|mamoswine|vespiquen
battle-gen9randomdoublesbattle-119310,opp,25,farigiraf|meloetta|orthworm|palafinhero|sandslash|scovillain,amoonguss|greedent|hatterene|hitmonchan|mew|salazzle
battle-gen9randomdoublesbattle-119311,opp,17,annihilape|grumpig|hawlucha|krookodile|sandaconda|screamtail,dondozo|hitmonlee|lurantis|spiritomb|zapdos
battle-gen9randomdoublesbattle-119312,us,19,greedent|heracross|luvdisc|mismagius|rhyperior|terapagosstellar,florgesorange|glastrier|koraidon|medicham|minior|snorlax
battle-gen9randomdoublesbattle-119313,us,13,dugtrioalola|magmar|pelipper|primarina|rillaboom|seviper,braviary|chimecho|cresselia|darkrai|rotomfrost|sableye
battle-gen9randomdoublesbattle-119314,opp,20,darkrai|dodrio|meloetta|palafinhero|pawmot|phione,altaria|incineroar|screamtail|tinkaton|uxie|volcanion
battle-gen9randomdoublesbattle-119315,us,13,amoonguss|florgesorange|lapras|luxray|rayquaza|serperior,chiyu|dragonite|inteleon|pikachukalos|rillaboom|sandslash
battle-gen9randomdoublesbattle-119316,us,16,amoonguss|azumarill|chimecho|electabuzz|kilowattrel|regice,donphan|eelektross|flapple|mesprit|palafin|regieleki
battle-gen9randomdoublesbattle-119317,opp,18,clawitzer|clodsire|deoxysspeed|ironhands|jumpluff|meowscarada,grumpig|lokix|mamoswine|masquerain|torkoal|wugtrio
battle-gen9randomdoublesbattle-119318,us,14,conkeldurr|jolteon|malamar|noctowl|tropius|vigoroth,arboliva|flareon|luvdisc|perrserker|terapagos|toxtricity
battle-gen9randomdoublesbattle-119319,opp,18,blastoise|chienpao|forretress|hariyama|illumise|toxtricitylowkey,floatzel|jumpluff|lugia|skuntank|tinglu|zangoose
battle-gen9randomdoublesbattle-119320,opp,21,golemalola|palossand|registeel|sandaconda|scyther|terapagosterastal,barraskewda|clodsire|haxorus|munkidori|sunflora|torkoal
battle-gen9randomdoublesbattle-119321,us,23,chienpao|goodrahisui|miniorindigo|oranguru|vileplume|zarude,deoxysspeed|dudunsparcethreesegment|fluttermane|ironvaliant|latias|ragingbolt
battle-gen9randomdoublesbattle-119322,us,11,ambipom|dragonite|necrozmadawnwings|regirock|tentacruel|urshifurapidstrike,delibird|mew|pachirisu|tauros|toucannon|vileplume
battle-gen9randomdoublesbattle-119323,opp,15,calyrex|emboar|ironvaliant|latios|regirock|skuntank,espeon|gliscor|ironleaves|magearnaoriginal|minior|orthworm
battle-gen9randomdoublesbattle-119324,opp,11,ceruledge|dusknoir|feraligatr|infernape|magearna|venusaur,araquanid|hatterene|munkidori|sneasler|stonjourner|zapdosgalar
battle-gen9randomdoublesbattle-119325,us,31,blissey|carbink|corviknight|glastrier|ironvaliant|sableye,latias|scyther|skarmory|swalot|swampert|tsareena
battle-gen9randomdoublesbattle-119326,opp,19,dondozo|forretress|froslass|groudon|pawmot|shiftry,annihilape|arceusfire|diancie|scizor|scyther|sneasler
