battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randomdoublesbattle-129422,v1,v2,v2Bfabbda4c,0,9,brambleghast|greedent|hatterene|raikou|stonjourner|uxie,alomomola|deoxys|meganium|murkrow|palkia|zebstrika,6,0,0.0,3,3,2.83
battle-gen9randomdoublesbattle-129423,v1,v2,v1Afabbda4c,1,6,arceusfire|copperajah|dragonite|latios|murkrow|sudowoodo,glimmora|houndoom|krookodile|ragingbolt|yanmega|zangoose,4,2,1.226,6,0,0.0
battle-gen9randomdoublesbattle-129424,v1,v2,v1Afabbda4c,1,9,dusknoir|granbull|lycanrocmidnight|milotic|sandslash|talonflame,greedent|hawlucha|ironmoth|metagross|roaringmoon|toxapex,3,3,1.909,6,0,0.0
battle-gen9randomdoublesbattle-129425,v1,v2,v1Afabbda4c,1,7,araquanid|breloom|palkiaorigin|sandaconda|skuntank|tyranitar,ambipom|feraligatr|raikou|smeargle|tinkaton|typhlosion,4,2,0.655,6,0,0.0
battle-gen9randomdoublesbattle-129426,v1,v2,v2Bfabbda4c,0,7,brambleghast|crawdaunt|garchomp|mienshao|ninetales|toucannon,arboliva|dachsbun|eternatus|greattusk|gumshoos|hypno,6,0,0.0,4,2,0.81
battle-gen9randomdoublesbattle-129427,v1,v2,v2Bfabbda4c,0,7,flapple|hitmonchan|minun|palossand|primarina|tatsugiri,clefairy|crawdaunt|greedent|kleavor|mudsdale|spectrier,6,0,0.0,4,2,1.33
battle-gen9randomdoublesbattle-129428,v1,v2,v1Afabbda4c,1,8,amoonguss|calyrexice|drednaw|duraludon|enamorustherian|vileplume,dachsbun|kleavor|regieleki|serperior|solgaleo|venusaur,4,2,1.643,6,0,0.0
battle-gen9randomdoublesbattle-129429,v1,v2,v2Bfabbda4c,0,10,avalugghisui|florges|houndstone|mausholdfour|meganium|sunflora,annihilape|arceusrock|dachsbun|persian|sandslashalola|torterra,6,0,0.0,5,1,0.08
battle-gen9randomdoublesbattle-129430,v1,v2,v1Afabbda4c,1,9,clefable|feraligatr|hydrapple|malamar|pecharunt|wigglytuff,ambipom|azumarill|decidueyehisui|drednaw|okidogi|raichu,3,3,2.405,6,0,0.0
battle-gen9randomdoublesbattle-129431,v1,v2,v1Afabbda4c,1,7,basculegion|dialga|munkidori|rhyperior|slitherwing|swanna,braviaryhisui|floatzel|mimikyu|oricoriopau|sandslash|terrakion,4,2,0.658,6,0,0.0
battle-gen9randomdoublesbattle-129432,v1,v2,v2Bfabbda4c,0,6,archaludon|garganacl|hydreigon|oricoriosensu|palafin|whiscash,breloom|hoopaunbound|meganium|morpeko,6,0,0.0,2,2,1.69
battle-gen9randomdoublesbattle-129433,v1,v2,v1Afabbda4c,1,8,calyrexice|comfey|dondozo|ironcrown|regieleki|wugtrio,comfey|hariyama|inteleon|ironboulder|sylveon|volcarona,4,2,1.618,6,0,0.0
battle-gen9randomdoublesbattle-129434,v1,v2,v2Bfabbda4c,0,9,arceusflying|eiscuenoice|flapple|phione|uxie|vespiquen,brambleghast|conkeldurr|lokix|polteageistantique,6,0,0.0,2,2,0.65
battle-gen9randomdoublesbattle-129435,v1,v2,v2Bfabbda4c,0,5,articunogalar|clefable|delphox|ragingbolt|scyther|wugtrio,chienpao|duraludon|metagross,6,0,0.0,1,2,1.15
battle-gen9randomdoublesbattle-129436,v1,v2,v1Afabbda4c,1,5,banette|ironleaves|pecharunt|ribombee|serperior|typhlosion,ambipom|lurantis|overqwil|revavroom|samurotthisui|stonjourner,4,2,1.065,6,0,0.0
battle-gen9randomdoublesbattle-129437,v1,v2,v1Afabbda4c,1,10,bruxish|froslass|haxorus|ironjugulis|ironmoth|ludicolo,dragapult|goodrahisui|hitmontop|overqwil|scovillain|slowbro,5,1,0.747,6,0,0.0
battle-gen9randomdoublesbattle-129438,v1,v2,v2Bfabbda4c,0,10,dudunsparcethreesegment|haxorus|inteleon|okidogi|persianalola|stonjourner,barraskewda|gastrodon|mismagius|roaringmoon|snorlax|terrakion,6,0,0.0,5,1,0.2
battle-gen9randomdoublesbattle-129439,v1,v2,v1Afabbda4c,1,8,ambipom|araquanid|brutebonnet|moltres|regieleki|sandaconda,corviknight|goodrahisui|hariyama|houndstone|latios|passimian,4,2,1.751,6,0,0.0
battle-gen9randomdoublesbattle-129440,v1,v2,v1Afabbda4c,1,7,bruxish|gogoat|ironleaves|miraidon|ninetales|rampardos,cinccino|krookodile|lunala|oranguru|politoed|polteageist,3,3,1.874,6,0,0.0
battle-gen9randomdoublesbattle-129441,v1,v2,v1Afabbda4c,1,6,barraskewda|chandelure|groudon|porygon2|rotomwash|vivillonsun,cacturne|ceruledge|flapple|gallade|magmar|munkidori,4,2,1.17,6,0,0.0
battle-gen9randomdoublesbattle-129442,v1,v2,v1Afabbda4c,1,8,annihilape|chiyu|flygon|gogoat|hippowdon|tentacruel,entei|eternatus|florgeswhite|gougingfire|greninja|grimmsnarl,4,2,0.402,6,0,0.0
battle-gen9randomdoublesbattle-129443,v1,v2,v1Afabbda4c,1,8,carbink|deoxysspeed|dragonite|fluttermane|komala|mewtwo,fluttermane|goodrahisui|kingambit|mesprit|mukalola|zangoose,3,3,2.901,6,0,0.0
battle-gen9randomdoublesbattle-129444,v1,v2,v1Afabbda4c,1,8,clefairy|falinks|grimmsnarl|groudon|miraidon|raikou,arcaninehisui|bellossom|heracross|ironjugulis|mukalola|vespiquen,4,2,1.544,6,0,0.0
battle-gen9randomdoublesbattle-129445,v1,v2,v2Bfabbda4c,0,7,dragalge|dragonite|gengar|manaphy|regigigas|vivillonsun,clefable|conkeldurr|hypno|primarina|toxicroak|umbreon,6,0,0.0,4,2,0.99
battle-gen9randomdoublesbattle-129446,v1,v2,v1Afabbda4c,1,9,banette|bronzong|dewgong|hitmonlee|houndstone|taurospaldeacombat,cobalion|flapple|gallade|granbull|hooh|spectrier,3,3,2.384,6,0,0.0
battle-gen9randomdoublesbattle-129447,v1,v2,v1Afabbda4c,1,7,bastiodon|mienshao|toedscruel|ursalunabloodmoon|veluza|whimsicott,deoxysspeed|golduck|hatterene|hooh|perrserker|plusle,3,3,2.601,6,0,0.0
battle-gen9randomdoublesbattle-129448,v1,v2,v1Afabbda4c,1,9,alcremiematchacream|banette|mesprit|palafin|veluza|zekrom,hydreigon|ninetalesalola|palossand|rabsca|rampardos|toedscruel,5,1,0.213,6,0,0.0
battle-gen9randomdoublesbattle-129449,v1,v2,v1Afabbda4c,1,9,dachsbun|eiscuenoice|electivire|froslass|pecharunt|virizion,bellossom|cryogonal|electabuzz|houndstone|oranguru|slowking,3,3,1.638,6,0,0.0
battle-gen9randomdoublesbattle-129450,v1,v2,v1Afabbda4c,1,6,flapple|lilliganthisui|magmar|regigigas|volcarona|zacian,basculegion|cloyster|latios|meowsticf|noctowl|ragingbolt,3,3,1.811,6,0,0.0
battle-gen9randomdoublesbattle-129451,v1,v2,v1Afabbda4c,1,7,golduck|jirachi|lanturn|mew|ogerpon|squawkabilly,cobalion|flamigo|ironleaves|stonjourner|uxie|volcanion,3,3,3.0,6,0,0.0
battle-gen9randomdoublesbattle-129452,v1,v2,v1Afabbda4c,1,7,espeon|klawf|mimikyubusted|skarmory|toedscruel|zaciancrowned,banette|eternatus|fluttermane|ludicolo|manaphy|roaringmoon,3,3,2.037,6,0,0.0
battle-gen9randomdoublesbattle-129453,v1,v2,v1Afabbda4c,1,10,araquanid|breloom|comfey|crabominable|palossand|walkingwake,hitmonlee|leavanny|sandaconda|swalot|ursalunabloodmoon|volbeat,4,2,1.463,6,0,0.0
battle-gen9randomdoublesbattle-129454,v1,v2,v2Bfabbda4c,0,11,araquanid|espathra|lucario|lunala|plusle|rampardos,arbok|chimecho|comfey|regieleki|scyther|toucannon,6,0,0.0,4,2,0.92
battle-gen9randomdoublesbattle-129455,v1,v2,v2Bfabbda4c,0,8,diancie|exeggutoralola|glastrier|komala|minun|ogerponcornerstone,avalugghisui|chesnaught|eiscue|emboar|rhyperior|slowbro,6,0,0.0,5,1,0.73
battle-gen9randomdoublesbattle-129456,v1,v2,v1Afabbda4c,1,10,abomasnow|diancie|moltresgalar|probopass|squawkabillyblue|wugtrio,ambipom|clawitzer|clefairy|delphox|muk|regice,5,1,0.22,6,0,0.0
battle-gen9randomdoublesbattle-129457,v1,v2,v2Bfabbda4c,0,11,cinderace|hydrapple|leavanny|qwilfish|regigigas|zekrom,eiscue|galvantula|lugia|pikachuhoenn|weezing|wyrdeer,6,0,0.0,4,2,2.0
battle-gen9randomdoublesbattle-129458,v1,v2,v2Bfabbda4c,0,12,alcremie|corviknight|toxapex|tsareena|ursaluna|whiscash,ampharos|beartic|gengar|magnezone|mimikyu|noivern,6,0,0.0,5,1,1.0
battle-gen9randomdoublesbattle-129459,v1,v2,v1Afabbda4c,1,9,arceusfire|hariyama|primarina|spectrier|weezing|zekrom,hooh|incineroar|ironboulder|meganium|porygon2|vileplume,5,1,1.0,6,0,0.0
battle-gen9randomdoublesbattle-129460,v1,v2,v1Afabbda4c,1,7,garchomp|ogerponhearthflame|pyroar|regirock|ribombee|zaciancrowned,gothitelle|latios|pelipper|scrafty|venomoth|zapdosgalar,5,1,0.362,6,0,0.0
battle-gen9randomdoublesbattle-129461,v1,v2,v2Bfabbda4c,0,6,arceus|donphan|incineroar|palafin|swanna|terrakion,glaceon|gumshoos|malamar|oricoriopau|quaquaval|regidrago,6,0,0.0,4,2,1.79
battle-gen9randomdoublesbattle-129462,v1,v2,v1Afabbda4c,1,8,breloom|calyrex|deoxysattack|incineroar|ironvaliant|lanturn,cetitan|indeedeef|landorus|magnezone|sylveon|volcanion,5,1,0.188,6,0,0.0
battle-gen9randomdoublesbattle-129463,v1,v2,v1Afabbda4c,1,7,galvantula|grafaiai|miniorindigo|murkrow|solgaleo|tatsugiri,drifblim|empoleon|feraligatr|magmar|sylveon|vikavolt,4,2,1.801,6,0,0.0
battle-gen9randomdoublesbattle-129464,v1,v2,v2Bfabbda4c,0,8,eelektross|gastrodoneast|regidrago|regieleki|smeargle|wyrdeer,greedent|mismagius|scizor|scrafty|snorlax|zebstrika,6,0,0.0,4,2,0.91
battle-gen9randomdoublesbattle-129465,v1,v2,v2Bfabbda4c,0,8,cloyster|excadrill|frosmoth|manaphy|medicham|spidops,ampharos|armarouge|meowscarada|regice|regieleki|zapdosgalar,6,0,0.0,4,2,0.32
battle-gen9randomdoublesbattle-129466,v1,v2,v2Bfabbda4c,0,10,chimecho|fluttermane|magnezone|moltresgalar|ribombee|scyther,cinccino|dialga|primarina|regice|reuniclus|vikavolt,6,0,0.0,5,1,0.31
battle-gen9randomdoublesbattle-129467,v1,v2,v2Bfabbda4c,0,8,eiscue|garganacl|ironmoth|keldeoresolute|vivillonpolar|wochien,grumpig|hariyama|ironthorns|jirachi|magmortar|regice,6,0,0.0,4,2,0.91
