battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randombattle-10471,v1,max_power,v1Abba23e73p8002,1,16,clefable|florgesorange|ninetales|passimian|perrserker|rotomfan,mabosstiff|mimikyu|squawkabilly|thundurustherian|trevenant|zebstrika,4,2,1.688,6,0,0.0
battle-gen9randombattle-10472,v1,max_power,Oppbba23e73p8002,0,26,ampharos|bastiodon|mightyena|moltresgalar|smeargle|staraptor,inteleon|klefki|polteageistantique|rotomheat|venusaur|wochien,6,0,0.0,5,1,0.19
battle-gen9randombattle-10473,v1,max_power,v1Abba23e73p8002,1,35,copperajah|dodrio|palossand|rotom|toedscruel|zamazentacrowned,arceusgrass|cinderace|duraludon|honchkrow|indeedee|pyroar,6,0,0.0,6,0,0.0
battle-gen9randombattle-10474,v1,max_power,v1Abba23e73p8002,1,17,garganacl|hawlucha|landorus|oinkologne|raichualola|wigglytuff,bellossom|crabominable|garchomp|oricoriopompom|passimian|skarmory,3,3,3.0,6,0,0.0
battle-gen9randombattle-10475,v1,max_power,v1Abba23e73p8002,1,16,dondozo|kleavor|mewtwo|rabsca|registeel|reshiram,copperajah|ironthorns|irontreads|masquerain|taurospaldeaaqua|wyrdeer,4,2,1.306,6,0,0.0
battle-gen9randombattle-10476,v1,max_power,v1Abba23e73p8002,1,18,haxorus|kyogre|oranguru|screamtail|swampert|venomoth,dusknoir|farigiraf|grafaiai|oricoriosensu|poliwrath|volcarona,3,3,3.0,6,0,0.0
battle-gen9randombattle-10477,v1,max_power,v1Abba23e73p8002,1,22,archaludon|forretress|kricketune|krookodile|mismagius|snorlax,appletun|coalossal|houndoom|illumise|trevenant|zangoose,3,3,2.738,6,0,0.0
battle-gen9randombattle-10478,v1,max_power,v1Abba23e73p8002,1,13,arbok|luxray|mienshao|reshiram|tornadus|volcarona,haxorus|ironvaliant|sandaconda|scizor|snorlax|umbreon,2,4,3.035,6,0,0.0
battle-gen9randombattle-10479,v1,max_power,Oppbba23e73p8002,0,17,araquanid|grimmsnarl|jirachi|pyroar|scyther|ursaring,beartic|diancie|greedent|noctowl|revavroom,6,0,0.0,4,1,0.44
battle-gen9randombattle-10480,v1,max_power,v1Abba23e73p8002,1,22,empoleon|gengar|kilowattrel|samurotthisui|tropius|umbreon,cobalion|glalie|medicham|minun|mismagius|oricorio,4,2,1.762,6,0,0.0
battle-gen9randombattle-10481,v1,max_power,v1Abba23e73p8002,1,21,arboliva|copperajah|cresselia|meowscarada|pincurchin|tatsugiri,amoonguss|dudunsparce|golduck|torkoal|vaporeon|wigglytuff,4,2,1.499,6,0,0.0
